Trial_ID,audit_source,audit_type,candidate_id,Original_Trial_ID,outcome_variable,outcome_role,arm,statistic,paper_value,paper_precision,cleaned_value,absolute_diff,tolerance,status,paper_source,notes
116,generated_from_cleaned_data,descriptive_summary_screen,Music intervention combined with progressive muscle relaxation among women with cancer receiving chemotherapy,,YP_delta_factg_total_t2,primary,Group 1,sd,,,6.726812023536855,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
116,generated_from_cleaned_data,descriptive_summary_screen,Music intervention combined with progressive muscle relaxation among women with cancer receiving chemotherapy,,YP_delta_factg_total_t2,primary,Group 2,mean,,,-1.4545454545454546,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
116,generated_from_cleaned_data,descriptive_summary_screen,Music intervention combined with progressive muscle relaxation among women with cancer receiving chemotherapy,,YP_delta_factg_total_t2,primary,Group 2,median,,,-1.0,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
116,generated_from_cleaned_data,descriptive_summary_screen,Music intervention combined with progressive muscle relaxation among women with cancer receiving chemotherapy,,YP_delta_factg_total_t2,primary,Group 2,n_nonmissing,,,11.0,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
116,generated_from_cleaned_data,descriptive_summary_screen,Music intervention combined with progressive muscle relaxation among women with cancer receiving chemotherapy,,YP_delta_factg_total_t2,primary,Group 2,q1,,,-4.5,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
116,generated_from_cleaned_data,descriptive_summary_screen,Music intervention combined with progressive muscle relaxation among women with cancer receiving chemotherapy,,YP_delta_factg_total_t2,primary,Group 2,q3,,,1.0,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
116,generated_from_cleaned_data,descriptive_summary_screen,Music intervention combined with progressive muscle relaxation among women with cancer receiving chemotherapy,,YP_delta_factg_total_t2,primary,Group 2,sd,,,8.382882992904486,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
116,generated_from_cleaned_data,descriptive_summary_screen,Music intervention combined with progressive muscle relaxation among women with cancer receiving chemotherapy,,YP_factg_total_t2,primary,Group 1,mean,,,50.888888888888886,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
116,generated_from_cleaned_data,descriptive_summary_screen,Music intervention combined with progressive muscle relaxation among women with cancer receiving chemotherapy,,YP_factg_total_t2,primary,Group 1,median,,,55.0,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
116,generated_from_cleaned_data,descriptive_summary_screen,Music intervention combined with progressive muscle relaxation among women with cancer receiving chemotherapy,,YP_factg_total_t2,primary,Group 1,n_nonmissing,,,9.0,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
116,generated_from_cleaned_data,descriptive_summary_screen,Music intervention combined with progressive muscle relaxation among women with cancer receiving chemotherapy,,YP_factg_total_t2,primary,Group 1,q1,,,42.0,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
116,generated_from_cleaned_data,descriptive_summary_screen,Music intervention combined with progressive muscle relaxation among women with cancer receiving chemotherapy,,YP_factg_total_t2,primary,Group 1,q3,,,60.0,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
116,generated_from_cleaned_data,descriptive_summary_screen,Music intervention combined with progressive muscle relaxation among women with cancer receiving chemotherapy,,YP_factg_total_t2,primary,Group 1,sd,,,14.598325626972127,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
116,generated_from_cleaned_data,descriptive_summary_screen,Music intervention combined with progressive muscle relaxation among women with cancer receiving chemotherapy,,YP_factg_total_t2,primary,Group 2,mean,,,58.90909090909091,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
116,generated_from_cleaned_data,descriptive_summary_screen,Music intervention combined with progressive muscle relaxation among women with cancer receiving chemotherapy,,YP_factg_total_t2,primary,Group 2,median,,,57.0,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
116,generated_from_cleaned_data,descriptive_summary_screen,Music intervention combined with progressive muscle relaxation among women with cancer receiving chemotherapy,,YP_factg_total_t2,primary,Group 2,n_nonmissing,,,11.0,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
116,generated_from_cleaned_data,descriptive_summary_screen,Music intervention combined with progressive muscle relaxation among women with cancer receiving chemotherapy,,YP_factg_total_t2,primary,Group 2,q1,,,51.5,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
116,generated_from_cleaned_data,descriptive_summary_screen,Music intervention combined with progressive muscle relaxation among women with cancer receiving chemotherapy,,YP_factg_total_t2,primary,Group 2,q3,,,63.0,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
116,generated_from_cleaned_data,descriptive_summary_screen,Music intervention combined with progressive muscle relaxation among women with cancer receiving chemotherapy,,YP_factg_total_t2,primary,Group 2,sd,,,9.924258616688155,,,descriptive_recovered_pending_publication_comparison,pending_publication_value_extraction,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
