district	village	villno	strno	group	hhid	codigo	b01	b02	b03	b04	b05	b06	b07	b08	b09
2	7	207.0	2.0	2.0	20715	103	1			15	3	2	1	6	4
2	7	207.0	2.0	2.0	20715	104	1			13	3	2	1	4	4
2	7	207.0	2.0	2.0	20715	105	1			9	3	2	1	2	4
2	7	207.0	2.0	2.0	20715	106	1			9	3	2	1	2	4
2	7	207.0	2.0	2.0	20716	101	1			37	1	1		11	2
2	7	207.0	2.0	2.0	20716	102	1			28	2	2	0	5	2
2	7	207.0	2.0	2.0	20716	103	1			12	3	2	1	4	2
2	7	207.0	2.0	2.0	20716	104	1			8	3	1	1	2	2
2	7	207.0	2.0	2.0	20717	101	1			999	1	1		4	2
2	7	207.0	2.0	2.0	20717	102	1			32	2	2		3	2
2	7	207.0	2.0	2.0	20717	103	1			13	3	2	1	4	2
2	7	207.0	2.0	2.0	20717	104	1			10	3	1	1	2	2
2	7	207.0	2.0	2.0	20718	101	1			32	1	1		6	2
2	7	207.0	2.0	2.0	20718	102	1			27	2	2	1	3	2
2	7	207.0	2.0	2.0	20718	103	1			12	3	1	1	3	2
2	7	207.0	2.0	2.0	20718	104	1			9	3	2	1	2	2
2	8	208.0	2.0	1.0	20801	101	1			36	1	1	0	3	2
2	8	208.0	2.0	1.0	20801	102	1			31	2	2	0	5	2
2	8	208.0	2.0	1.0	20801	103	1			17	3	1	1	4	2
2	8	208.0	2.0	1.0	20802	101	1			36	1	1	0	3	2
2	8	208.0	2.0	1.0	20802	102	1			33	2	2	0	2	2
2	8	208.0	2.0	1.0	20802	103	1			19	3	2	1	5	2
2	8	208.0	2.0	1.0	20802	104	1			14	3	2	1	4	2
2	8	208.0	2.0	1.0	20802	105	1			11	3	2	1	2	2
2	8	208.0	2.0	1.0	20802	106	1			10	3	1	1	2	2
2	8	208.0	2.0	1.0	20803	101	1			37	1	1	0	7	2
2	8	208.0	2.0	1.0	20803	102	1			34	2	2	0	5	2
2	8	208.0	2.0	1.0	20803	104	1			14	3	2	1	4	2
2	8	208.0	2.0	1.0	20803	105	1			12	3	1	1	3	2
2	8	208.0	2.0	1.0	20803	106	1			10	3	2	0	0	2
2	8	208.0	2.0	1.0	20804	101	1			45	1	1	0	3	2
2	8	208.0	2.0	1.0	20804	102	1			28	2	2	1	0	2
2	8	208.0	2.0	1.0	20804	103	1			13	3	2	1	3	2
2	8	208.0	2.0	1.0	20804	111	0	5	5						2
2	8	208.0	2.0	1.0	20805	101	1			51	1	1	0	5	2
2	8	208.0	2.0	1.0	20805	102	1			49	2	2	0	2	2
2	8	208.0	2.0	1.0	20805	103	1			19	3	1	1	7	2
2	8	208.0	2.0	1.0	20805	104	1			16	3	1	1	5	2
2	8	208.0	2.0	1.0	20805	105	1			13	3	1	1	4	2
2	8	208.0	2.0	1.0	20806	101	1			37	1	1	0	2	2
2	8	208.0	2.0	1.0	20806	102	1			34	2	2	0	1	2
2	8	208.0	2.0	1.0	20806	103	1			17	3	2	1	7	2
2	8	208.0	2.0	1.0	20806	104	1			15	3	2	1	4	2
2	8	208.0	2.0	1.0	20807	101	1			22	1	1	0	6	2
2	8	208.0	2.0	1.0	20807	102	1			21	2	2	0	0	2
2	8	208.0	2.0	1.0	20808	101	1			44	1	1	0	5	2
2	8	208.0	2.0	1.0	20808	102	1			34	2	2	0	0	2
2	8	208.0	2.0	1.0	20808	103	1			18	3	1	1	7	2
2	8	208.0	2.0	1.0	20808	104	1			16	3	1	1	5	2
2	8	208.0	2.0	1.0	20808	105	1			14	3	1	1	1	2
2	8	208.0	2.0	1.0	20808	106	1			9	3	2	1	3	2
2	8	208.0	2.0	1.0	20809	101	1			31	1	1	0	6	2
2	8	208.0	2.0	1.0	20809	102	1			29	2	2	0	4	2
2	8	208.0	2.0	1.0	20810	101	1			36	1	1	0	5	2
2	8	208.0	2.0	1.0	20810	102	1			34	2	2	0	6	2
2	8	208.0	2.0	1.0	20810	103	1			13	3	1	0	7	2
2	8	208.0	2.0	1.0	20810	104	1			10	3	2	1	4	2
2	8	208.0	2.0	1.0	20810	105	1			8	3	1	1	2	2
2	8	208.0	2.0	1.0	20811	101	1			35	1	1	0	8	2
2	8	208.0	2.0	1.0	20811	102	1			34	2	2	0	4	2
2	8	208.0	2.0	1.0	20811	103	1			13	3	1	1	5	2
2	8	208.0	2.0	1.0	20811	104	1			12	3	1	1	4	2
2	8	208.0	2.0	1.0	20811	105	1			10	3	1	1	4	2
2	8	208.0	2.0	1.0	20811	106	1			7	3	1	1	1	2
2	8	208.0	2.0	1.0	20813	101	1			30	1	1		4	2
2	8	208.0	2.0	1.0	20813	102	1			31	2	2		2	2
2	8	208.0	2.0	1.0	20813	103	1			10	3	2	1	1	2
2	8	208.0	2.0	1.0	20813	111	0	5	7	15	10	2	1	2	2
2	8	208.0	2.0	1.0	20814	101	1			40	1	1		3	2
2	8	208.0	2.0	1.0	20814	102	1			35	2	2		2	2
2	8	208.0	2.0	1.0	20814	103	1			15	3	1	0	3	2
2	8	208.0	2.0	1.0	20814	104	1			11	3	2	0	1	2
2	8	208.0	2.0	1.0	20814	111	1			19	3	2	0	5	2
2	8	208.0	2.0	1.0	20815	101	1			40	1	1		4	2
2	8	208.0	2.0	1.0	20815	102	1			38	2	2		4	2
2	8	208.0	2.0	1.0	20815	103	0	1							2
2	8	208.0	2.0	1.0	20815	105	1			18	3	1	1	5	2
2	8	208.0	2.0	1.0	20815	106	1			13	3	1	1	4	2
2	8	208.0	2.0	1.0	20815	107	1			10	3	1	1	1	2
2	8	208.0	2.0	1.0	20815	111	1			64	6	2		0	2
2	8	208.0	2.0	1.0	20815	112	0	1							2
2	8	208.0	2.0	1.0	20816	101	1			32	1	1		3	2
2	8	208.0	2.0	1.0	20816	102	1			30	2	2		1	2
2	8	208.0	2.0	1.0	20817	101	1			39	1	1		11	2
2	8	208.0	2.0	1.0	20817	102	1			36	2	2		0	2
2	8	208.0	2.0	1.0	20817	103	1			17	3	1	0	2	2
2	8	208.0	2.0	1.0	20817	104	1			15	3	1	1	4	2
2	8	208.0	2.0	1.0	20817	105	1			10	3	1	1	1	2
2	8	208.0	2.0	1.0	20818	101	1			37	1	1		5	2
2	8	208.0	2.0	1.0	20818	102	1			35	2	2		2	2
2	8	208.0	2.0	1.0	20818	103	1			12	3	1	1	3	2
2	8	208.0	2.0	1.0	20818	104	1			10	3	2	1	1	2
2	8	208.0	2.0	1.0	20819	101	1			35	1	1		5	2
2	8	208.0	2.0	1.0	20819	102	1			31	2	2		4	2
2	8	208.0	2.0	1.0	20819	103	1			15	3	2	1	2	2
2	8	208.0	2.0	1.0	20820	101	1			35	1	1		0	2
2	8	208.0	2.0	1.0	20820	102	1			33	2	2		0	2
2	8	208.0	2.0	1.0	20820	103	1			14	3	1	1	3	2
2	8	208.0	2.0	1.0	20820	104	1			10	3	2	1	1	2
2	9	209.0	2.0	3.0	20902	101	1			45	1	1	0	2	2
2	9	209.0	2.0	3.0	20902	102	1			38	2	2	0	3	2
2	9	209.0	2.0	3.0	20902	103	1			22	3	1	1	4	2
2	9	209.0	2.0	3.0	20902	104	1			18	3	2	1	4	2
2	9	209.0	2.0	3.0	20903	101	1			53	1	1		12	2
2	9	209.0	2.0	3.0	20903	102	1			25	2	2	1	2	2
2	9	209.0	2.0	3.0	20904	101	1			25	2	2	1	5	2
2	9	209.0	2.0	3.0	20904	102	1			49	6	2	0	3	2
2	9	209.0	2.0	3.0	20904	103	1			28	7	2	1	4	2
2	9	209.0	2.0	3.0	20904	104	1			21	7	1	1	7	2
2	9	209.0	2.0	3.0	20904	105	1			15	7	2	1	5	2
2	9	209.0	2.0	3.0	20904	106	1			13	7	2	1	4	2
2	9	209.0	2.0	3.0	20904	107	1			12	7	2	1	1	2
2	9	209.0	2.0	3.0	20904	108	1			10	7	2	1	1	2
2	9	209.0	2.0	3.0	20904	111	1			21	10	2	0	4	2
2	9	209.0	2.0	3.0	20905	101	1			58	1	1	0	3	2
2	9	209.0	2.0	3.0	20905	102	1			38	2	2	0	2	2
2	9	209.0	2.0	3.0	20905	103	1			15	3	2	1	4	2
2	9	209.0	2.0	3.0	20905	104	1			13	3	2	1	2	2
2	9	209.0	2.0	3.0	20905	111	0	5	7	13	7	2	1	3	2
2	9	209.0	2.0	3.0	20907	101	1			45	1	1	0	2	2
2	9	209.0	2.0	3.0	20907	102	1			38	2	2	0	2	2
2	9	209.0	2.0	3.0	20907	103	1			19	3	2	0	4	2
2	9	209.0	2.0	3.0	20907	104	1			16	3	2	0	3	2
2	9	209.0	2.0	3.0	20907	105	1			14	3	1	1	3	2
2	9	209.0	2.0	3.0	20908	101	1			26	2	2	0	2	2
2	9	209.0	2.0	3.0	20908	111	0	6	7						2
2	9	209.0	2.0	3.0	20909	101	1			30	1	1	0	5	2
2	9	209.0	2.0	3.0	20909	102	1			25	2	2	1	4	2
2	9	209.0	2.0	3.0	20910	101	1			27	1	1	0	8	2
2	9	209.0	2.0	3.0	20910	102	1			28	2	2	0	2	2
2	9	209.0	2.0	3.0	20914	102	1			28	2	2	0	1	2
2	9	209.0	2.0	3.0	20914	103	1			16	3	2	0	5	2
2	9	209.0	2.0	3.0	20914	104	1			11	3	2	1	1	2
2	9	209.0	2.0	3.0	20915	101	1			43	1	1		8	2
2	9	209.0	2.0	3.0	20915	102	1			26	2	2	0	5	2
2	9	209.0	2.0	3.0	20915	103	0	1		21	3	2	0	7	2
2	9	209.0	2.0	3.0	20915	104	1			17	3	2	1	7	2
2	9	209.0	2.0	3.0	20915	111	0	1	7	19	8	2			2
2	9	209.0	2.0	3.0	20916	101	1			32	1	1		8	2
2	9	209.0	2.0	3.0	20916	102	1			30	2	2	0	6	2
2	9	209.0	2.0	3.0	20916	103	1			16	3	1	1	8	2
2	9	209.0	2.0	3.0	20916	104	1			15	3	1	1	6	2
2	9	209.0	2.0	3.0	20916	105	1			11	3	1	1	5	2
2	9	209.0	2.0	3.0	20916	106	1			55	6	2	0	0	2
2	9	209.0	2.0	3.0	20916	111	0	9	7	19	8	2			2
2	9	209.0	2.0	3.0	20917	101	1			44	1	1		5	2
2	9	209.0	2.0	3.0	20917	102	1			38	2	2		0	2
2	9	209.0	2.0	3.0	20917	105	1			12	3	1	1	1	2
2	9	209.0	2.0	3.0	20917	106	1			10	3	2	1	1	2
2	9	209.0	2.0	3.0	20918	101	1			37	1	1		4	2
2	9	209.0	2.0	3.0	20918	102	1			29	2	2	0	2	2
2	9	209.0	2.0	3.0	20918	103	1			11	1	1	1	0	2
2	9	209.0	2.0	3.0	20919	101	1			27	1	1	0	4	2
2	9	209.0	2.0	3.0	20919	102	1			23	2	2	0	4	2
2	9	209.0	2.0	3.0	20920	101	1			35	1	2	0	2	2
2	9	209.0	2.0	3.0	20920	102	1			17	3	1	1	7	2
2	9	209.0	2.0	3.0	20920	103	1			16	3	1	1	5	2
2	9	209.0	2.0	3.0	20921	101	1			32	1	1		5	2
2	9	209.0	2.0	3.0	20921	102	1			31	2	2		2	2
2	9	209.0	2.0	3.0	20921	103	1			12	3	2	1	3	2
2	9	209.0	2.0	3.0	20921	104	1			9	3	2	1	2	2
3	1	301.0	3.0	2.0	30101	101	1			34	1	1		10	4
3	1	301.0	3.0	2.0	30101	102	1			29	2	2	0	0	4
3	1	301.0	3.0	2.0	30101	103	1			15	3	1	1	4	4
3	1	301.0	3.0	2.0	30101	104	1			12	3	1	1	2	4
3	1	301.0	3.0	2.0	30101	105	1			12	3	2	1	2	4
3	1	301.0	3.0	2.0	30102	101	1			36	1	1		6	3
3	1	301.0	3.0	2.0	30102	102	1			35	2	2		5	3
3	1	301.0	3.0	2.0	30102	103	0	3	5						3
3	1	301.0	3.0	2.0	30103	101	1			36	1	1	0	0	3
3	1	301.0	3.0	2.0	30103	102	1			29	2	2	0	0	3
3	1	301.0	3.0	2.0	30103	103	1			13	3	1	1	1	3
3	1	301.0	3.0	2.0	30103	104	1			11	3	1	1	1	3
3	1	301.0	3.0	2.0	30104	101	0	3	7					0	3
3	1	301.0	3.0	2.0	30104	102	1			41	2	2		4	3
3	1	301.0	3.0	2.0	30104	103	1			19	3	1	1	8	3
3	1	301.0	3.0	2.0	30104	104	1			17	3	2	1	7	3
3	1	301.0	3.0	2.0	30104	105	1			15	3	1	1	5	3
3	1	301.0	3.0	2.0	30104	106	1			13	3	1	1	5	3
3	1	301.0	3.0	2.0	30105	101	1			49	1	1		4	3
3	1	301.0	3.0	2.0	30105	102	1			47	2	2		3	3
3	1	301.0	3.0	2.0	30105	103	1			16	3	2	1	5	3
3	1	301.0	3.0	2.0	30105	104	1			11	3	2	1	2	3
3	1	301.0	3.0	2.0	30105	111	0	5	7						3
3	1	301.0	3.0	2.0	30106	101	1			39	1	1		7	3
3	1	301.0	3.0	2.0	30106	102	1			32	2	2		2	3
3	1	301.0	3.0	2.0	30106	104	1			14	3	2	1	2	3
3	1	301.0	3.0	2.0	30106	105	1			13	3	1	1	1	3
3	1	301.0	3.0	2.0	30106	106	1			11	3	1	1	1	3
3	1	301.0	3.0	2.0	30107	101	1			33	1	1		5	3
3	1	301.0	3.0	2.0	30107	102	1			26	2	2	0	1	3
3	1	301.0	3.0	2.0	30107	103	1			8	3	1	0	0	3
3	1	301.0	3.0	2.0	30108	101	1			32	1	1		6	9
3	1	301.0	3.0	2.0	30108	102	1			25	3	2	1	3	9
3	1	301.0	3.0	2.0	30108	103	1			12	3	1	1	2	9
3	1	301.0	3.0	2.0	30109	101	1			38	1	1		10	4
3	1	301.0	3.0	2.0	30109	102	1			26	2	2	0	4	4
3	1	301.0	3.0	2.0	30110	101	1			36	1	1		4	4
3	1	301.0	3.0	2.0	30110	102	1			28	2	2	0	3	4
3	1	301.0	3.0	2.0	30110	103	1			12	3	1	1	4	4
3	1	301.0	3.0	2.0	30110	104	1			10	3	1	1	3	4
3	1	301.0	3.0	2.0	30111	101	1			999	1	1	0	1	3
3	1	301.0	3.0	2.0	30111	102	1			24	1	1	0	1	3
3	1	301.0	3.0	2.0	30111	103	0	9	7						3
3	1	301.0	3.0	2.0	30112	101	1			43	1	1		2	3
3	1	301.0	3.0	2.0	30112	102	1			40	2	2		2	3
3	1	301.0	3.0	2.0	30112	104	1			13	3	2	1	6	3
3	1	301.0	3.0	2.0	30113	101	1			42	1	1		10	3
3	1	301.0	3.0	2.0	30113	102	1			36	2	2		7	3
3	1	301.0	3.0	2.0	30113	103	1			22	3	1	1	9	3
3	1	301.0	3.0	2.0	30113	104	1			16	3	1	1	7	3
3	1	301.0	3.0	2.0	30113	105	1			14	3	2	1	4	3
3	1	301.0	3.0	2.0	30113	106	1			11	3	2	1	2	3
3	1	301.0	3.0	2.0	30113	107	1			68	6	2		0	3
3	1	301.0	3.0	2.0	30113	111	0	9	7						3
3	1	301.0	3.0	2.0	30115	101	1			37	1	1		3	3
3	1	301.0	3.0	2.0	30115	102	1			29	2	2	0	0	3
3	1	301.0	3.0	2.0	30115	103	1			11	3	2	1	3	3
3	1	301.0	3.0	2.0	30116	101	1			33	1	1		6	3
3	1	301.0	3.0	2.0	30116	102	1			30	2	2		2	3
3	1	301.0	3.0	2.0	30116	103	1			10	3	1	1	2	3
3	1	301.0	3.0	2.0	30117	101	1			40	1	1		2	3
3	1	301.0	3.0	2.0	30117	102	1			35	2	2		0	3
3	1	301.0	3.0	2.0	30117	103	1			13	3	1	1	3	3
3	1	301.0	3.0	2.0	30117	105	1			9	3	1	1	0	3
3	1	301.0	3.0	2.0	30118	101	1			32	1	1		8	3
3	1	301.0	3.0	2.0	30118	102	1			26	2	2	0	1	3
3	1	301.0	3.0	2.0	30118	103	0	5	3						3
3	1	301.0	3.0	2.0	30118	104	1			10	3	1	1	0	3
3	1	301.0	3.0	2.0	30119	101	1			33	1	1		10	4
3	1	301.0	3.0	2.0	30119	102	1			32	2	2		2	4
3	1	301.0	3.0	2.0	30119	103	1			17	3	2	1	7	4
3	1	301.0	3.0	2.0	30119	104	1			12	3	2	1	4	4
3	1	301.0	3.0	2.0	30119	105	1			10	3	1	1	2	4
3	1	301.0	3.0	2.0	30120	101	1			27	1	1	0	8	3
3	1	301.0	3.0	2.0	30120	102	1			29	2	2	0	0	3
3	1	301.0	3.0	2.0	30120	103	1			15	3	1	1	2	3
3	1	301.0	3.0	2.0	30120	104	1			12	3	2	1	2	3
3	2	302.0	3.0	2.0	30201	101	1			31	1	1		6	2
3	2	302.0	3.0	2.0	30201	102	1			30	2	2	0	3	2
3	2	302.0	3.0	2.0	30201	103	0	5	7						2
3	2	302.0	3.0	2.0	30202	101	1			45	1	1		0	2
3	2	302.0	3.0	2.0	30202	102	1			43	2	2		0	2
3	2	302.0	3.0	2.0	30202	103	1			18	3	2	0	3	2
3	2	302.0	3.0	2.0	30202	104	1			12	3	1	1	2	2
3	2	302.0	3.0	2.0	30202	105	0	3	1						2
3	2	302.0	3.0	2.0	30203	101	1			27	1	1	0	3	2
3	2	302.0	3.0	2.0	30203	102	1			25	2	2	0	3	2
3	2	302.0	3.0	2.0	30203	103	1			17	10	2	1	7	2
3	2	302.0	3.0	2.0	30204	101	1			40	1	1		7	3
3	2	302.0	3.0	2.0	30204	102	1			999	2	2		0	3
3	2	302.0	3.0	2.0	30204	104	1			14	3	2	0	3	3
3	2	302.0	3.0	2.0	30204	105	1			12	3	2	1	1	3
3	2	302.0	3.0	2.0	30205	101	1			36	1	1		8	3
3	2	302.0	3.0	2.0	30205	102	1			31	2	2		4	3
3	2	302.0	3.0	2.0	30205	103	1			11	3	1	1	0	3
3	2	302.0	3.0	2.0	30205	111	1			9	3	1	1	0	3
3	2	302.0	3.0	2.0	30206	101	1			41	1	1		10	4
3	2	302.0	3.0	2.0	30206	102	1			36	2	2		2	4
3	2	302.0	3.0	2.0	30206	104	1			17	3	1	1	4	4
3	2	302.0	3.0	2.0	30206	105	1			15	3	1	1	3	4
3	2	302.0	3.0	2.0	30206	106	1			11	3	2	1	1	4
3	2	302.0	3.0	2.0	30207	101	1			56	1	1		2	3
3	2	302.0	3.0	2.0	30207	102	1			49	2	2	0	0	3
3	2	302.0	3.0	2.0	30207	104	0	5	7						3
3	2	302.0	3.0	2.0	30207	105	1			19	3	2	0	4	3
3	2	302.0	3.0	2.0	30207	106	1			17	3	1	1	5	3
3	2	302.0	3.0	2.0	30207	107	1			14	3	1	1	3	3
3	2	302.0	3.0	2.0	30208	101	1			45	1	1		6	3
3	2	302.0	3.0	2.0	30208	102	1			35	2	2		3	3
3	2	302.0	3.0	2.0	30208	104	1			17	3	2	1	4	3
3	2	302.0	3.0	2.0	30208	105	1			15	3	1	1	4	3
3	2	302.0	3.0	2.0	30208	106	1			12	3	2	1	2	3
3	2	302.0	3.0	2.0	30208	107	1			12	3	2	1	2	3
3	2	302.0	3.0	2.0	30209	101	1			47	1	1		5	3
3	2	302.0	3.0	2.0	30209	102	1			43	2	2		1	3
3	2	302.0	3.0	2.0	30209	105	1			18	3	1	1	6	3
3	2	302.0	3.0	2.0	30209	106	1			15	3	1	1	5	3
3	2	302.0	3.0	2.0	30209	107	1			9	3	1	1	1	3
3	2	302.0	3.0	2.0	30210	101	1			24	1	1	0	7	3
3	2	302.0	3.0	2.0	30210	102	1			21	2	2	0	0	3
3	2	302.0	3.0	2.0	30212	101	1			30	1	1	0	5	2
3	2	302.0	3.0	2.0	30212	102	1			23	2	2	0	3	2
3	2	302.0	3.0	2.0	30212	103	1			11	7	2	1	1	2
3	2	302.0	3.0	2.0	30213	101	1			37	1	1	0	2	3
3	2	302.0	3.0	2.0	30213	102	1			39	2	2		2	3
3	2	302.0	3.0	2.0	30213	103	1			13	3	2	1	3	3
3	2	302.0	3.0	2.0	30213	104	1			12	3	1	1	2	3
3	2	302.0	3.0	2.0	30214	101	1			47	1	1		4	3
3	2	302.0	3.0	2.0	30214	102	1			30	2	2	0	2	3
3	2	302.0	3.0	2.0	30214	103	0	4	2						3
3	2	302.0	3.0	2.0	30214	104	1			19	3	1	0	5	3
3	2	302.0	3.0	2.0	30214	105	1			14	3	1	1	2	3
3	2	302.0	3.0	2.0	30214	106	1			12	3	2	0	0	3
3	2	302.0	3.0	2.0	30215	101	1			26	1	1	0	7	3
3	2	302.0	3.0	2.0	30215	102	1			24	2	2	1	5	3
3	2	302.0	3.0	2.0	30216	101	1			31	1	1	0	5	3
3	2	302.0	3.0	2.0	30216	102	1			30	2	2	0	0	3
3	2	302.0	3.0	2.0	30216	103	1			14	3	1	1	5	3
3	2	302.0	3.0	2.0	30216	104	1			10	3	2	1	0	3
3	2	302.0	3.0	2.0	30216	111	0	9	4						3
3	2	302.0	3.0	2.0	30217	101	1			47	1	1		8	3
3	2	302.0	3.0	2.0	30217	102	1			37	2	2		0	3
3	2	302.0	3.0	2.0	30217	103	1			24	3	2	0	3	3
3	2	302.0	3.0	2.0	30217	104	1			18	3	1	1	6	3
3	2	302.0	3.0	2.0	30217	105	1			13	3	1	1	4	3
3	2	302.0	3.0	2.0	30217	106	1			11	3	1	1	2	3
3	2	302.0	3.0	2.0	30217	111	0	1	7						3
3	2	302.0	3.0	2.0	30218	101	1			40	1	1		3	3
3	2	302.0	3.0	2.0	30218	102	1			38	2	2		1	3
3	2	302.0	3.0	2.0	30218	103	1			11	3	1	1	1	3
3	2	302.0	3.0	2.0	30218	104	1			9	3	2	1	0	3
3	2	302.0	3.0	2.0	30219	101	1			50	1	1		1	3
3	2	302.0	3.0	2.0	30219	102	1			46	2	2		0	3
3	2	302.0	3.0	2.0	30219	103	0	7							3
3	2	302.0	3.0	2.0	30219	104	1			16	3	2	0	3	3
3	2	302.0	3.0	2.0	30219	105	1			12	3	1	0	0	3
3	2	302.0	3.0	2.0	30220	101	1			40	1	1	0	0	3
3	2	302.0	3.0	2.0	30220	102	1			33	2	2	0	0	3
3	2	302.0	3.0	2.0	30220	103	1			12	3	2	1	1	3
3	3	303.0	3.0	1.0	30301	101	1			44	1	1	0	6	3
3	3	303.0	3.0	1.0	30301	102	1			34	2	2	0	2	3
3	3	303.0	3.0	1.0	30301	103	1			14	3	2	1	9	3
3	3	303.0	3.0	1.0	30301	104	1			13	3	1	1	6	3
3	3	303.0	3.0	1.0	30301	105	1			12	12	2	1	6	3
3	3	303.0	3.0	1.0	30302	101	1			36	1	1	0	3	3
3	3	303.0	3.0	1.0	30302	102	1			22	2	2	0	2	3
3	3	303.0	3.0	1.0	30302	103	1			9	3	2	0	1	3
3	3	303.0	3.0	1.0	30302	104	1			6	3	2	0	0	3
3	3	303.0	3.0	1.0	30303	101	1			37	1	1	0	10	3
3	3	303.0	3.0	1.0	30303	102	1			31	2	2	0	4	3
3	3	303.0	3.0	1.0	30303	103	1			17	3	1	1	9	3
3	3	303.0	3.0	1.0	30303	104	1			14	3	2	1	6	3
3	3	303.0	3.0	1.0	30303	105	1			12	3	1	1	6	3
3	3	303.0	3.0	1.0	30303	106	1			8	3	2	1	3	3
3	3	303.0	3.0	1.0	30304	101	1			35	1	1	0	0	3
3	3	303.0	3.0	1.0	30304	102	1			30	2	2	0	1	3
3	3	303.0	3.0	1.0	30304	103	1			16	10	2	1	2	3
3	3	303.0	3.0	1.0	30304	104	1			12	10	2	1	1	3
3	3	303.0	3.0	1.0	30305	101	1			39	1	1	0	5	3
3	3	303.0	3.0	1.0	30305	102	1			37	2	2	0	0	3
3	3	303.0	3.0	1.0	30305	103	0	5	2	17	3	1			3
3	3	303.0	3.0	1.0	30305	104	1			15	3	2	1	4	3
3	3	303.0	3.0	1.0	30305	105	1			9	3	2	1	1	3
3	3	303.0	3.0	1.0	30306	101	1			41	1	1	0	0	3
3	3	303.0	3.0	1.0	30306	102	1			35	2	2	0	0	3
3	3	303.0	3.0	1.0	30306	104	1			12	2	2	1	3	3
3	3	303.0	3.0	1.0	30306	105	1			9	1	1	1	0	3
3	3	303.0	3.0	1.0	30307	101	1			30	1	1	0	6	3
3	3	303.0	3.0	1.0	30307	102	1			25	2	2	0	4	3
3	3	303.0	3.0	1.0	30307	103	1			8	3	1	1	0	3
3	3	303.0	3.0	1.0	30308	101	1			34	1	1	0	2	3
3	3	303.0	3.0	1.0	30308	102	1			32	2	2	0	1	3
3	3	303.0	3.0	1.0	30308	104	1			12	3	1	1	2	3
3	3	303.0	3.0	1.0	30308	105	1			10	3	2	1	1	3
3	3	303.0	3.0	1.0	30309	101	0	3	8	34	1	1	0	0	3
3	3	303.0	3.0	1.0	30309	102	1			32	2	2	0	0	3
3	3	303.0	3.0	1.0	30309	103	1			18	3	2	0	4	3
3	3	303.0	3.0	1.0	30309	104	1			10	3	2	0	0	3
3	3	303.0	3.0	1.0	30309	111	1			12	3	1	0	2	3
3	3	303.0	3.0	1.0	30310	101	1			23	1	1	0	2	3
3	3	303.0	3.0	1.0	30310	102	1			999	2	2	0	0	3
3	3	303.0	3.0	1.0	30310	103	1			12	3	1	0	3	3
3	3	303.0	3.0	1.0	30311	101	1			35	1	1	0	7	3
3	3	303.0	3.0	1.0	30311	102	1			26	2	2	0	3	3
3	3	303.0	3.0	1.0	30311	103	1			9	3	1	1	3	3
3	3	303.0	3.0	1.0	30311	104	1			17	10	1	1	9	3
3	3	303.0	3.0	1.0	30311	105	0	1							3
3	3	303.0	3.0	1.0	30312	101	1			32	1	1	0	7	3
3	3	303.0	3.0	1.0	30312	102	1			28	2	2	0	3	3
3	3	303.0	3.0	1.0	30312	103	1			7	3	2	1	3	3
3	3	303.0	3.0	1.0	30312	104	0	1							3
3	3	303.0	3.0	1.0	30313	101	1			36	1	1	0	3	3
3	3	303.0	3.0	1.0	30313	102	1			33	2	2	0	0	3
3	3	303.0	3.0	1.0	30313	103	1			13	3	2	1	6	3
3	3	303.0	3.0	1.0	30313	104	1			12	3	1	1	4	3
3	3	303.0	3.0	1.0	30313	105	1			9	3	1	1	2	3
3	3	303.0	3.0	1.0	30313	106	0	9	7						3
3	3	303.0	3.0	1.0	30315	103	0	7							3
3	3	303.0	3.0	1.0	30315	104	1			29	2	2	0	1	3
3	3	303.0	3.0	1.0	30315	108	0	9	7	16	7	2			3
3	3	303.0	3.0	1.0	30315	111	0	3	7	34	1	1			3
3	3	303.0	3.0	1.0	30316	101	1			26	11	1	0	4	3
3	3	303.0	3.0	1.0	30316	102	1			24	2	2	0	4	3
3	3	303.0	3.0	1.0	30316	111	0	2	7						3
3	3	303.0	3.0	1.0	30317	101	1			48	1	1	0	3	3
3	3	303.0	3.0	1.0	30317	102	1			46	2	2	0	0	3
3	3	303.0	3.0	1.0	30317	103	0	5	8						3
3	3	303.0	3.0	1.0	30317	105	1			18	3	2	1	7	3
3	3	303.0	3.0	1.0	30317	106	1			15	3	2	1	6	3
3	3	303.0	3.0	1.0	30317	111	1			15	9	2	1	2	3
3	3	303.0	3.0	1.0	30318	101	0	6	5						3
3	3	303.0	3.0	1.0	30318	102	1			24	2	2	0	2	3
3	3	303.0	3.0	1.0	30319	101	1			51	1	1	0	0	3
3	3	303.0	3.0	1.0	30319	102	1			44	2	2	0	0	3
3	3	303.0	3.0	1.0	30319	103	1			15	3	1	1	1	3
3	4	304.0	3.0	3.0	30401	101	0	3	1	42	1	1			3
3	4	304.0	3.0	3.0	30401	102	1			39	2	2		0	3
3	4	304.0	3.0	3.0	30401	103	0	1	7	23	3	1			3
3	4	304.0	3.0	3.0	30401	104	1			19	3	2	1	9	3
3	4	304.0	3.0	3.0	30401	105	1			17	3	2	1	8	3
3	4	304.0	3.0	3.0	30401	106	1			14	3	2	1	5	3
3	4	304.0	3.0	3.0	30401	107	1			10	3	2	1	3	3
3	4	304.0	3.0	3.0	30401	108	1			9	3	2	1	3	3
3	4	304.0	3.0	3.0	30402	101	1			44	1	2	1	4	3
3	4	304.0	3.0	3.0	30402	102	1			16	3	2	0	7	3
3	4	304.0	3.0	3.0	30402	103	1			8	3	2	1	3	3
