district	village	villno	strno	group	hhid	g16a	g16b	g16c	g16d	g16e	g16f	g17a	g17b	g17c	g18a	g18b	g18c	g18d	g18e	g18f	g18g	g18h	g18i	g18j	g18k	g18l	g19	g20	g21a	g21b	g21c	g21d	g21e	g22a	g22b	g22c	g22d	g22e	g22f	g22g	g22h	g22i	g22j	g22k	g22l	g23	g24a	g24b	g24c	g24d	g24e
2	4	204.0	2.0	2.0	20450	2.0	0.0	0.0	0.0	20.0	0.0	1	9		0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
2	4	204.0	2.0	2.0	20461	0.0	2.0	0.0	0.0	25.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
2	4	204.0	2.0	2.0	20462	1.0	0.0	1.0	0.0	0.0	0.0	4			0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
2	4	204.0	2.0	2.0	20464	2.0	2.0	0.0	0.0	0.0	0.0	4			0	0	1	0	0	0	0	0	0	0	0	0	0	0																		0					
2	4	204.0	2.0	2.0	20465	0.0	0.0	2.0	0.0	0.0	0.0	9			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
2	4	204.0	2.0	2.0	20466	0.0	0.0	0.0	0.0	6.0	7.0	1	5		0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
2	4	204.0	2.0	2.0	20467	2.0	2.0	12.0	0.0	0.0	0.0	5	9		0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0
2	4	204.0	2.0	2.0	20468	2.0	2.0	5.0	0.0	0.0	0.0	2	9		0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
2	4	204.0	2.0	2.0	20469	2.0	0.0	4.0	0.0	0.0	0.0	2			0	0	0	0	1	0	0	0	0	0	0	0	1	0																		1	1	0	0	0	0
2	5	205.0	2.0	1.0	20550	1.0	0.0	0.0	0.0	0.0	0.0	9			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
2	5	205.0	2.0	1.0	20551	1.0	0.0	0.0	0.0	0.0	0.0	9			0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
2	5	205.0	2.0	1.0	20560	1.0	0.0	0.0	0.0	0.0	0.0	9			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
2	5	205.0	2.0	1.0	20561	0.0	0.0	7.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
2	5	205.0	2.0	1.0	20563	0.0	3.0	2.0	0.0	3.0	0.0	2	5		0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
2	5	205.0	2.0	1.0	20564	3.0	0.0	0.0	0.0	0.0	0.0	9			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
2	5	205.0	2.0	1.0	20565	0.0	2.0	2.0	0.0	2.0	0.0	2	5		0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
2	5	205.0	2.0	1.0	20567	0.0	0.0	2.0	0.0	0.0	0.0	9			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
2	5	205.0	2.0	1.0	20568	1.0	0.0	0.0	0.0	0.0	0.0	2			0	0	0	1	0	0	0	0	0	0	0	0	1	0																		0					
2	6	206.0	2.0	1.0	20650	0.0	0.0	2.0	0.0	0.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
2	6	206.0	2.0	1.0	20651	1.0	0.0	2.0	0.0	40.0	0.0	1	6		0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
2	6	206.0	2.0	1.0	20660	0.0	0.0	3.0	0.0	0.0	0.0	5			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
2	6	206.0	2.0	1.0	20662	0.0	2.0	0.0	0.0	0.0	0.0	99			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0
2	6	206.0	2.0	1.0	20665	0.0	0.0	0.0	0.0	4.0	2.0	6			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
2	6	206.0	2.0	1.0	20666	0.0	0.0	3.0	0.0	0.0	0.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
2	6	206.0	2.0	1.0	20667	1.0	1.0	0.0	0.0	0.0	0.0	4			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
2	6	206.0	2.0	1.0	20668	0.0	0.0	0.0	0.0	0.0	4.0	4			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
2	6	206.0	2.0	1.0	20669	0.0	0.0	0.0	0.0	4.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
2	7	207.0	2.0	2.0	20752	1.0	1.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
2	7	207.0	2.0	2.0	20753	0.0	3.0	0.0	0.0	1.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
2	7	207.0	2.0	2.0	20760	3.0	3.0	50.0	0.0	5.0	0.0	1	5	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
2	7	207.0	2.0	2.0	20761	0.0	0.0	4.0	0.0	1.0	0.0	1	2		0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
2	7	207.0	2.0	2.0	20762	0.0	1.0	0.0	0.0	2.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
2	7	207.0	2.0	2.0	20763	0.0	0.0	0.0	0.0	22.0	0.0	99			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
2	7	207.0	2.0	2.0	20764	0.0	0.0	0.0	0.0	0.0	3.0	9	5		0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
2	7	207.0	2.0	2.0	20765	2.0	0.0	0.0	0.0	0.0	0.0	9			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0
2	7	207.0	2.0	2.0	20766	0.0	0.0	0.0	0.0	3.0	0.0	4			0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
2	7	207.0	2.0	2.0	20767	0.0	2.0	2.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
2	7	207.0	2.0	2.0	20768	0.0	2.0	2.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
2	7	207.0	2.0	2.0	20769	0.0	0.0	0.0	0.0	6.0	0.0	4			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0
2	8	208.0	2.0	1.0	20850	3.0	3.0	0.0	4.0	0.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
2	8	208.0	2.0	1.0	20852	0.0	3.0	0.0	0.0	0.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
2	8	208.0	2.0	1.0	20853	0.0	5.0	0.0	0.0	0.0	0.0	1	2		0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
2	8	208.0	2.0	1.0	20860	3.0	3.0	0.0	0.0	40.0	0.0	1	5	2	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0
2	8	208.0	2.0	1.0	20861	3.0	0.0	0.0	0.0	0.0	0.0	6	2		0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
2	8	208.0	2.0	1.0	20863	0.0	2.0	0.0	0.0	4.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
2	8	208.0	2.0	1.0	20865	0.0	0.0	0.0	0.0	5.0	0.0	1	4		0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
2	8	208.0	2.0	1.0	20866	0.0	1.0	0.0	0.0	2.0	5.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
2	8	208.0	2.0	1.0	20868	2.0	2.0	0.0	0.0	0.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
2	8	208.0	2.0	1.0	20869	0.0	1.0	0.0	0.0	8.0	0.0	1			0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
3	1	301.0	3.0	2.0	30150	0.0	0.0	0.0	0.0	0.0	3.0	6			0	0	0	0	0	0	0	0	1	0	0	0	0	0																		1	0	1	0	0	0
3	1	301.0	3.0	2.0	30151	0.0	0.0	0.0	0.0	6.0	0.0	1	9		0	0	0	0	0	0	0	0	0	1	0	0	0	0																		1	0	0	0	1	0
3	1	301.0	3.0	2.0	30152	0.0	0.0	3.0	0.0	0.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
3	1	301.0	3.0	2.0	30160	0.0	0.0	0.0	0.0	400.0	0.0	1	5		0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0
3	1	301.0	3.0	2.0	30161	0.0	0.0	0.0	0.0	45.0	0.0	4	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0																		1	0	0	0	1	0
3	1	301.0	3.0	2.0	30162	0.0	0.0	0.0	0.0	300.0	0.0	1	5	9	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0
3	1	301.0	3.0	2.0	30163	0.0	3.0	3.0	0.0	24.0	0.0	1	2		0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
3	1	301.0	3.0	2.0	30164	3.0	3.0	0.0	0.0	10.0	0.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0
3	1	301.0	3.0	2.0	30165	0.0	0.0	0.0	0.0	15.0	0.0	99			0	0	0	0	0	0	0	0	0	1	1	0	0	0																		1	0	0	0	1	0
3	1	301.0	3.0	2.0	30166	0.0	2.0	0.0	0.0	9.0	0.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
3	1	301.0	3.0	2.0	30168	0.0	0.0	0.0	0.0	0.0	3.0	5	1		0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0
3	1	103.0	1.0	2.0	30169	3.0	0.0	0.0	0.0	0.0	0.0	1	9		0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
3	2	302.0	3.0	2.0	30250	3.0	3.0	0.0	0.0	0.0	0.0	5			0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
3	2	302.0	3.0	2.0	30251	0.0	2.0	3.0	0.0	10.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0
3	2	302.0	3.0	2.0	30260	2.0	2.0	0.0	0.0	0.0	0.0	5			0	0	0	1	0	0	0	0	0	0	0	0	0	0																		0					
3	2	302.0	3.0	2.0	30261	0.0	3.0	0.0	0.0	0.0	0.0	1			0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0
3	2	302.0	3.0	2.0	30262	0.0	2.0	3.0	0.0	1.0	0.0	2	6		0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
3	2	302.0	3.0	2.0	30263	0.0	0.0	0.0	0.0	23.0	0.0	2			0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
3	2	302.0	3.0	2.0	30264	0.0	0.0	0.0	0.0	18.0	0.0	1	2		0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
3	2	302.0	3.0	2.0	30266	0.0	0.0	0.0	0.0	7.0	0.0	99			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
3	2	302.0	3.0	2.0	30267	0.0	0.0	0.0	0.0	8.0	0.0	99			0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
3	2	302.0	3.0	2.0	30268	0.0	0.0	2.0	0.0	0.0	0.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
3	2	302.0	3.0	2.0	30269	0.0	0.0	0.0	0.0	30.0	0.0	99			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0
3	3	303.0	3.0	1.0	30350	0.0	1.0	1.0	0.0	12.0	0.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
3	3	303.0	3.0	1.0	30351	0.0	3.0	0.0	0.0	0.0	0.0	1	9	5	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
3	3	303.0	3.0	1.0	30354	3.0	3.0	0.0	0.0	0.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
3	3	303.0	3.0	1.0	30360	3.0	3.0	0.0	0.0	0.0	0.0	4			0	0	0	0	0	1	0	0	0	0	0	0	0	0																		0					
3	3	303.0	3.0	1.0	30361	0.0	1.0	2.0	0.0	0.0	0.0	1	2		0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
3	3	303.0	3.0	1.0	30362	0.0	0.0	2.0	0.0	18.0	0.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
3	3	303.0	3.0	1.0	30363	0.0	0.0	0.0	0.0	14.0	4.0	99			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
3	3	303.0	3.0	1.0	30364	0.0	0.0	0.0	0.0	21.0	0.0	99			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
3	3	303.0	3.0	1.0	30365	0.0	2.0	3.0	0.0	12.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
3	3	303.0	3.0	1.0	30366	0.0	0.0	0.0	0.0	9.0	0.0	5			0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0
3	3	303.0	3.0	1.0	30368	0.0	0.0	4.0	0.0	10.0	0.0	2	5		0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
3	3	303.0	3.0	1.0	30369	3.0	3.0	0.0	0.0	130.0	0.0	1	5	9	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
3	4	304.0	3.0	3.0	30454	0.0	0.0	0.0	0.0	3.0	0.0	1			0	0	0	0	0	0	0	0	1	0	0	0	0	0																		1	1	0	0	0	0
3	5	305.0	3.0	3.0	30552	0.0	0.0	0.0	0.0	0.0	4.0	5			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
4	1	401.0	3.0	3.0	40150	0.0	0.0	0.0	0.0	10.0	0.0	1	5		0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0
4	1	401.0	3.0	3.0	40151	0.0	0.0	0.0	0.0	0.0	15.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
4	1	401.0	3.0	3.0	40152	0.0	0.0	0.0	0.0	10.0	0.0	1	2		0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
4	2	402.0	3.0	1.0	40250	3.0	3.0	0.0	0.0	6.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
4	2	402.0	3.0	1.0	40251	0.0	0.0	0.0	0.0	0.0	1.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
4	2	402.0	3.0	1.0	40252	0.0	0.0	0.0	0.0	60.0	0.0	99			0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
4	2	402.0	3.0	1.0	40260	0.0	2.0	0.0	0.0	0.0	0.0	5			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
4	2	402.0	3.0	1.0	40261	0.0	2.0	2.0	0.0	0.0	0.0	1	9		0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
4	2	402.0	3.0	1.0	40262	0.0	0.0	0.0	0.0	0.0	3.0	1			0	0	0	0	0	0	1	0	0	0	0	0	0	0																		1	0	0	0	1	0
4	2	402.0	3.0	1.0	40263	2.0	0.0	0.0	0.0	10.0	6.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
4	2	402.0	3.0	1.0	40264	3.0	3.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0
4	2	402.0	3.0	1.0	40265	2.0	0.0	4.0	0.0	0.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
4	2	402.0	3.0	1.0	40266	0.0	0.0	0.0	0.0	0.0	4.0	9			0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
4	2	402.0	3.0	1.0	40267	3.0	3.0	0.0	0.0	0.0	0.0	5			0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
4	2	402.0	3.0	1.0	40268	2.0	2.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0
4	2	402.0	3.0	1.0	40269	0.0	2.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
4	3	403.0	3.0	1.0	40351	3.0	3.0	0.0	0.0	15.0	0.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
4	3	403.0	3.0	1.0	40353	3.0	3.0	3.0	0.0	10.0	0.0	1			0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
4	3	403.0	3.0	1.0	40354	3.0	3.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0
4	3	403.0	3.0	1.0	40360	0.0	0.0	0.0	0.0	10.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
4	3	403.0	3.0	1.0	40361	2.0	2.0	0.0	0.0	2.0	0.0	5			0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0
4	3	403.0	3.0	1.0	40362	0.0	3.0	0.0	0.0	10.0	0.0	1	9		0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0
4	3	403.0	3.0	1.0	40363	3.0	3.0	0.0	0.0	0.0	0.0	1			0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0
4	3	403.0	3.0	1.0	40364	3.0	3.0	0.0	0.0	4.0	0.0	1	6		0	0	1	0	0	0	0	0	0	0	0	0	0	0																		0					
4	3	403.0	3.0	1.0	40365	2.0	2.0	0.0	0.0	2.0	0.0	1	5	2	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
4	3	403.0	3.0	1.0	40366	2.0	2.0	3.0	0.0	3.0	0.0	1			0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
4	3	403.0	3.0	1.0	40367	2.0	2.0	3.0	0.0	3.0	0.0	1	2	4	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0
4	3	403.0	3.0	1.0	40368	2.0	2.0	0.0	0.0	4.0	0.0	5			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
4	3	403.0	3.0	1.0	40369	2.0	1.0	0.0	0.0	0.0	0.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0
4	4	404.0	3.0	2.0	40450	0.0	0.0	0.0	0.0	0.0	6.0	1			0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
4	4	404.0	3.0	2.0	40451	0.0	2.0	0.0	0.0	0.0	0.0	2			0	0	0	0	0	0	1	0	0	0	0	0	1	0																		1	0	0	0	1	0
4	4	404.0	3.0	2.0	40460	3.0	3.0	0.0	0.0	5.0	0.0	9	1		0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
4	4	404.0	3.0	2.0	40461	0.0	2.0	10.0	0.0	5.0	60.0	1	5	9	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0
4	4	404.0	3.0	2.0	40462	0.0	0.0	0.0	0.0	0.0	14.0	5			0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
