hhid	line	district	village	villno	strno	group	k01	k02	k03	k03u	k04	k05	k05u
10120	11	1	1	101.0	1.0	3.0	11	0			0		
10120	12	1	1	101.0	1.0	3.0	12	0			0		
10120	21	1	1	101.0	1.0	3.0	21	1	50	2	0		
10120	23	1	1	101.0	1.0	3.0	23	0			0		
10120	9	1	1	101.0	1.0	3.0	9	0			0		
10120	17	1	1	101.0	1.0	3.0	17	0			0		
10120	7	1	1	101.0	1.0	3.0	7	0			0		
10120	2	1	1	101.0	1.0	3.0	2	0			0		
10120	6	1	1	101.0	1.0	3.0	6	0			0		
10120	22	1	1	101.0	1.0	3.0	22	1	100	2	0		
10120	8	1	1	101.0	1.0	3.0	8	1	135	2	0		
10202	3	1	2	102.0	1.0	2.0	3	0			0		
10202	14	1	2	102.0	1.0	2.0	14	0			0		
10202	24	1	2	102.0	1.0	2.0	24	0			0		
10202	12	1	2	102.0	1.0	2.0	12	0			0		
10202	16	1	2	102.0	1.0	2.0	16	0			0		
10202	1	1	2	102.0	1.0	2.0	1	0			0		
10202	6	1	2	102.0	1.0	2.0	6	0			0		
10202	17	1	2	102.0	1.0	2.0	17	0			0		
10202	19	1	2	102.0	1.0	2.0	19	0			0		
10202	2	1	2	102.0	1.0	2.0	2	0			0		
10202	18	1	2	102.0	1.0	2.0	18	1	200	2	0		
10202	20	1	2	102.0	1.0	2.0	20	0			0		
10202	9	1	2	102.0	1.0	2.0	9	0			0		
10202	4	1	2	102.0	1.0	2.0	4	1	240	2	0		
10202	21	1	2	102.0	1.0	2.0	21	1	20	2	0		
10202	26	1	2	102.0	1.0	2.0	26	0			0		
10202	5	1	2	102.0	1.0	2.0	5	0			0		
10202	7	1	2	102.0	1.0	2.0	7	0			0		
10202	23	1	2	102.0	1.0	2.0	23	0			0		
10202	10	1	2	102.0	1.0	2.0	10	1	40	2	0		
10202	25	1	2	102.0	1.0	2.0	25	0			0		
10202	8	1	2	102.0	1.0	2.0	8	1	90	2	0		
10202	11	1	2	102.0	1.0	2.0	11	0			0		
10202	13	1	2	102.0	1.0	2.0	13	0			0		
10202	22	1	2	102.0	1.0	2.0	22	0			0		
10202	15	1	2	102.0	1.0	2.0	15	0			0		
10203	13	1	2	102.0	1.0	2.0	13	0			0		
10203	1	1	2	102.0	1.0	2.0	1	0			0		
10203	7	1	2	102.0	1.0	2.0	7	0			0		
10203	2	1	2	102.0	1.0	2.0	2	0			0		
10203	21	1	2	102.0	1.0	2.0	21	1	20	2	0		
10203	15	1	2	102.0	1.0	2.0	15	0			0		
10203	3	1	2	102.0	1.0	2.0	3	0			0		
10203	23	1	2	102.0	1.0	2.0	23	0			0		
10203	20	1	2	102.0	1.0	2.0	20	0			0		
10203	9	1	2	102.0	1.0	2.0	9	0			0		
10203	19	1	2	102.0	1.0	2.0	19	0			0		
10203	22	1	2	102.0	1.0	2.0	22	0			0		
10203	12	1	2	102.0	1.0	2.0	12	0			0		
10203	5	1	2	102.0	1.0	2.0	5	1	40	2	0		
10203	24	1	2	102.0	1.0	2.0	24	0			0		
10203	26	1	2	102.0	1.0	2.0	26	0			0		
10203	18	1	2	102.0	1.0	2.0	18	0			0		
10203	6	1	2	102.0	1.0	2.0	6	0			0		
10203	14	1	2	102.0	1.0	2.0	14	0			0		
10203	10	1	2	102.0	1.0	2.0	10	1	10	2	0		
10203	4	1	2	102.0	1.0	2.0	4	1	100	2	0		
10203	8	1	2	102.0	1.0	2.0	8	1	60	2	0		
10203	16	1	2	102.0	1.0	2.0	16	0			0		
10203	25	1	2	102.0	1.0	2.0	25	0			0		
10203	11	1	2	102.0	1.0	2.0	11	0			0		
10203	17	1	2	102.0	1.0	2.0	17	0			0		
10205	5	1	2	102.0	1.0	2.0	5	0			0		
10205	3	1	2	102.0	1.0	2.0	3	0			0		
10205	12	1	2	102.0	1.0	2.0	12	0			0		
10205	7	1	2	102.0	1.0	2.0	7	0			0		
10205	6	1	2	102.0	1.0	2.0	6	0			0		
10205	10	1	2	102.0	1.0	2.0	10	1	40	2	0		
10205	15	1	2	102.0	1.0	2.0	15	0			0		
10205	23	1	2	102.0	1.0	2.0	23	0			0		
10205	19	1	2	102.0	1.0	2.0	19	0			0		
10205	24	1	2	102.0	1.0	2.0	24	0			0		
10205	25	1	2	102.0	1.0	2.0	25	0			0		
10205	2	1	2	102.0	1.0	2.0	2	1	700	2	0		
10205	13	1	2	102.0	1.0	2.0	13	0			0		
10205	17	1	2	102.0	1.0	2.0	17	0			0		
10205	11	1	2	102.0	1.0	2.0	11	0			0		
10205	26	1	2	102.0	1.0	2.0	26	0			0		
10205	14	1	2	102.0	1.0	2.0	14	0			0		
10205	8	1	2	102.0	1.0	2.0	8	0			0		
10205	22	1	2	102.0	1.0	2.0	22	1	100	2	0		
10205	18	1	2	102.0	1.0	2.0	18	0			0		
10205	1	1	2	102.0	1.0	2.0	1	0			0		
10205	20	1	2	102.0	1.0	2.0	20	0			0		
10205	16	1	2	102.0	1.0	2.0	16	0			0		
10205	9	1	2	102.0	1.0	2.0	9	0			0		
10205	4	1	2	102.0	1.0	2.0	4	1	160	2	0		
10205	21	1	2	102.0	1.0	2.0	21	0			0		
10207	24	1	2	102.0	1.0	2.0	24	1	50	1	0		
10207	17	1	2	102.0	1.0	2.0	17	0			0		
10207	20	1	2	102.0	1.0	2.0	20	0			0		
10207	13	1	2	102.0	1.0	2.0	13	0			0		
10207	4	1	2	102.0	1.0	2.0	4	1	90	2	0		
10207	1	1	2	102.0	1.0	2.0	1	1	4400	2	0		
10207	26	1	2	102.0	1.0	2.0	26	0			0		
10207	21	1	2	102.0	1.0	2.0	21	0			0		
10207	11	1	2	102.0	1.0	2.0	11	0			0		
10207	25	1	2	102.0	1.0	2.0	25	0			0		
10207	19	1	2	102.0	1.0	2.0	19	0			0		
10207	18	1	2	102.0	1.0	2.0	18	0			0		
10207	22	1	2	102.0	1.0	2.0	22	0			0		
10207	8	1	2	102.0	1.0	2.0	8	0			0		
10207	23	1	2	102.0	1.0	2.0	23	0			0		
10207	5	1	2	102.0	1.0	2.0	5	0			0		
10207	2	1	2	102.0	1.0	2.0	2	1	1200	2	0		
10207	16	1	2	102.0	1.0	2.0	16	0			0		
10207	12	1	2	102.0	1.0	2.0	12	0			0		
10207	10	1	2	102.0	1.0	2.0	10	1	40	2	0		
10207	3	1	2	102.0	1.0	2.0	3	0			0		
10207	7	1	2	102.0	1.0	2.0	7	0			0		
10207	6	1	2	102.0	1.0	2.0	6	0			0		
10207	15	1	2	102.0	1.0	2.0	15	0			0		
10207	14	1	2	102.0	1.0	2.0	14	0			0		
10207	9	1	2	102.0	1.0	2.0	9	0			0		
10208	20	1	2	102.0	1.0	2.0	20	0			0		
10208	5	1	2	102.0	1.0	2.0	5	1	100	2	0		
10208	3	1	2	102.0	1.0	2.0	3	0			0		
10208	6	1	2	102.0	1.0	2.0	6	0			0		
10208	22	1	2	102.0	1.0	2.0	22	0			0		
10208	24	1	2	102.0	1.0	2.0	24	0			0		
10208	12	1	2	102.0	1.0	2.0	12	0			0		
10208	14	1	2	102.0	1.0	2.0	14	0			0		
10208	10	1	2	102.0	1.0	2.0	10	1	20	2	0		
10208	8	1	2	102.0	1.0	2.0	8	1	120	2	0		
10208	26	1	2	102.0	1.0	2.0	26	0			0		
10208	19	1	2	102.0	1.0	2.0	19	0			0		
10208	18	1	2	102.0	1.0	2.0	18	0			0		
10208	9	1	2	102.0	1.0	2.0	9	0			0		
10208	13	1	2	102.0	1.0	2.0	13	0			0		
10208	16	1	2	102.0	1.0	2.0	16	0			0		
10208	17	1	2	102.0	1.0	2.0	17	1	300	2	0		
10208	4	1	2	102.0	1.0	2.0	4	1	300	2	0		
10208	2	1	2	102.0	1.0	2.0	2	1	650	2	0		
10208	21	1	2	102.0	1.0	2.0	21	0			0		
10208	1	1	2	102.0	1.0	2.0	1	1	500	2	0		
10208	15	1	2	102.0	1.0	2.0	15	0			0		
10208	23	1	2	102.0	1.0	2.0	23	0			0		
10208	25	1	2	102.0	1.0	2.0	25	0			0		
10208	11	1	2	102.0	1.0	2.0	11	0			0		
10208	7	1	2	102.0	1.0	2.0	7	0			0		
10209	5	1	2	102.0	1.0	2.0	5	1	100	2	0		
10209	3	1	2	102.0	1.0	2.0	3	1	220	2	0		
10209	26	1	2	102.0	1.0	2.0	26	0			0		
10209	9	1	2	102.0	1.0	2.0	9	0			0		
10209	12	1	2	102.0	1.0	2.0	12	0			0		
10209	24	1	2	102.0	1.0	2.0	24	0			0		
10209	15	1	2	102.0	1.0	2.0	15	0			0		
10209	10	1	2	102.0	1.0	2.0	10	0			0		
10209	17	1	2	102.0	1.0	2.0	17	0			0		
10209	20	1	2	102.0	1.0	2.0	20	0			0		
10209	4	1	2	102.0	1.0	2.0	4	1	100	2	0		
10209	16	1	2	102.0	1.0	2.0	16	0			0		
10209	8	1	2	102.0	1.0	2.0	8	1	135	2	0		
10209	2	1	2	102.0	1.0	2.0	2	0			0		
10209	11	1	2	102.0	1.0	2.0	11	0			0		
10209	14	1	2	102.0	1.0	2.0	14	0			0		
10209	13	1	2	102.0	1.0	2.0	13	0			0		
10209	18	1	2	102.0	1.0	2.0	18	0			0		
10209	22	1	2	102.0	1.0	2.0	22	1	40	2	0		
10209	1	1	2	102.0	1.0	2.0	1	1	250	2	0		
10209	19	1	2	102.0	1.0	2.0	19	0			0		
10209	7	1	2	102.0	1.0	2.0	7	0			0		
10209	21	1	2	102.0	1.0	2.0	21	0			0		
10209	23	1	2	102.0	1.0	2.0	23	0			0		
10209	25	1	2	102.0	1.0	2.0	25	0			0		
10209	6	1	2	102.0	1.0	2.0	6	0			0		
10211	26	1	2	102.0	1.0	2.0	26	0			0		
10211	9	1	2	102.0	1.0	2.0	9	0			0		
10211	24	1	2	102.0	1.0	2.0	24	0			0		
10211	2	1	2	102.0	1.0	2.0	2	1	300	2	0		
10211	8	1	2	102.0	1.0	2.0	8	0			0		
10211	5	1	2	102.0	1.0	2.0	5	1	150	2	0		
10211	13	1	2	102.0	1.0	2.0	13	0			0		
10211	22	1	2	102.0	1.0	2.0	22	1	80	2	0		
10211	19	1	2	102.0	1.0	2.0	19	0			0		
10211	21	1	2	102.0	1.0	2.0	21	0			0		
10211	20	1	2	102.0	1.0	2.0	20	0			0		
10211	11	1	2	102.0	1.0	2.0	11	0			0		
10211	1	1	2	102.0	1.0	2.0	1	1	1600	2	0		
10211	15	1	2	102.0	1.0	2.0	15	0			0		
10211	6	1	2	102.0	1.0	2.0	6	0			0		
10211	12	1	2	102.0	1.0	2.0	12	0			0		
10211	10	1	2	102.0	1.0	2.0	10	0			0		
10211	4	1	2	102.0	1.0	2.0	4	1	100	2	0		
10211	14	1	2	102.0	1.0	2.0	14	0			0		
10211	16	1	2	102.0	1.0	2.0	16	0			0		
10211	7	1	2	102.0	1.0	2.0	7	0			0		
10211	17	1	2	102.0	1.0	2.0	17	0			0		
10211	23	1	2	102.0	1.0	2.0	23	0			0		
10211	25	1	2	102.0	1.0	2.0	25	0			0		
10211	3	1	2	102.0	1.0	2.0	3	1	750	2	0		
10211	18	1	2	102.0	1.0	2.0	18	0			0		
10212	25	1	2	102.0	1.0	2.0	25	0			0		
10212	6	1	2	102.0	1.0	2.0	6	0			0		
10212	24	1	2	102.0	1.0	2.0	24	0			0		
10212	26	1	2	102.0	1.0	2.0	26	0			0		
10212	17	1	2	102.0	1.0	2.0	17	0			0		
10212	4	1	2	102.0	1.0	2.0	4	1	70	2	0		
10212	1	1	2	102.0	1.0	2.0	1	0			0		
10212	9	1	2	102.0	1.0	2.0	9	0			0		
10212	20	1	2	102.0	1.0	2.0	20	0			0		
10212	22	1	2	102.0	1.0	2.0	22	0			0		
10212	14	1	2	102.0	1.0	2.0	14	0			0		
10212	15	1	2	102.0	1.0	2.0	15	0			0		
10212	16	1	2	102.0	1.0	2.0	16	0			0		
10212	12	1	2	102.0	1.0	2.0	12	0			0		
10212	8	1	2	102.0	1.0	2.0	8	0			0		
10212	21	1	2	102.0	1.0	2.0	21	0			0		
10212	13	1	2	102.0	1.0	2.0	13	0			0		
10212	23	1	2	102.0	1.0	2.0	23	0			0		
10212	7	1	2	102.0	1.0	2.0	7	0			0		
10212	5	1	2	102.0	1.0	2.0	5	0			0		
10212	3	1	2	102.0	1.0	2.0	3	0			0		
10212	10	1	2	102.0	1.0	2.0	10	0			0		
10212	11	1	2	102.0	1.0	2.0	11	0			0		
10212	2	1	2	102.0	1.0	2.0	2	0			0		
10212	18	1	2	102.0	1.0	2.0	18	0			0		
10212	19	1	2	102.0	1.0	2.0	19	0			0		
10214	18	1	2	102.0	1.0	2.0	18	0			0		
10214	10	1	2	102.0	1.0	2.0	10	1	20	2	0		
10214	26	1	2	102.0	1.0	2.0	26	0			0		
10214	25	1	2	102.0	1.0	2.0	25	0			0		
10214	4	1	2	102.0	1.0	2.0	4	1	60	2	0		
10214	5	1	2	102.0	1.0	2.0	5	0			0		
10214	24	1	2	102.0	1.0	2.0	24	0			0		
10214	11	1	2	102.0	1.0	2.0	11	0			0		
10214	21	1	2	102.0	1.0	2.0	21	1	20	2	0		
10214	19	1	2	102.0	1.0	2.0	19	0			0		
10214	20	1	2	102.0	1.0	2.0	20	0			0		
10214	3	1	2	102.0	1.0	2.0	3	0			0		
10214	15	1	2	102.0	1.0	2.0	15	0			0		
10214	13	1	2	102.0	1.0	2.0	13	0			0		
10214	14	1	2	102.0	1.0	2.0	14	0			0		
10214	9	1	2	102.0	1.0	2.0	9	0			0		
10214	16	1	2	102.0	1.0	2.0	16	0			0		
10214	6	1	2	102.0	1.0	2.0	6	0			0		
10214	1	1	2	102.0	1.0	2.0	1	0			0		
10214	2	1	2	102.0	1.0	2.0	2	0			0		
10214	8	1	2	102.0	1.0	2.0	8	0			0		
10214	12	1	2	102.0	1.0	2.0	12	0			0		
10214	7	1	2	102.0	1.0	2.0	7	0			0		
10214	22	1	2	102.0	1.0	2.0	22	0			0		
10214	23	1	2	102.0	1.0	2.0	23	0			0		
10214	17	1	2	102.0	1.0	2.0	17	0			0		
10215	25	1	2	102.0	1.0	2.0	25	0			0		
10215	10	1	2	102.0	1.0	2.0	10	1	30	2	0		
10215	26	1	2	102.0	1.0	2.0	26	0			0		
10215	2	1	2	102.0	1.0	2.0	2	1	300	2	0		
10215	14	1	2	102.0	1.0	2.0	14	0			0		
10215	4	1	2	102.0	1.0	2.0	4	1	80	2	0		
10215	3	1	2	102.0	1.0	2.0	3	0			0		
10215	13	1	2	102.0	1.0	2.0	13	0			0		
10215	1	1	2	102.0	1.0	2.0	1	0			0		
10215	5	1	2	102.0	1.0	2.0	5	1	50	2	0		
10215	23	1	2	102.0	1.0	2.0	23	0			0		
10215	11	1	2	102.0	1.0	2.0	11	0			0		
10215	22	1	2	102.0	1.0	2.0	22	1	120	2	0		
10215	12	1	2	102.0	1.0	2.0	12	0			0		
10215	16	1	2	102.0	1.0	2.0	16	0			0		
10215	21	1	2	102.0	1.0	2.0	21	0			0		
10215	9	1	2	102.0	1.0	2.0	9	0			0		
10215	7	1	2	102.0	1.0	2.0	7	0			0		
10215	17	1	2	102.0	1.0	2.0	17	0			0		
10215	20	1	2	102.0	1.0	2.0	20	0			0		
10215	18	1	2	102.0	1.0	2.0	18	0			0		
10215	24	1	2	102.0	1.0	2.0	24	0			0		
10215	6	1	2	102.0	1.0	2.0	6	0			0		
10215	19	1	2	102.0	1.0	2.0	19	0			0		
10215	8	1	2	102.0	1.0	2.0	8	0			0		
10215	15	1	2	102.0	1.0	2.0	15	0			0		
10217	17	1	2	102.0	1.0	2.0	17	0			0		
10217	16	1	2	102.0	1.0	2.0	16	0			0		
10217	20	1	2	102.0	1.0	2.0	20	0			0		
10217	9	1	2	102.0	1.0	2.0	9	0			0		
10217	14	1	2	102.0	1.0	2.0	14	0			0		
10217	1	1	2	102.0	1.0	2.0	1	1	400	1	0		
10217	22	1	2	102.0	1.0	2.0	22	1	150	2	0		
10217	23	1	2	102.0	1.0	2.0	23	0			0		
10217	13	1	2	102.0	1.0	2.0	13	0			0		
10217	15	1	2	102.0	1.0	2.0	15	1	160	1	0		
10217	24	1	2	102.0	1.0	2.0	24	0			0		
10217	11	1	2	102.0	1.0	2.0	11	0			0		
10217	18	1	2	102.0	1.0	2.0	18	0			0		
10217	6	1	2	102.0	1.0	2.0	6	1	20	2	0		
10217	5	1	2	102.0	1.0	2.0	5	1	100	2	0		
10217	19	1	2	102.0	1.0	2.0	19	0			0		
10217	21	1	2	102.0	1.0	2.0	21	1	100	2	0		
10217	3	1	2	102.0	1.0	2.0	3	1	50	1	0		
10217	8	1	2	102.0	1.0	2.0	8	0			0		
10217	26	1	2	102.0	1.0	2.0	26	0			0		
10217	12	1	2	102.0	1.0	2.0	12	0			0		
10217	25	1	2	102.0	1.0	2.0	25	0			0		
10217	7	1	2	102.0	1.0	2.0	7	0			0		
10217	10	1	2	102.0	1.0	2.0	10	1	50	2	0		
10217	4	1	2	102.0	1.0	2.0	4	1	80	2	0		
10217	2	1	2	102.0	1.0	2.0	2	1	170	1	0		
10218	15	1	2	102.0	1.0	2.0	15	0			0		
10218	19	1	2	102.0	1.0	2.0	19	0			0		
10218	16	1	2	102.0	1.0	2.0	16	0			0		
10218	12	1	2	102.0	1.0	2.0	12	0			0		
10218	18	1	2	102.0	1.0	2.0	18	0			0		
10218	26	1	2	102.0	1.0	2.0	26	0			0		
10218	5	1	2	102.0	1.0	2.0	5	1	40	2	0		
10218	11	1	2	102.0	1.0	2.0	11	0			0		
10218	1	1	2	102.0	1.0	2.0	1	1	800	2	0		
10218	6	1	2	102.0	1.0	2.0	6	0			0		
10218	21	1	2	102.0	1.0	2.0	21	1	20	2	0		
10218	3	1	2	102.0	1.0	2.0	3	1	200	2	0		
10218	7	1	2	102.0	1.0	2.0	7	0			0		
10218	9	1	2	102.0	1.0	2.0	9	0			0		
10218	4	1	2	102.0	1.0	2.0	4	1	150	2	0		
10218	13	1	2	102.0	1.0	2.0	13	0			0		
10218	8	1	2	102.0	1.0	2.0	8	0			0		
10218	25	1	2	102.0	1.0	2.0	25	0			0		
10218	24	1	2	102.0	1.0	2.0	24	0			0		
10218	14	1	2	102.0	1.0	2.0	14	0			0		
10218	17	1	2	102.0	1.0	2.0	17	0			0		
10218	22	1	2	102.0	1.0	2.0	22	1	40	2	0		
10218	23	1	2	102.0	1.0	2.0	23	0			0		
10218	10	1	2	102.0	1.0	2.0	10	0			0		
10218	20	1	2	102.0	1.0	2.0	20	0			0		
10218	2	1	2	102.0	1.0	2.0	2	0			0		
10219	6	1	2	102.0	1.0	2.0	6	0			0		
10219	10	1	2	102.0	1.0	2.0	10	1	10	2	0		
10219	11	1	2	102.0	1.0	2.0	11	0			0		
10219	15	1	2	102.0	1.0	2.0	15	0			0		
10219	8	1	2	102.0	1.0	2.0	8	0			0		
10219	1	1	2	102.0	1.0	2.0	1	0			1	90	2
10219	18	1	2	102.0	1.0	2.0	18	0			0		
10219	9	1	2	102.0	1.0	2.0	9	0			0		
10219	3	1	2	102.0	1.0	2.0	3	0			0		
10219	5	1	2	102.0	1.0	2.0	5	1	90	2	0		
10219	19	1	2	102.0	1.0	2.0	19	0			0		
10219	4	1	2	102.0	1.0	2.0	4	1	100	2	0		
10219	2	1	2	102.0	1.0	2.0	2	0			1	300	2
10219	23	1	2	102.0	1.0	2.0	23	0			0		
10219	13	1	2	102.0	1.0	2.0	13	0			0		
10219	7	1	2	102.0	1.0	2.0	7	0			0		
10219	17	1	2	102.0	1.0	2.0	17	0			0		
10219	21	1	2	102.0	1.0	2.0	21	0			0		
10219	25	1	2	102.0	1.0	2.0	25	0			0		
10219	12	1	2	102.0	1.0	2.0	12	0			0		
10219	16	1	2	102.0	1.0	2.0	16	0			0		
10219	20	1	2	102.0	1.0	2.0	20	0			0		
10219	24	1	2	102.0	1.0	2.0	24	0			0		
10219	26	1	2	102.0	1.0	2.0	26	0			0		
10219	14	1	2	102.0	1.0	2.0	14	0			0		
10219	22	1	2	102.0	1.0	2.0	22	1	20	2	0		
10220	20	1	2	102.0	1.0	2.0	20	0			0		
10220	4	1	2	102.0	1.0	2.0	4	1	240	2	0		
10220	6	1	2	102.0	1.0	2.0	6	0			0		
10220	18	1	2	102.0	1.0	2.0	18	0			0		
10220	2	1	2	102.0	1.0	2.0	2	0			0		
10220	10	1	2	102.0	1.0	2.0	10	1	30	2	0		
10220	11	1	2	102.0	1.0	2.0	11	0			0		
10220	25	1	2	102.0	1.0	2.0	25	0			0		
10220	17	1	2	102.0	1.0	2.0	17	0			0		
10220	22	1	2	102.0	1.0	2.0	22	1	20	2	0		
10220	8	1	2	102.0	1.0	2.0	8	0			0		
10220	13	1	2	102.0	1.0	2.0	13	0			0		
10220	14	1	2	102.0	1.0	2.0	14	0			0		
10220	23	1	2	102.0	1.0	2.0	23	0			0		
10220	21	1	2	102.0	1.0	2.0	21	1	40	2	0		
10220	26	1	2	102.0	1.0	2.0	26	0			0		
10220	5	1	2	102.0	1.0	2.0	5	0			0		
10220	15	1	2	102.0	1.0	2.0	15	0			0		
10220	3	1	2	102.0	1.0	2.0	3	0			0		
10220	1	1	2	102.0	1.0	2.0	1	0			0		
10220	12	1	2	102.0	1.0	2.0	12	0			0		
10220	16	1	2	102.0	1.0	2.0	16	0			0		
10220	19	1	2	102.0	1.0	2.0	19	0			0		
10220	24	1	2	102.0	1.0	2.0	24	0			0		
10220	9	1	2	102.0	1.0	2.0	9	0			0		
10220	7	1	2	102.0	1.0	2.0	7	0			0		
10302	9	1	3	103.0	1.0	2.0	9	0			0		
10302	7	1	3	103.0	1.0	2.0	7	0			0		
10302	15	1	3	103.0	1.0	2.0	15	0			0		
10302	6	1	3	103.0	1.0	2.0	6	0			0		
10302	1	1	3	103.0	1.0	2.0	1	0			0		
10302	25	1	3	103.0	1.0	2.0	25	0			0		
10302	12	1	3	103.0	1.0	2.0	12	0			0		
10302	11	1	3	103.0	1.0	2.0	11	0			0		
10302	19	1	3	103.0	1.0	2.0	19	0			0		
10302	16	1	3	103.0	1.0	2.0	16	0			0		
10302	13	1	3	103.0	1.0	2.0	13	0			0		
10302	21	1	3	103.0	1.0	2.0	21	0			0		
10302	10	1	3	103.0	1.0	2.0	10	1	10	2	0		
10302	3	1	3	103.0	1.0	2.0	3	1	100	2	0		
10302	2	1	3	103.0	1.0	2.0	2	1	300	2	0		
10302	18	1	3	103.0	1.0	2.0	18	0			0		
10302	17	1	3	103.0	1.0	2.0	17	0			0		
10302	20	1	3	103.0	1.0	2.0	20	0			0		
10302	14	1	3	103.0	1.0	2.0	14	0			0		
10302	4	1	3	103.0	1.0	2.0	4	1	50	2	0		
10302	24	1	3	103.0	1.0	2.0	24	0			0		
10302	26	1	3	103.0	1.0	2.0	26	0			0		
10302	5	1	3	103.0	1.0	2.0	5	1	60	2	0		
10302	22	1	3	103.0	1.0	2.0	22	0			0		
10302	23	1	3	103.0	1.0	2.0	23	0			0		
10302	8	1	3	103.0	1.0	2.0	8	0			0		
10303	15	1	3	103.0	1.0	2.0	15	1	150	2	0		
10303	16	1	3	103.0	1.0	2.0	16	0			0		
10303	6	1	3	103.0	1.0	2.0	6	0			0		
10303	12	1	3	103.0	1.0	2.0	12	0			0		
10303	4	1	3	103.0	1.0	2.0	4	1	80	2	0		
10303	23	1	3	103.0	1.0	2.0	23	0			0		
10303	25	1	3	103.0	1.0	2.0	25	0			0		
10303	14	1	3	103.0	1.0	2.0	14	0			0		
10303	19	1	3	103.0	1.0	2.0	19	1	50	2	0		
10303	11	1	3	103.0	1.0	2.0	11	0			0		
10303	10	1	3	103.0	1.0	2.0	10	1	30	2	0		
10303	13	1	3	103.0	1.0	2.0	13	0			0		
10303	20	1	3	103.0	1.0	2.0	20	0			0		
10303	9	1	3	103.0	1.0	2.0	9	1	2	1	0		
10303	17	1	3	103.0	1.0	2.0	17	0			0		
10303	18	1	3	103.0	1.0	2.0	18	0			0		
10303	1	1	3	103.0	1.0	2.0	1	0			0		
10303	2	1	3	103.0	1.0	2.0	2	1	100	1	0		
10303	22	1	3	103.0	1.0	2.0	22	0			0		
10303	24	1	3	103.0	1.0	2.0	24	0			0		
10303	7	1	3	103.0	1.0	2.0	7	0			0		
10303	21	1	3	103.0	1.0	2.0	21	0			0		
10303	3	1	3	103.0	1.0	2.0	3	1	50	1	0		
10303	26	1	3	103.0	1.0	2.0	26	0			0		
10303	8	1	3	103.0	1.0	2.0	8	0			0		
10303	5	1	3	103.0	1.0	2.0	5	1	50	2	0		
10304	15	1	3	103.0	1.0	2.0	15	0			0		
10304	14	1	3	103.0	1.0	2.0	14	0			0		
10304	9	1	3	103.0	1.0	2.0	9	0			0		
10304	23	1	3	103.0	1.0	2.0	23	0			0		
10304	13	1	3	103.0	1.0	2.0	13	0			0		
10304	10	1	3	103.0	1.0	2.0	10	0			0		
10304	24	1	3	103.0	1.0	2.0	24	0			0		
10304	5	1	3	103.0	1.0	2.0	5	1	40	2	0		
10304	4	1	3	103.0	1.0	2.0	4	1	60	2	0		
10304	16	1	3	103.0	1.0	2.0	16	0			0		
10304	1	1	3	103.0	1.0	2.0	1	0			0		
10304	18	1	3	103.0	1.0	2.0	18	0			0		
10304	22	1	3	103.0	1.0	2.0	22	1	50	2	0		
10304	21	1	3	103.0	1.0	2.0	21	1	15	2	0		
10304	26	1	3	103.0	1.0	2.0	26	0			0		
10304	25	1	3	103.0	1.0	2.0	25	0			0		
10304	7	1	3	103.0	1.0	2.0	7	0			0		
10304	17	1	3	103.0	1.0	2.0	17	0			0		
10304	11	1	3	103.0	1.0	2.0	11	0			0		
10304	20	1	3	103.0	1.0	2.0	20	0			0		
10304	6	1	3	103.0	1.0	2.0	6	0			0		
10304	8	1	3	103.0	1.0	2.0	8	0			0		
10304	3	1	3	103.0	1.0	2.0	3	1	380	2	0		
10304	12	1	3	103.0	1.0	2.0	12	0			0		
10304	19	1	3	103.0	1.0	2.0	19	0			0		
10304	2	1	3	103.0	1.0	2.0	2	0			0		
10306	8	1	3	103.0	1.0	2.0	8	0			0		
10306	17	1	3	103.0	1.0	2.0	17	0			0		
10306	7	1	3	103.0	1.0	2.0	7	0			0		
10306	26	1	3	103.0	1.0	2.0	26	0			0		
10306	10	1	3	103.0	1.0	2.0	10	1	20	2	0		
10306	5	1	3	103.0	1.0	2.0	5	1	50	2	0		
10306	9	1	3	103.0	1.0	2.0	9	0			0		
10306	4	1	3	103.0	1.0	2.0	4	1	70	2	0		
10306	19	1	3	103.0	1.0	2.0	19	0			0		
10306	21	1	3	103.0	1.0	2.0	21	1	50	2	0		
10306	12	1	3	103.0	1.0	2.0	12	0			0		
10306	22	1	3	103.0	1.0	2.0	22	1	50	2	0		
10306	2	1	3	103.0	1.0	2.0	2	0			0		
10306	11	1	3	103.0	1.0	2.0	11	0			0		
10306	24	1	3	103.0	1.0	2.0	24	0			0		
10306	25	1	3	103.0	1.0	2.0	25	0			0		
10306	18	1	3	103.0	1.0	2.0	18	0			0		
10306	1	1	3	103.0	1.0	2.0	1	0			0		
10306	23	1	3	103.0	1.0	2.0	23	0			0		
10306	20	1	3	103.0	1.0	2.0	20	0			0		
10306	16	1	3	103.0	1.0	2.0	16	0			0		
10306	6	1	3	103.0	1.0	2.0	6	1	30	2	0		
10306	13	1	3	103.0	1.0	2.0	13	1	500	2	0		
10306	14	1	3	103.0	1.0	2.0	14	0			0		
10306	15	1	3	103.0	1.0	2.0	15	1	1600	2	0		
10306	3	1	3	103.0	1.0	2.0	3	0			0		
10307	16	1	3	103.0	1.0	2.0	16	0			0		
10307	7	1	3	103.0	1.0	2.0	7	0			0		
10307	11	1	3	103.0	1.0	2.0	11	0			0		
10307	25	1	3	103.0	1.0	2.0	25	0			0		
