district	village	villno	strno	group	hhid	n1	n2	n3	n4	n5	n6	n7	n8	n9	n10	n11	n12	n13	n14	n15	n16	n17	n18	n19	n20	n21	n22	n23	n24	n25	n26	n27	n28	n29	n30	n31	n32	n33	n34	n35	n36	n37	n38
3	5	305.0	3.0	3.0	30519	0	0	0	0	2	1	1	1	6	1	0	1	0	1	1	3	0	1	0	1	0	6	0	1	1	0	0	0	0	0	6.0	7.0	3	4	5	2	2	1
3	5	305.0	3.0	3.0	30520	1	1	0	1	0	1	0	4	0	0	0	2	1	0	0	2	0	1	0	1	0	2	0	0	0	0	1	0	0	0	4.0	6.0	1	1	1	1	2	0
4	1	401.0	3.0	3.0	40101	1	1	0	0	0	0	1	1	2	0	0	1	1	0	0	2	0	1	0	1	0	4	1	1	0	0	0	0	0	0	4.0	6.5	1	1	1	1	2	0
4	1	401.0	3.0	3.0	40104	0	1	0	0	0	0	0	5	4	0	0	1	0	0	0	1	0	1	0	2	0	4	1	2	0	0	0	0	0	0	2.5	4.0	1	2	1	1	2	0
1	4	101.0	1.0	3.0	40105	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	3	1	0	0	0	1	0	0	0	3.0	5.0	1	1	1	1	2	0
4	1	401.0	3.0	3.0	40106	1	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	2	0	1	0	4	2	1	0	0	0	0	0	0	5.0	6.0	1	1	1	1	2	0
4	1	401.0	3.0	3.0	40107	0	1	0	0	1	0	2	3	4	0	0	0	1	0	0	2	0	1	0	1	0	2	1	1	0	0	0	0	0	0	7.0	5.0	1	1	4	1	2	0
4	1	401.0	3.0	3.0	40108	0	0	0	0	1	0	1	3	4	0	0	1	2	0	0	0	0	10	1	0	4	1	1	0	0	0	0	0	0	0	5.0	6.5	1	1	1	1	2	0
4	1	401.0	3.0	3.0	40110	0	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	3.0	4.0	1	1	1	1	1	0
4	1	401.0	3.0	3.0	40111	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	1	0	4	2	1	0	0	0	0	0	0	3.0	4.0	1	5	1	1	1	0
4	1	401.0	3.0	3.0	40112	1	1	0	1	1	0	0	5	0	0	0	0	0	0	0	4	0	1	0	1	0	2	1	1	0	0	0	0	0	0	5.0	4.0	1	2	1	1	2	0
4	1	401.0	3.0	3.0	40113	2	2	0	0	1	0	1	6	0	0	0	1	1	0	0	8	0	2	0	0	0	8	2	3	0	0	0	0	0	0	6.0	8.0	1	1	1	1	2	0
4	1	401.0	3.0	3.0	40114	1	1	0	0	0	1	2	3	4	1	0	1	1	0	0	3	0	2	0	1	0	3	2	1	0	0	0	0	0	0	6.0	5.0	1	2	4	1	3	0
4	1	401.0	3.0	3.0	40115	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	2	0	6	1	0	0	0	0	0	0	0	5.0	4.0	1	1	1	1	2	0
4	1	401.0	3.0	3.0	40116	1	2	0	1	1	0	0	3	2	0	0	0	0	0	0	2	0	3	0	0	0	6	3	3	0	0	0	0	0	0	3.0	4.0	1	1	1	1	1	0
4	1	401.0	3.0	3.0	40117	0	0	0	1	0	0	0	4	0	0	0	1	1	0	0	0	0	1	0	0	0	3	1	2	0	0	0	0	0	0	5.0	6.0	1	1	1	1	2	0
4	1	401.0	3.0	3.0	40118	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	0	1	0	2	0	1	0	0	0	0	0	0	3.0	2.0	1	1	1	1	1	0
4	1	401.0	3.0	3.0	40119	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0	1	0	1	0	2	1	1	0	0	0	0	0	0	5.0	4.0	1	1	2	1	1	0
4	1	401.0	3.0	3.0	40120	0	1	0	0	0	0	1	2	1	0	0	0	1	0	0	1	0	1	0	1	0	3	2	1	0	0	0	0	0	0	3.0	5.0	1	1	1	1	2	0
4	2	402.0	3.0	1.0	40201	1	2	0	0	1	1	1	5	4	1	0	0	1	1	0	0	0	2	0	2	0	6	2	1	1	0	0	0	0	0	6.0	7.0	3	4	4	1	3	0
4	2	402.0	3.0	1.0	40202	2	1	0	1	1	1	1	6	3	0	0	1	1	0	0	3	0	1	0	1	0	4	2	2	0	0	1	0	0	0	4.0	3.0	1	2	1	1	3	0
4	2	402.0	3.0	1.0	40203	1	1	0	1	0	0	0	3	1	0	0	0	1	0	0	0	0	1	0	0	0	2	1	1	0	0	1	0	0	0	4.0	6.0	1	2	1	1	2	0
4	2	402.0	3.0	1.0	40204	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	1	0	0	1	0	0	0	3.5	4.0	1	2	1	1	2	0
4	2	402.0	3.0	1.0	40205	0	1	1	0	0	0	0	4	3	0	0	0	1	0	1	7	0	1	0	1	0	6	2	2	0	0	0	0	0	0	5.0	4.0	1	2	1	1	3	0
4	2	402.0	3.0	1.0	40206	2	1	0	1	1	1	2	4	4	0	0	1	1	0	0	4	0	3	0	1	0	4	1	2	0	0	1	0	0	0	6.0	5.0	1	1	1	1	3	0
4	2	402.0	3.0	1.0	40207	1	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	1	0	1	0	4	1	1	0	0	0	0	0	0	4.0	5.0	1	2	1	1	2	0
4	2	402.0	3.0	1.0	40208	0	2	2	1	1	0	2	7	6	0	0	0	2	1	0	0	0	2	0	1	0	4	1	1	1	0	0	0	0	0	8.0	6.0	1	2	4	1	2	0
4	2	402.0	3.0	1.0	40209	1	1	0	1	1	1	1	5	4	0	0	1	1	0	0	4	0	3	0	1	0	6	2	2	0	0	1	1	0	0	5.0	4.0	1	2	1	1	3	0
4	2	402.0	3.0	1.0	40210	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	2	1	0	0	0	0	0	0	0	6.0	7.0	1	1	3	1	2	1
4	2	402.0	3.0	1.0	40211	1	1	1	1	1	0	1	4	3	0	0	1	1	0	0	4	0	2	0	1	0	7	1	1	1	0	0	0	0	0	7.0	5.0	1	1	1	1	2	0
4	2	402.0	3.0	1.0	40212	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	1	0	5	1	1	0	0	0	0	0	0	5.0	4.0	1	1	1	1	2	0
4	2	402.0	3.0	1.0	40213	0	1	0	0	0	0	0	5	0	0	0	1	1	0	0	1	0	1	0	1	0	6	1	0	0	0	1	0	0	0	4.0	5.0	1	1	1	1	2	0
4	2	402.0	3.0	1.0	40214	0	1	0	0	0	0	0	1	2	0	0	0	1	1	0	0	0	1	0	2	0	5	1	2	0	0	0	0	0	0	4.0	6.0	1	2	1	1	2	0
4	2	402.0	3.0	1.0	40215	0	1	0	0	0	2	1	2	3	0	0	0	1	1	0	2	0	1	0	1	0	4	1	1	0	0	1	0	0	0	4.0	5.0	1	2	1	1	2	0
4	2	402.0	3.0	1.0	40216	0	1	0	1	0	0	0	3	0	0	0	0	2	0	0	0	0	1	0	1	0	2	1	1	0	0	0	0	0	0	5.0	6.0	1	1	1	1	2	0
4	2	402.0	3.0	1.0	40217	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	3.0	4.0	1	2	1	1	2	0
4	2	402.0	3.0	1.0	40218	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	2	0	0	0	3	1	1	0	0	2	0	0	0	3.5	5.5	1	1	1	1	2	0
4	2	402.0	3.0	1.0	40219	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	1	0	4	1	0	0	0	0	0	0	0	4.0	5.0	1	2	1	1	2	0
4	3	403.0	3.0	1.0	40301	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	2	0	1	0	5	2	1	0	0	0	0	0	0	4.0	5.0	1	1	1	1	2	0
4	3	403.0	3.0	1.0	40302	0	1	0	0	0	0	0	3	1	0	0	1	0	1	0	1	0	3	0	1	0	5	3	1	0	0	0	0	0	0	4.5	6.0	1	1	1	1	2	0
4	3	403.0	3.0	1.0	40303	0	1	0	0	1	0	0	2	1	0	0	1	1	0	0	0	0	4	0	1	0	2	1	1	0	0	0	0	0	0	5.0	6.0	1	1	1	1	2	0
4	3	403.0	3.0	1.0	40304	1	3	0	0	1	0	0	7	0	0	0	2	2	0	0	2	0	3	0	2	0	5	2	2	1	0	1	0	0	0	5.0	8.0	1	2	1	1	2	0
4	3	403.0	3.0	1.0	40305	0	1	0	1	0	0	0	7	2	0	0	0	0	0	0	3	0	1	0	1	0	3	2	2	0	0	0	0	0	0	5.0	3.0	1	2	1	1	2	0
4	3	403.0	3.0	1.0	40306	0	1	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	1	0	1	0	2	2	1	0	0	0	0	0	0	5.0	6.0	1	2	1	1	2	0
4	3	403.0	3.0	1.0	40307	2	2	1	1	0	1	0	7	0	0	0	2	1	0	0	3	0	1	0	1	0	5	1	1	0	0	0	0	0	0	5.0	7.0	1	3	4	1	3	0
4	3	403.0	3.0	1.0	40308	1	1	0	1	0	0	0	4	1	0	0	1	1	0	0	1	0	2	0	1	0	4	1	1	0	0	0	0	0	0	5.0	7.0	1	2	4	1	3	0
4	3	403.0	3.0	1.0	40309	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	2	1	1	0	0	0	0	0	0	4.0	4.5	1	1	1	1	2	0
4	3	403.0	3.0	1.0	40310	0	1	0	1	0	0	1	4	0	0	0	2	2	0	0	0	0	2	0	2	0	6	5	3	0	0	0	0	0	0	5.0	5.0	1	1	1	1	2	0
4	3	403.0	3.0	1.0	40311	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	1	0	2	0	1	0	2	1	1	0	0	1	0	0	0	3.0	5.0	1	2	2	1	1	0
4	3	403.0	3.0	1.0	40312	0	1	0	1	0	0	0	4	0	0	0	0	0	0	0	4	0	1	0	1	0	4	1	1	0	0	0	1	0	0	4.0	5.0	1	1	1	1	2	1
4	3	403.0	3.0	1.0	40313	0	1	0	0	0	0	0	12	0	0	0	0	2	0	0	1	0	2	0	1	0	10	2	3	0	0	0	0	0	0	6.0	7.0	1	2	4	1	2	0
4	3	403.0	3.0	1.0	40314	1	1	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	1	0	3	1	1	0	0	1	0	0	0	4.0	6.0	1	2	1	1	2	1
4	3	403.0	3.0	1.0	40315	0	1	0	0	0	0	0	5	0	0	0	0	1	0	0	1	0	1	0	1	0	4	1	1	0	0	0	0	0	0	4.0	5.0	1	2	1	1	2	0
4	3	403.0	3.0	1.0	40316	0	1	0	1	0	0	0	5	0	0	0	0	1	0	0	1	0	1	0	1	0	3	1	1	0	0	0	0	0	0	6.0	5.0	1	1	1	1	2	0
4	3	403.0	3.0	1.0	40318	0	1	0	1	0	0	0	10	0	0	0	0	1	0	0	3	0	3	0	0	0	6	3	2	0	0	0	0	0	0	6.0	7.0	1	2	1	1	2	0
4	3	403.0	3.0	1.0	40319	1	0	0	0	0	0	0	3	2	0	0	0	1	0	0	0	0	1	0	1	0	3	1	1	0	0	0	0	0	0	4.0	6.0	1	2	2	1	2	0
4	3	403.0	3.0	1.0	40320	1	1	0	1	0	1	1	4	4	0	0	0	0	0	0	5	0	2	0	1	0	4	2	1	0	0	1	0	0	0	6.0	5.0	1	1	1	1	2	0
4	4	404.0	3.0	2.0	40401	0	1	0	1	0	1	2	3	4	1	0	0	2	0	1	5	0	1	0	1	0	5	0	2	0	0	0	0	0	0	5.0	5.5	1	2	2	1	2	1
4	4	404.0	3.0	2.0	40402	0	0	0	0	0	1	0	5	4	0	0	2	0	0	0	1	0	2	0	0	0	5	0	1	0	0	0	0	0	0	4.0	7.0	1	2	1	1	2	1
4	4	404.0	3.0	2.0	40403	0	1	0	0	0	0	1	6	2	0	0	1	1	0	0	6	1	3	0	0	0	3	0	0	0	0	1	0	0	0	5.0	5.5	1	2	4	1	2	1
4	4	404.0	3.0	2.0	40405	1	2	0	1	2	4	2	3	12	2	0	0	2	0	0	2	3	2	0	1	0	8	1	4	2	0	2	0	0	1	7.0	6.0	1	2	4	2	2	1
4	4	404.0	3.0	2.0	40406	1	2	0	0	1	2	2	2	3	1	0	0	2	0	1	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	5.0	6.0	3	3	6	2	3	1
4	4	404.0	3.0	2.0	40408	1	1	0	0	1	2	2	2	4	1	0	1	1	0	0	2	0	1	0	0	0	2	0	1	1	0	0	0	0	0	5.0	8.0	1	2	3	1	2	1
4	4	404.0	3.0	2.0	40409	1	0	0	0	1	1	1	4	2	1	0	2	0	0	0	2	1	1	0	1	0	5	1	2	0	0	1	0	0	0	4.0	6.0	1	2	1	1	2	1
4	4	404.0	3.0	2.0	40410	1	1	0	1	1	2	0	3	4	2	1	3	3	1	0	5	0	1	0	1	0	3	0	0	0	0	1	0	0	0	7.0	6.0	1	2	4	1	3	1
4	4	404.0	3.0	2.0	40411	2	1	0	2	0	1	0	10	4	1	0	4	1	0	0	2	0	2	0	1	0	12	1	3	0	0	1	1	0	0	5.0	6.0	1	2	1	1	2	1
4	4	404.0	3.0	2.0	40413	1	1	0	0	0	0	1	2	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3.0	5.0	1	1	1	1	1	0
4	4	404.0	3.0	2.0	40414	1	1	0	1	0	0	0	7	0	0	0	1	1	0	0	8	0	1	0	1	0	4	0	1	0	0	1	0	0	0	5.0	4.0	1	2	1	1	2	0
4	4	404.0	3.0	2.0	40415	1	4	1	2	1	4	3	1	6	4	0	0	4	1	0	18	0	4	0	2	0	14	1	1	0	0	0	0	0	0	7.0	5.0	1	2	2	2	3	1
4	4	404.0	3.0	2.0	40416	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	5.0	6.0	1	2	1	1	2	0
4	4	404.0	3.0	2.0	40417	1	1	0	0	0	0	0	4	0	0	0	1	1	0	0	0	0	2	0	1	0	5	1	1	0	0	0	0	0	0	5.0	6.0	1	2	1	1	2	1
4	4	404.0	3.0	2.0	40419	1	2	0	2	1	3	2	6	8	1	0	2	1	0	0	5	0	2	0	2	0	4	0	1	0	0	0	0	0	0	6.0	6.5	1	2	1	1	2	1
1	1	101.0	1.0	3.0	10150	0	2	0	0	0	0	0	2	0	0	0	1	1	0	0	2	0	1	0	0	0	4	3	2	0	0	1	0	0	0	4.0	5.0	1	9	1	1	1	1
1	1	101.0	1.0	3.0	10151	1	1	0	1	0	0	0	3	0	0	0	1	1	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4.0	5.0	1	3	4	1	1	0
1	1	101.0	1.0	3.0	10152	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	4	1	1	0	0	0	0	0	0	3.0	4.0	1	2	1	1	1	0
1	2	102.0	1.0	2.0	10250	1	3	0	0	0	0	1	2	2	0	0	1	0	0	0	3	0	1	0	0	0	3	1	1	0	0	2	0	0	0	5.0	6.0	1	2	4	1	2	1
1	2	102.0	1.0	2.0	10251	1	1	0	1	0	1	0	1	1	0	0	1	0	0	0	2	0	0	0	0	0	3	1	1	0	0	0	0	0	0	3.5	4.0	1	2	1	1	2	0
1	2	102.0	1.0	2.0	10260	1	2	0	1	0	0	0	2	0	0	0	2	1	0	0	3	1	1	0	0	0	4	1	2	0	0	0	0	0	0	2.5	3.0	1	3	4	1	2	1
1	2	102.0	1.0	2.0	10261	1	1	0	1	0	0	0	3	0	0	0	1	0	0	0	2	0	2	0	0	0	4	1	1	0	0	1	0	0	0	6.5	6.0	1	3	4	1	2	1
1	2	102.0	1.0	2.0	10262	0	1	0	0	0	0	0	8	0	0	0	1	1	0	0	2	0	1	0	0	0	2	0	2	0	0	0	0	0	0	5.0	4.0	1	3	4	1	2	0
1	2	102.0	1.0	2.0	10263	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	3	1	1	0	0	0	4	1	2	0	0	0	0	0	0	3.0	3.5	1	2	1	1	2	0
1	2	102.0	1.0	2.0	10264	1	1	0	0	0	1	1	2	4	0	0	1	1	0	0	3	0	0	0	1	0	3	1	0	0	0	0	0	0	0	3.0	5.0	1	2	4	1	2	1
1	2	102.0	1.0	2.0	10265	1	3	0	1	0	1	0	4	0	0	0	1	1	0	0	3	0	1	0	1	0	4	0	3	0	0	1	0	0	0	5.0	3.5	3	3	4	1	2	1
1	2	102.0	1.0	2.0	10266	0	1	0	0	0	0	0	4	1	0	0	1	0	0	0	2	0	1	0	0	0	4	1	1	0	0	0	0	0	0	4.0	6.0	1	2	1	1	2	1
1	2	102.0	1.0	2.0	10267	2	1	0	2	1	0	0	2	0	0	0	2	0	0	0	5	0	1	0	0	0	3	0	1	0	0	0	0	0	0	3.5	4.0	1	2	1	1	2	1
1	2	102.0	1.0	2.0	10268	1	2	0	1	1	0	1	4	0	0	0	1	0	0	0	4	0	1	0	1	0	3	0	1	0	0	0	0	0	0	5.0	5.0	3	3	4	1	2	1
1	2	102.0	1.0	2.0	10269	1	1	0	1	0	1	0	3	1	0	0	1	1	0	0	4	0	1	0	0	0	4	0	1	0	0	0	0	0	0	2.5	4.0	1	2	1	1	2	0
1	2	102.0	1.0	2.0	10270	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	5.0	6.0	1	3	4	1	1	1
1	3	103.0	1.0	2.0	10350	1	1	0	0	0	0	0	3	0	0	0	1	0	0	0	2	0	1	0	0	0	2	1	1	0	0	0	0	0	0	3.5	3.5	1	2	1	1	1	0
1	3	103.0	1.0	2.0	10351	1	1	0	0	0	0	0	2	3	0	0	1	0	0	0	3	0	1	0	0	0	2	1	1	0	0	0	0	0	0	2.5	4.0	1	2	2	1	1	1
1	3	103.0	1.0	2.0	10352	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	1	0	2	0	1	0	0	0	0	0	0	5.0	5.0	1	2	1	1	2	1
1	3	103.0	1.0	2.0	10360	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	4.0	3.0	1	2	1	1	2	0
1	3	103.0	1.0	2.0	10361	1	2	0	0	0	0	0	2	5	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3.0	5.0	1	2	4	1	2	0
1	3	103.0	1.0	2.0	10362	0	0	0	0	0	0	0	3	2	0	0	1	0	0	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	3.5	4.0	1	3	1	1	1	0
1	3	103.0	1.0	2.0	10363	2	1	0	2	1	0	0	3	1	0	0	2	1	0	0	4	0	2	0	0	0	4	2	1	0	0	1	0	0	0	5.0	6.0	1	2	4	1	2	1
1	3	103.0	1.0	2.0	10364	1	2	0	0	0	0	0	3	4	0	0	2	1	0	0	5	0	3	0	2	0	5	1	2	0	0	1	0	0	0	5.0	6.0	3	3	4	1	3	1
1	3	103.0	1.0	2.0	10365	1	1	0	0	0	1	0	4	4	0	1	2	0	0	0	3	1	1	0	0	0	4	1	1	0	0	0	0	0	0	5.0	7.5	1	3	4	1	2	1
1	3	103.0	1.0	2.0	10366	1	1	0	1	0	0	1	1	3	0	0	1	1	0	0	3	0	1	0	0	0	3	1	1	0	0	1	0	0	0	5.5	5.0	1	3	1	1	2	1
1	3	103.0	1.0	2.0	10367	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	1	0	1	0	2	0	0	0	0	1	0	0	0	3.0	3.5	1	2	4	1	1	0
1	3	103.0	1.0	2.0	10368	1	2	0	2	0	0	0	4	2	0	0	1	0	0	0	6	1	2	0	1	0	6	2	2	0	0	1	0	0	0	6.0	5.5	1	2	4	1	3	1
1	3	103.0	1.0	2.0	10369	1	0	0	0	0	0	0	4	0	0	0	1	0	0	0	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2.0	2.5	1	3	4	1	2	0
1	4	104.0	1.0	3.0	10450	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	2	0	1	0	3	1	1	0	0	0	0	0	0	5.0	10.0	1	3	2	1	2	1
1	4	104.0	1.0	3.0	10451	1	1	0	0	0	0	0	2	0	0	0	2	0	0	0	4	0	1	0	1	0	3	1	2	0	0	0	0	0	0	4.0	4.5	1	2	4	1	2	1
1	4	104.0	1.0	3.0	10452	1	1	0	0	1	1	1	2	3	1	0	2	0	0	0	2	0	1	0	0	0	2	1	1	0	0	0	0	0	0	3.5	5.0	1	2	4	1	1	1
1	5	105.0	1.0	3.0	10550	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	4.0	5.0	1	2	4	1	2	1
1	8	108.0	1.0	2.0	10551	1	1	0	1	0	0	1	4	6	0	0	1	1	0	0	5	0	0	0	0	0	6	1	2	0	0	2	0	0	0	5.0	4.5	1	2	1	1	2	1
1	5	105.0	1.0	3.0	10552	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	1	1	0	0	1	0	0	0	4.0	4.5	1	2	1	1	2	0
1	6	106.0	1.0	3.0	10650	1	2	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	1	0	2	1	1	0	0	0	0	0	0	3.0	2.0	1	1	1	1	1	0
1	6	106.0	1.0	3.0	10651	1	2	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	2	0	2	0	2	1	1	0	0	0	0	0	0	3.0	3.0	1	2	1	1	2	0
1	6	106.0	1.0	3.0	10652	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	1	0	2	1	1	0	0	1	0	0	0	4.0	4.0	1	2	1	1	1	0
1	7	107.0	1.0	3.0	10750	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	1	0	1	0	3	1	1	0	0	1	0	0	0	4.0	4.0	1	2	4	1	2	0
1	7	107.0	1.0	3.0	10751	1	1	0	0	0	0	0	3	0	0	0	1	1	0	0	2	0	1	0	1	0	4	1	0	0	0	0	0	0	0	6.0	5.0	1	2	2	1	2	0
1	7	107.0	1.0	3.0	10752	1	0	0	0	0	0	1	0	2	0	0	1	0	0	0	1	0	0	0	1	0	2	0	0	0	0	1	0	0	0	5.0	5.0	1	2	4	1	2	1
1	8	108.0	1.0	2.0	10850	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0	4	0	1	0	0	0	6	1	1	0	0	1	0	0	0	4.5	4.0	1	2	4	1	2	1
1	8	108.0	1.0	2.0	10852	1	1	0	0	1	1	0	4	0	0	1	2	0	0	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	4.0	4.0	1	3	1	1	1	1
1	8	108.0	1.0	2.0	10860	1	2	0	0	0	1	1	4	3	1	0	2	0	0	0	2	0	1	0	0	0	3	1	1	0	0	0	0	0	0	5.0	5.5	1	3	4	1	2	1
1	8	108.0	1.0	2.0	10861	0	1	0	0	0	0	0	4	2	0	0	2	0	0	0	2	0	1	0	0	0	2	1	1	0	0	0	0	0	0	2.5	3.0	1	2	1	1	1	1
1	8	108.0	1.0	2.0	10862	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	3	1	0	0	0	0	0	0	0	3.0	4.0	1	2	1	1	1	0
1	8	108.0	1.0	2.0	10863	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5.0	4.0	1	2	3	1	2	0
1	8	108.0	1.0	2.0	10864	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	5.0	6.0	1	3	4	1	2	0
1	8	108.0	1.0	2.0	10865	1	1	0	1	0	1	1	3	1	1	0	2	1	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4.0	3.0	1	2	4	1	2	0
1	8	108.0	1.0	2.0	10866	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5.0	3.0	1	2	3	1	2	0
1	8	108.0	1.0	2.0	10867	1	1	0	0	0	0	0	3	3	0	0	2	0	0	0	3	0	2	0	0	0	1	0	1	0	0	0	0	0	0	5.0	6.0	3	3	4	1	2	1
1	8	108.0	1.0	2.0	10868	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0	2	0	1	0	0	0	2	1	1	0	0	0	0	0	0	4.0	5.0	1	2	1	1	1	1
1	8	108.0	1.0	2.0	10869	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2.5	3.5	1	2	4	1	1	1
1	9	109.0	1.0	1.0	10950	0	2	0	0	0	0	0	2	0	0	0	0	2	0	0	1	0	3	0	1	0	9	3	1	0	0	1	0	0	0	5.0	5.0	1	1	1	1	2	0
1	9	109.0	1.0	1.0	10951	1	0	0	0	0	1	0	6	1	0	0	1	1	0	0	1	0	1	0	0	0	4	1	1	1	0	1	0	0	0	3.0	4.0	1	2	1	1	2	0
1	9	109.0	1.0	1.0	10952	0	0	0	1	0	0	0	3	0	0	0	1	1	0	0	0	0	1	0	0	0	2	1	1	0	0	0	0	0	0	4.0	5.0	1	5	1	1	1	0
1	9	109.0	1.0	1.0	10953	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	2	0	1	0	0	0	2	1	1	0	0	0	0	0	0	4.0	5.0	1	2	1	1	2	0
1	9	109.0	1.0	1.0	10960	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	3	1	1	1	0	1	0	0	0	4.0	5.0	1	2	1	1	2	0
1	9	109.0	1.0	1.0	10961	0	0	0	0	0	0	0	6	0	6	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3.0	4.0	1	2	1	1	1	0
1	9	109.0	1.0	1.0	10962	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	3	1	1	0	0	0	0	0	0	5.0	5.0	1	2	2	1	2	0
1	9	109.0	1.0	1.0	10963	1	2	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	1	0	1	0	3	1	1	0	0	1	0	0	0	4.0	4.0	1	2	1	1	1	0
1	9	109.0	1.0	1.0	10964	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	1	0	0	0	2	1	1	0	0	0	0	0	0	3.0	5.0	1	2	1	1	2	0
1	9	109.0	1.0	1.0	10965	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	1	0	0	0	2.5	3.0	1	1	1	1	3	0
1	9	109.0	1.0	1.0	10966	0	1	0	0	0	0	0	3	0	0	0	1	1	0	0	2	0	1	0	1	0	3	2	1	0	0	1	0	0	0	4.0	5.0	1	2	4	1	1	0
1	9	109.0	1.0	1.0	10967	3	1	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	1	0	1	0	5	2	1	0	0	0	0	0	0	2.5	4.0	1	5	1	1	1	0
1	9	109.0	1.0	1.0	10968	2	1	0	0	0	0	0	2	0	0	0	2	0	0	0	2	0	1	0	1	0	5	1	0	0	0	0	0	0	0	3.0	3.5	1	3	1	1	2	1
1	9	109.0	1.0	1.0	10969	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	1	0	1	0	1	0	2	1	1	0	0	1	0	0	0	5.0	6.0	1	1	1	1	2	0
1	10	110.0	1.0	1.0	11050	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	1	0	0	0	3	0	0	0	0	0	0	0	0	3.0	4.0	1	2	1	1	1	0
