district	village	villno	strno	group	hhid	codigo	e02	e03	e04	e05	e06	e07a	e07b	e08a	e08b	e09
3	1	301.0	3.0	2.0	30104	104	1	0	0	5						
3	1	301.0	3.0	2.0	30104	105	1	0	0	5						
3	1	301.0	3.0	2.0	30104	106	0	0	0	9						
3	1	301.0	3.0	2.0	30105	101	1	0	0	1						
3	1	301.0	3.0	2.0	30105	102	1	0	0	1						
3	1	301.0	3.0	2.0	30105	103	1	0	0	5						
3	1	301.0	3.0	2.0	30105	104	1	0	0	5						
3	1	301.0	3.0	2.0	30106	101	1	1	0	1	0	"GANHOGANHO"	2	0.2	200	1
3	1	301.0	3.0	2.0	30106	102	1	1	0	1	0	"GANHOGANHO"	2	0.2	100	1
3	1	301.0	3.0	2.0	30106	104	1	0	0	5						
3	1	301.0	3.0	2.0	30106	105	0	0	0	9						
3	1	301.0	3.0	2.0	30106	106	0	0	0	9						
3	1	301.0	3.0	2.0	30107	101	1	1	1	4	0	"NEGOCIANTE"	3	12.0	8000	1
3	1	301.0	3.0	2.0	30107	102	1	0	0	1						
3	1	301.0	3.0	2.0	30108	101	1	0	1	1	0	"NEGOCIANTE"	6	8.0	6000	1
3	1	301.0	3.0	2.0	30108	102	1	0	0	1						
3	1	301.0	3.0	2.0	30108	103	0	0	0	9						
3	1	301.0	3.0	2.0	30108	104	0	0	0	9						
3	1	301.0	3.0	2.0	30109	101	1	1	1	1	1	"PROFESSOR"	1	12.0	4750	1
3	1	301.0	3.0	2.0	30109	102	1	0	0	1						
3	1	301.0	3.0	2.0	30110	101	0	0	1	4	1	"CARPINTEIRO"	2	12.0		
3	1	301.0	3.0	2.0	30110	102	1	0	0	6						
3	1	301.0	3.0	2.0	30110	103	0	0	0	9						
3	1	301.0	3.0	2.0	30110	104	0	0	0	9						
3	1	301.0	3.0	2.0	30111	101	1	1	0	1	1	"GUARDA"	1	12.0	3500	1
3	1	301.0	3.0	2.0	30111	102	1	0	0	1						
3	1	301.0	3.0	2.0	30112	101	1	1	0	2	1	"PASTOR DE GADO"	1	1.0	1000	1
3	1	301.0	3.0	2.0	30112	102	1	0	0	1						
3	1	301.0	3.0	2.0	30112	104	1	0	0	5						
3	1	301.0	3.0	2.0	30113	101	1	1	0	3	0	"PROFESSOR"	1	12.0		
3	1	301.0	3.0	2.0	30113	102	1	0	0	6						
3	1	301.0	3.0	2.0	30113	103	1	0	0	5						
3	1	301.0	3.0	2.0	30113	104	1	0	0	5						
3	1	301.0	3.0	2.0	30113	105	0	0	0	9						
3	1	301.0	3.0	2.0	30113	106	0	0	0	9						
3	1	301.0	3.0	2.0	30113	107	0	0	0	9						
3	1	301.0	3.0	2.0	30115	101	1	1	1	3	0	"GANHOGANHO"	2	4.0	600	1
3	1	301.0	3.0	2.0	30115	102	1	1	0	1	0	"GANHOGANHO"	2	1.0	300	1
3	1	301.0	3.0	2.0	30115	103	0	0	0	9						
3	1	301.0	3.0	2.0	30116	101	1	1	0	1	0	"GANHO GANHO"	2	1.0	280	1
3	1	301.0	3.0	2.0	30116	102	1	0	0	1						
3	1	301.0	3.0	2.0	30116	103	1	0	0	5						
3	1	301.0	3.0	2.0	30117	101	1	1	0	1	0	"GANHOGANHO"	2	2.0	400	1
3	1	301.0	3.0	2.0	30117	102	1	0	0	1						
3	1	301.0	3.0	2.0	30117	103	1	0	0	5						
3	1	301.0	3.0	2.0	30118	101	1	1	0	1	0	"PEDREIRO"	2	2.0	600	1
3	1	301.0	3.0	2.0	30118	102	1	0	0	1						
3	1	301.0	3.0	2.0	30118	104	0	0	0	9						
3	1	301.0	3.0	2.0	30119	101	1	0	1	1	0	"PROFESSOR"	1	12.0	3443	1
3	1	301.0	3.0	2.0	30119	102	1	1	0	1	0	"GANHOGANHO"	2	1.0	200	1
3	1	301.0	3.0	2.0	30119	103	1	0	0	5						
3	1	301.0	3.0	2.0	30119	104	1	0	0	5						
3	1	301.0	3.0	2.0	30119	105	1	0	0	5						
3	1	301.0	3.0	2.0	30120	101	1	1	0	1	0	"GANHOGANHO"	2	2.0	500	2
3	1	301.0	3.0	2.0	30120	102	1	0	0	1						
3	1	301.0	3.0	2.0	30120	103	1	0	0	5						
3	1	301.0	3.0	2.0	30120	104	1	0	0	5						
3	2	302.0	3.0	2.0	30201	101	1	0	1	1	0	"PEDREIRO"	2	12.0	3000	1
3	2	302.0	3.0	2.0	30201	102	1	1	0	1	0	"GANHO GANHO"	6	1.0	200	1
3	2	302.0	3.0	2.0	30202	101	1	1	0	3	0	"PASTOR"	1	3.0	3000	1
3	2	302.0	3.0	2.0	30202	102	1	0	0	1						
3	2	302.0	3.0	2.0	30202	103	1	0	0	1						
3	2	302.0	3.0	2.0	30202	104	0	0	0	9						
3	2	302.0	3.0	2.0	30203	101	1	1	0	1	0	"GANHO GANHO"	2	1.0	750	1
3	2	302.0	3.0	2.0	30203	102	1	1	0	1	0	"GANHO GANHO"	2	1.0	750	1
3	2	302.0	3.0	2.0	30203	103	1	0	0	5						
3	2	302.0	3.0	2.0	30204	101	1	0	1	4	0	"NEGOCIANTE"	3	8.0		
3	2	302.0	3.0	2.0	30204	102	1	0	0	1						
3	2	302.0	3.0	2.0	30204	104	0	1	1	2	0	"GANHO GANHO"	2	2.0	500	1
3	2	302.0	3.0	2.0	30204	105	0	0	0	9						
3	2	302.0	3.0	2.0	30205	101	1	1	0	1	0	"GANHO GANHO"	2	2.0	500	1
3	2	302.0	3.0	2.0	30205	102	1	1	0	1	0	"GANHO GANHO"	2	1.0	250	1
3	2	302.0	3.0	2.0	30205	103	0	0	0	9						
3	2	302.0	3.0	2.0	30206	101	1	0	1	4	0	"FABRICO DE BEBIDAS"	7	9.0	1400	1
3	2	302.0	3.0	2.0	30206	102	1	0	0	1						
3	2	302.0	3.0	2.0	30206	103	1	0	0	5						
3	2	302.0	3.0	2.0	30206	104	1	0	0	5						
3	2	302.0	3.0	2.0	30206	105	1	0	0	5						
3	2	302.0	3.0	2.0	30206	121	1	1	0	3	0	"TRABALHO DOMESTICO"	1	4.0	200	1
3	2	302.0	3.0	2.0	30207	101	1	1	1	1	0	"CORTE E VENDA DE CAPIM"	4	12.0	6000	1
3	2	302.0	3.0	2.0	30207	102	1	1	0	1	0	"GANHO GANHO"	2	1.0	200	1
3	2	302.0	3.0	2.0	30207	105	1	1	1	4	0	"NEGOCIANTE"	4	3.0	700	1
3	2	302.0	3.0	2.0	30207	106	1	1	1	5	0	"NEGOCIANTE"	4	4.0	400	1
3	2	302.0	3.0	2.0	30207	107	0	0	0	9						
3	2	302.0	3.0	2.0	30208	101	1	0	1	1	0	"NEGOCIANTE"	4	7.0	3700	1
3	2	302.0	3.0	2.0	30208	102	1	0	1	1	0	"NEGOCIANTE"	4	5.0	1250	1
3	2	302.0	3.0	2.0	30208	104	1	1	1	4	0	"NEGOCIANTE"	6	12.0		
3	2	302.0	3.0	2.0	30208	105	1	1	0	5	0	"GANHO GANHO"	2	2.0	350	1
3	2	302.0	3.0	2.0	30208	106	1	0	0	5						
3	2	302.0	3.0	2.0	30208	107	1	0	0	5						
3	2	302.0	3.0	2.0	30209	101	1	0	0	1						
3	2	302.0	3.0	2.0	30209	102	1	0	0	1						
3	2	302.0	3.0	2.0	30209	105	1	0	0	5						
3	2	302.0	3.0	2.0	30209	106	1	0	0	5						
3	2	302.0	3.0	2.0	30210	101	1	0	1	1	0	"NEGOCIANTE"	6	2.0	3200	1
3	2	302.0	3.0	2.0	30210	102	1	0	0	1						
3	2	302.0	3.0	2.0	30212	101	1	1	0	1	0	"GANHO GANHO"	2	1.0	600	1
3	2	302.0	3.0	2.0	30212	102	1	0	0	1						
3	2	302.0	3.0	2.0	30212	103	0	0	0	9						
3	2	302.0	3.0	2.0	30213	101	1	1	0	1	1	"PESCAR"	2	1.0	200	1
3	2	302.0	3.0	2.0	30213	102	1	0	0	1						
3	2	302.0	3.0	2.0	30213	103	1	0	0	5						
3	2	302.0	3.0	2.0	30213	104	1	0	0	5						
3	2	302.0	3.0	2.0	30214	101	1	0	0	1						
3	2	302.0	3.0	2.0	30214	102	1	0	0	1						
3	2	302.0	3.0	2.0	30214	104	1	0	0	1						
3	2	302.0	3.0	2.0	30214	105	1	0	0	5						
3	2	302.0	3.0	2.0	30214	106	0	0	0	9						
3	2	302.0	3.0	2.0	30215	101	0	1	0	3	1	"VENDE NA BANCA"	6	3.0		
3	2	302.0	3.0	2.0	30215	102	1	0	0	1						
3	2	302.0	3.0	2.0	30216	101	1	0	1	1	0	"FABRICO DE BEBIDAS ALCOOLICAS"	7	5.0	3000	1
3	2	302.0	3.0	2.0	30216	102	1	0	0	1						
3	2	302.0	3.0	2.0	30216	103	1	0	0	5						
3	2	302.0	3.0	2.0	30216	104	0	0	0	9						
3	2	302.0	3.0	2.0	30217	101	1	1	0	1	0	"PLUVERIZADOR"	1	3.0		
3	2	302.0	3.0	2.0	30217	102	1	0	0	1						
3	2	302.0	3.0	2.0	30217	103	1	0	0	1						
3	2	302.0	3.0	2.0	30217	104	1	0	0	5						
3	2	302.0	3.0	2.0	30217	105	0	0	0	9						
3	2	302.0	3.0	2.0	30217	106	0	0	0	9						
3	2	302.0	3.0	2.0	30218	101	0	0	1	4	1	"VENDE PEIXE"	6			
3	2	302.0	3.0	2.0	30218	102	1	0	0	1						
3	2	302.0	3.0	2.0	30218	103	1	0	0	5						
3	2	302.0	3.0	2.0	30219	101	1	0	1	1	0	"VENDE BANANA"	6	8.0	1200	1
3	2	302.0	3.0	2.0	30219	102	1	0	0	1						
3	2	302.0	3.0	2.0	30219	104	1	0	0	6						
3	2	302.0	3.0	2.0	30219	105	0	0	0	9						
3	2	302.0	3.0	2.0	30220	101	1	0	1	1	0	"NEGOCIANTE"	6	12.0	2950	1
3	2	302.0	3.0	2.0	30220	102	1	0	0	1						
3	2	302.0	3.0	2.0	30220	103	1	0	0	5						
3	3	303.0	3.0	1.0	30301	101	1	0	1	1	0	"NEGOCIANTE"	4	12.0	24000	1
3	3	303.0	3.0	1.0	30301	102	1	0	1	1	0	"NEGOCIANTE"	4	12.0	7000	1
3	3	303.0	3.0	1.0	30301	103	1	0	0	5						
3	3	303.0	3.0	1.0	30301	104	1	0	0	5						
3	3	303.0	3.0	1.0	30301	105	1	0	1	5	0	"NEGOCIANTE"	4	1.0	150	1
3	3	303.0	3.0	1.0	30302	101	1	1	1	1	0	"FABRICO DE BEBIDAS"	7	10.0	1200	1
3	3	303.0	3.0	1.0	30302	102	1	0	0	1						
3	3	303.0	3.0	1.0	30303	101	1	1	1	3	0	"PROFESSOR AEA"	1	12.0	20400	1
3	3	303.0	3.0	1.0	30303	102	1	0	1	1	0	"NEGOCIANTE"	4	12.0	12000	1
3	3	303.0	3.0	1.0	30303	103	1	0	0	5						
3	3	303.0	3.0	1.0	30303	104	1	0	0	5						
3	3	303.0	3.0	1.0	30303	105	0	0	0	9						
3	3	303.0	3.0	1.0	30304	101	1	1	0	1	0	"GANHO GANHO"	2	1.0	300	1
3	3	303.0	3.0	1.0	30304	102	1	1	0	1	0	"GANHO GANHO"	2	1.0	300	1
3	3	303.0	3.0	1.0	30304	103	1	0	0	5						
3	3	303.0	3.0	1.0	30304	104	1	0	0	5						
3	3	303.0	3.0	1.0	30305	101	1	1	1	1	0	"PEDREIRO"	2	8.0	6000	1
3	3	303.0	3.0	1.0	30305	102	1	1	0	1	0	"GANHO GANHO"	2	1.0	200	1
3	3	303.0	3.0	1.0	30305	104	1	1	0	5	0	"GANHO GANHO"	2	1.0	200	1
3	3	303.0	3.0	1.0	30306	101	1	0	0	1						
3	3	303.0	3.0	1.0	30306	102	1	0	0	1						
3	3	303.0	3.0	1.0	30306	104	1	0	0	5						
3	3	303.0	3.0	1.0	30307	101	1	0	1	4	1	"PESCADOR"	19	10.0	12000	1
3	3	303.0	3.0	1.0	30307	102	1	0	0	1						
3	3	303.0	3.0	1.0	30308	101	1	0	0	1						
3	3	303.0	3.0	1.0	30308	102	1	0	0	1						
3	3	303.0	3.0	1.0	30308	104	1	0	0	5						
3	3	303.0	3.0	1.0	30308	105	1	0	0	5						
3	3	303.0	3.0	1.0	30309	102	1	0	1	1	1	"VENDE BANANA"	6	0.3	100	1
3	3	303.0	3.0	1.0	30309	103	1	0	0	1						
3	3	303.0	3.0	1.0	30309	104	0	0	0	9						
3	3	303.0	3.0	1.0	30310	101	1	0	0	1						
3	3	303.0	3.0	1.0	30310	102	1	0	0	1						
3	3	303.0	3.0	1.0	30310	103	1	0	0	1						
3	3	303.0	3.0	1.0	30311	101	1	0	1	4	1	"VENDA DE LITCHE"	6	2.0	1500	1
3	3	303.0	3.0	1.0	30311	102	1	0	0	1						
3	3	303.0	3.0	1.0	30311	104	1	0	0	5						
3	3	303.0	3.0	1.0	30312	101	1	0	1	4	1	"COMERCIANTE"	6	10.0		
3	3	303.0	3.0	1.0	30312	102	1	0	0	1						
3	3	303.0	3.0	1.0	30313	101	1	0	1	4	1	"NEGOCIANTE"	6	12.0	24000	1
3	3	303.0	3.0	1.0	30313	102	1	0	0	1						
3	3	303.0	3.0	1.0	30313	103	1	0	0	5						
3	3	303.0	3.0	1.0	30313	104	0	0	0	9						
3	3	303.0	3.0	1.0	30315	104	1	0	0	1						
3	3	303.0	3.0	1.0	30316	101	1	0	1	4	0	"FABRICO DE BEBIDAS"	7	6.0	4800	1
3	3	303.0	3.0	1.0	30316	102	1	0	0	1						
3	3	303.0	3.0	1.0	30316	121	1	0	0	6						
3	3	303.0	3.0	1.0	30317	101	1	0	1	1	0	"FABRICO DE BEBIDAS"	7	12.0	3400	1
3	3	303.0	3.0	1.0	30317	102	1	0	0	1						
3	3	303.0	3.0	1.0	30317	105	1	0	0	5						
3	3	303.0	3.0	1.0	30317	106	1	0	0	5						
3	3	303.0	3.0	1.0	30317	111	1	0	0	5						
3	3	303.0	3.0	1.0	30318	102	1	0	0	1						
3	3	303.0	3.0	1.0	30319	101	1	0	0	1						
3	3	303.0	3.0	1.0	30319	102	1	1	0	1	0	"GANHO GANHO"	2	1.0	350	1
3	3	303.0	3.0	1.0	30319	103	1	0	0	5						
3	4	304.0	3.0	3.0	30401	102	1	1	0	1	0	"GANHO GANHO"	2	0.2	400	1
3	4	304.0	3.0	3.0	30401	103	1	0	0	5						
3	4	304.0	3.0	3.0	30401	105	1	0	0	5						
3	4	304.0	3.0	3.0	30401	106	1	0	0	5						
3	4	304.0	3.0	3.0	30402	101	1	0	0	1						
3	4	304.0	3.0	3.0	30402	102	1	0	0	1						
3	4	304.0	3.0	3.0	30402	111	1	0	0	5						
3	4	304.0	3.0	3.0	30403	102	1	1	1	1	0	"NEGOCIANTE"	4	4.0	1000	1
3	4	304.0	3.0	3.0	30404	101	1	0	0	1						
3	4	304.0	3.0	3.0	30404	102	1	0	0	1						
3	4	304.0	3.0	3.0	30405	101	1	1	0	1	0	"GANHO GANHO"	2	2.0	200	1
3	4	304.0	3.0	3.0	30405	102	1	1	0	1	0	"GANHO GANHO"	2	2.0	200	1
3	4	304.0	3.0	3.0	30405	103	1	0	0	5						
3	4	304.0	3.0	3.0	30406	101	1	1	0	1	0	"GANHO GANHO"	2	1.0	1000	1
3	4	304.0	3.0	3.0	30406	102	1	1	0	1	0	"GANHO GANHO"	2	1.0	500	1
3	4	304.0	3.0	3.0	30406	103	1	0	0	5						
3	4	304.0	3.0	3.0	30407	101	1	1	0	1	1	"CARPINTEIRO"	2	4.0	3500	1
3	4	304.0	3.0	3.0	30407	102	1	0	0	1						
3	4	304.0	3.0	3.0	30407	103	1	0	0	5						
3	4	304.0	3.0	3.0	30408	101	1	1	0	1	0	"GANHO GANHO"	2	2.0	1500	1
3	4	304.0	3.0	3.0	30408	102	1	1	0	1	0	"GANHO GANHO"	2	1.0	750	1
3	4	304.0	3.0	3.0	30408	103	1	0	0	5						
3	4	304.0	3.0	3.0	30409	101	1	0	0	1						
3	4	304.0	3.0	3.0	30409	102	1	0	0	1						
3	4	304.0	3.0	3.0	30409	103	1	0	0	5						
3	4	304.0	3.0	3.0	30409	121	1	0	0	5						
3	4	304.0	3.0	3.0	30410	101	1	1	0	3	0	"NEGOCIANTE"	6	1.0	500	1
3	4	304.0	3.0	3.0	30410	102	1	1	0	1	1	"GANHO GANHO"	2	1.0	400	1
3	4	304.0	3.0	3.0	30410	104	0	0	0	9						
3	4	304.0	3.0	3.0	30410	105	0	0	0	9						
3	4	304.0	3.0	3.0	30410	106	1	0	0	6						
3	4	304.0	3.0	3.0	30411	101	1	0	1	4	1	"VENDE FRUTAS NO MERCADO"	6	10.0	5000	1
3	4	304.0	3.0	3.0	30411	102	1	0	0	1						
3	4	304.0	3.0	3.0	30411	103	1	0	0	5						
3	4	304.0	3.0	3.0	30412	101	1	0	0	1						
3	4	304.0	3.0	3.0	30412	102	1	0	0	1						
3	4	304.0	3.0	3.0	30413	101	1	0	1	1	0	"NEGOCIANTE"	4	3.0	3000	1
3	4	304.0	3.0	3.0	30413	102	1	0	1	1	0	"NEGOCIANTE"	4	1.0	250	1
3	4	304.0	3.0	3.0	30413	103	1	0	0	6						
3	4	304.0	3.0	3.0	30414	101	1	1	0	1	0	"GANHO GANHO"	2	1.0	400	1
3	4	304.0	3.0	3.0	30414	102	1	1	0	1	0	"GANHO GANHO"	2	1.0	400	1
3	4	304.0	3.0	3.0	30414	103	0	0	0	9						
3	4	304.0	3.0	3.0	30415	101	1	0	0	1						
3	4	304.0	3.0	3.0	30415	102	1	0	0	1						
3	4	304.0	3.0	3.0	30415	103	1	0	0	5						
3	4	304.0	3.0	3.0	30415	106	0	0	0	9						
3	4	304.0	3.0	3.0	30416	101	1	0	1	1	0	"GANHO GANHO"	7	0.2	400	1
3	4	304.0	3.0	3.0	30416	102	1	1	0	1	0	"GANHO GANHO"	2	0.2	150	1
3	4	304.0	3.0	3.0	30416	104	1	1	0	5	0	"GANHO GANHO"	2	0.1	20	1
3	4	304.0	3.0	3.0	30416	121	1	1	0	5	0	"GANHO GANHO"	2	0.2	100	1
3	4	304.0	3.0	3.0	30417	102	1	1	0	1	0	"GANHO GANHO"	2	0.1	50	1
3	4	304.0	3.0	3.0	30419	101	1	0	1	1	0	"FABRICO DE BEBIDAS ALCOOLICAS"	2	12.0	7000	1
3	4	304.0	3.0	3.0	30419	102	1	0	0	1						
3	4	304.0	3.0	3.0	30419	103	1	0	0	5						
3	4	304.0	3.0	3.0	30419	104	1	0	0	5						
3	4	304.0	3.0	3.0	30420	101	1	1	0	1	0	"GANHO GANHO"	2	0.2	100	1
3	4	304.0	3.0	3.0	30420	102	1	1	0	1	0	"GANHO GANHO"	2	0.1	100	1
3	5	305.0	3.0	3.0	30501	102	1	0	0	1						
3	5	305.0	3.0	3.0	30501	105	1	0	0	5						
3	5	305.0	3.0	3.0	30501	121	1	0	0	5						
3	5	305.0	3.0	3.0	30502	101	1	1	0	2	0	"GANHO GANHO"	1	12.0	700	1
3	5	305.0	3.0	3.0	30502	102	1	0	0	1						
3	5	305.0	3.0	3.0	30502	103	1	0	0	5						
3	5	305.0	3.0	3.0	30502	104	1	0	0	5						
3	5	305.0	3.0	3.0	30502	105	1	0	0	5						
3	5	305.0	3.0	3.0	30502	106	0	0	0	9						
3	5	305.0	3.0	3.0	30503	101	1	0	1	1	0	"FABRICO DE BEBIDAS"	7	2.0	1300	1
3	5	305.0	3.0	3.0	30503	102	1	0	0	1						
3	5	305.0	3.0	3.0	30503	103	1	0	0	5						
3	5	305.0	3.0	3.0	30503	104	1	0	0	5						
3	5	305.0	3.0	3.0	30503	105	1	0	0	5						
3	5	305.0	3.0	3.0	30504	101	1	0	0	1						
3	5	305.0	3.0	3.0	30504	102	1	0	0	1						
3	5	305.0	3.0	3.0	30504	103	0	0	0	9						
3	5	305.0	3.0	3.0	30505	102	1	1	0	1	1	"GANHO GANHO"	2	0.2	10	2
3	5	305.0	3.0	3.0	30505	103	1	0	0	5						
3	5	305.0	3.0	3.0	30506	101	1	0	0	1						
3	5	305.0	3.0	3.0	30506	103	0	0	0	9						
3	5	305.0	3.0	3.0	30507	101	1	0	0	1						
3	5	305.0	3.0	3.0	30507	102	1	0	0	1						
3	5	305.0	3.0	3.0	30507	103	1	0	0	5						
3	5	305.0	3.0	3.0	30508	101	1	0	1	3	0	"CORTE E VENDA DE  LENHA"	19	12.0	500	1
3	5	305.0	3.0	3.0	30508	102	1	0	0	1						
3	5	305.0	3.0	3.0	30509	101	1	0	0	1						
3	5	305.0	3.0	3.0	30509	102	1	0	0	1						
3	5	305.0	3.0	3.0	30509	103	1	0	0	5						
3	5	305.0	3.0	3.0	30509	104	1	0	0	5						
3	5	305.0	3.0	3.0	30509	111	1	0	0	5						
3	5	305.0	3.0	3.0	30510	101	1	0	1	1	1	"FABRICA BEBIDAS"	7	7.0	1500	1
3	5	305.0	3.0	3.0	30510	102	1	0	0	1						
3	5	305.0	3.0	3.0	30512	101	1	0	0	1						
3	5	305.0	3.0	3.0	30512	102	1	0	0	5						
3	5	305.0	3.0	3.0	30512	103	1	0	0	5						
3	5	305.0	3.0	3.0	30512	104	0	0	0	9						
3	5	305.0	3.0	3.0	30512	111	0	0	1	4	0	"CARPINTEIRO"	2	12.0	5000	1
3	5	305.0	3.0	3.0	30513	101	1	0	0	1						
3	5	305.0	3.0	3.0	30513	102	1	0	0	1						
3	5	305.0	3.0	3.0	30515	101	1	0	1	1	0	"FABRICO DE BEBIDAS ALCOOLICAS"	7	1.0	200	1
3	5	305.0	3.0	3.0	30515	102	1	0	0	1						
3	5	305.0	3.0	3.0	30515	103	1	0	0	6						
3	5	305.0	3.0	3.0	30516	101	1	0	1	1	1	"FABRICO DE BEBIDAS ALCOOLICAS"	8	4.0	600	1
3	5	305.0	3.0	3.0	30516	102	1	0	0	1						
3	5	305.0	3.0	3.0	30516	103	1	0	0	5						
3	5	305.0	3.0	3.0	30516	111	1	0	0	5						
3	5	305.0	3.0	3.0	30517	101	1	1	1	4	0	"NEGOCIANTE"	6	3.0	800	1
3	5	305.0	3.0	3.0	30517	102	1	0	0	1						
3	5	305.0	3.0	3.0	30517	103	1	0	0	5						
3	5	305.0	3.0	3.0	30518	101	1	1	1	4	0	"MECANICO DE BICICLETA"	19	8.0	3000	1
3	5	305.0	3.0	3.0	30518	102	1	0	0	1						
3	5	305.0	3.0	3.0	30518	103	1	0	0	5						
3	5	305.0	3.0	3.0	30518	104	1	0	0	5						
3	5	305.0	3.0	3.0	30519	101	1	0	1	3	0	"FABRICO E VENDA DE LENHA"	6	6.0	7000	1
3	5	305.0	3.0	3.0	30519	102	1	0	1	1	0	"VENDA DE BEBIDAS"	4	3.0	4000	1
3	5	305.0	3.0	3.0	30519	104	1	0	1	4	0	"NEGOCIANTE"	3	5.0	7000	1
3	5	305.0	3.0	3.0	30519	111	1	0	0	5						
3	5	305.0	3.0	3.0	30520	101	1	1	0	3	1	"MADEREIRO"	1	12.0	24000	1
3	5	305.0	3.0	3.0	30520	102	1	0	0	1						
3	5	305.0	3.0	3.0	30520	103	0	0	0	9						
3	5	305.0	3.0	3.0	30520	104	0	0	0	9						
4	1	401.0	3.0	3.0	40101	101	1	0	0	1						
4	1	401.0	3.0	3.0	40101	102	1	0	0	1						
4	1	401.0	3.0	3.0	40101	103	0	0	0	9						
4	1	401.0	3.0	3.0	40104	101	1	1	0	1	0	"GANHO GANHO"	2	1.0	100	1
4	1	401.0	3.0	3.0	40104	102	1	0	0	1						
4	1	401.0	3.0	3.0	40104	103	1	0	0	5						
4	1	401.0	3.0	3.0	40104	104	1	0	0	5						
4	1	401.0	3.0	3.0	40104	121	1	1	0	1	0	"NEGOCIANTE"	6	4.0	3000	1
4	1	401.0	3.0	3.0	40104	122	1	0	0	1						
1	4	101.0	1.0	3.0	40105	101	1	0	0	1						
1	4	101.0	1.0	3.0	40105	103	1	0	0	1						
1	4	101.0	1.0	3.0	40105	104	0	0	0	9						
1	4	101.0	1.0	3.0	40105	121	1	1	0	1	0	"GANHO GANHO"	2	1.0	200	1
4	1	401.0	3.0	3.0	40106	101	1	0	0	1						
4	1	401.0	3.0	3.0	40106	102	1	0	0	1						
4	1	401.0	3.0	3.0	40107	101	1	1	0	1	1	"AJUDANTE"	3	1.0		
4	1	401.0	3.0	3.0	40107	102	1	0	0	1						
4	1	401.0	3.0	3.0	40107	103	1	0	0	5						
4	1	401.0	3.0	3.0	40107	104	1	0	0	5						
4	1	401.0	3.0	3.0	40108	101	1	0	1	1	1	"VENDE PEIXE"	6	2.0	150	1
4	1	401.0	3.0	3.0	40108	102	1	0	0	1						
4	1	401.0	3.0	3.0	40108	104	1	0	0	5						
4	1	401.0	3.0	3.0	40108	105	1	0	0	5						
4	1	401.0	3.0	3.0	40110	101	1	1	0	1	1	"TRABALHA NA ESTRADA"	2	3.0		
4	1	401.0	3.0	3.0	40110	102	1	0	0	1						
4	1	401.0	3.0	3.0	40111	101	1	1	0	2	0	"GANHO GANHO"	2	0.2	200	1
4	1	401.0	3.0	3.0	40111	102	1	0	0	1						
4	1	401.0	3.0	3.0	40111	103	1	1	0	5	0	"GANHO GANHO"	2	0.5	350	1
4	1	401.0	3.0	3.0	40111	104	1	0	0	5						
4	1	401.0	3.0	3.0	40112	101	1	1	0	7	0	"COMERCIANTE"	6	12.0	3950	1
4	1	401.0	3.0	3.0	40112	102	1	0	0	1						
4	1	401.0	3.0	3.0	40112	111	1	0	0	5						
4	1	401.0	3.0	3.0	40113	101	1	0	0	1						
4	1	401.0	3.0	3.0	40113	102	1	0	0	1						
4	1	401.0	3.0	3.0	40113	103	1	0	0	5						
4	1	401.0	3.0	3.0	40113	104	0	0	0	9						
4	1	401.0	3.0	3.0	40113	105	1	0	0	1						
4	1	401.0	3.0	3.0	40113	106	1	0	0	5						
4	1	401.0	3.0	3.0	40113	108	0	0	0	9						
4	1	401.0	3.0	3.0	40113	113	0	0	0	9						
4	1	401.0	3.0	3.0	40113	114	0	0	0	9						
4	1	401.0	3.0	3.0	40113	114	1	0	0	5						
4	1	401.0	3.0	3.0	40114	101	1	0	0	1						
4	1	401.0	3.0	3.0	40114	102	1	0	0	1						
4	1	401.0	3.0	3.0	40114	103	1	0	0	5						
4	1	401.0	3.0	3.0	40115	101	1	0	0	1						
4	1	401.0	3.0	3.0	40115	102	1	0	0	1						
4	1	401.0	3.0	3.0	40115	103	1	0	0	1						
4	1	401.0	3.0	3.0	40115	104	1	0	0	5						
4	1	401.0	3.0	3.0	40115	105	1	0	0	5						
4	1	401.0	3.0	3.0	40115	111	1	0	0	1						
4	1	401.0	3.0	3.0	40116	101	1	0	0	1						
4	1	401.0	3.0	3.0	40116	102	1	0	0	1						
4	1	401.0	3.0	3.0	40116	103	1	1	1	3	1	"TRABALHA NA ESTRADA"	1	3.0		
4	1	401.0	3.0	3.0	40116	104	1	1	1	3	1	"TRABALHA NA ESTRADA"	1	3.0		
4	1	401.0	3.0	3.0	40116	105	1	0	0	6						
4	1	401.0	3.0	3.0	40117	101	1	0	1	1	0	"VENDA DE BEBIDAS"	4	3.0	1800	1
4	1	401.0	3.0	3.0	40117	102	1	0	0	1						
4	1	401.0	3.0	3.0	40117	103	1	0	0	5						
4	1	401.0	3.0	3.0	40118	101	1	1	0	1	0	"GANHO GANHO"	2	4.0	900	1
4	1	401.0	3.0	3.0	40118	102	1	1	0	1	0	"GANHO GANHO"	2	4.0	900	1
4	1	401.0	3.0	3.0	40119	103	0	0	0	9						
4	1	401.0	3.0	3.0	40119	111	1	0	0	1						
4	1	401.0	3.0	3.0	40119	112	1	0	0	1						
4	1	401.0	3.0	3.0	40120	101	1	0	0	1						
4	1	401.0	3.0	3.0	40120	102	1	0	0	1						
4	1	401.0	3.0	3.0	40120	103	1	0	0	1						
4	2	402.0	3.0	1.0	40201	101	1	0	0	1						
