hhid	line	district	village	villno	strno	group	h07	h08	h09	h10
10411	4	1	4	104.0	1.0	3.0	104	1	1	8
10411	9	1	4	104.0	1.0	3.0	109	0		
10411	5	1	4	104.0	1.0	3.0	105	0		
10411	7	1	4	104.0	1.0	3.0	107	0		
10411	3	1	4	104.0	1.0	3.0	103	1	0	11
10411	2	1	4	104.0	1.0	3.0	102	1		
10412	4	1	4	104.0	1.0	3.0	104	1	1	8
10412	6	1	4	104.0	1.0	3.0	106	0		
10412	2	1	4	104.0	1.0	3.0	102	0		
10412	5	1	4	104.0	1.0	3.0	105	0		
10412	7	1	4	104.0	1.0	3.0	107	0		
10412	9	1	4	104.0	1.0	3.0	109	0		
10412	10	1	4	104.0	1.0	3.0	110	0		
10412	1	1	4	104.0	1.0	3.0	101	0		
10412	3	1	4	104.0	1.0	3.0	103	1	1	1
10413	3	1	4	104.0	1.0	3.0	103	1	0	11
10413	7	1	4	104.0	1.0	3.0	107	0		
10413	2	1	4	104.0	1.0	3.0	102	1		
10413	4	1	4	104.0	1.0	3.0	104	1	1	6
10413	9	1	4	104.0	1.0	3.0	109	0		
10413	6	1	4	104.0	1.0	3.0	106	0		
10413	10	1	4	104.0	1.0	3.0	110	0		
10413	1	1	4	104.0	1.0	3.0	101	0		
10413	5	1	4	104.0	1.0	3.0	105	0		
10414	9	1	4	104.0	1.0	3.0	109	0		
10414	3	1	4	104.0	1.0	3.0	103	1	1	6
10414	1	1	4	104.0	1.0	3.0	101	0		
10414	5	1	4	104.0	1.0	3.0	105	0		
10414	4	1	4	104.0	1.0	3.0	104	1	1	6
10414	6	1	4	104.0	1.0	3.0	106	0		
10414	2	1	4	104.0	1.0	3.0	102	1		
10414	10	1	4	104.0	1.0	3.0	110	0		
10414	7	1	4	104.0	1.0	3.0	107	0		
10416	10	1	4	104.0	1.0	3.0	110	0		
10416	1	1	4	104.0	1.0	3.0	101	0		
10416	7	1	4	104.0	1.0	3.0	107	0		
10416	4	1	4	104.0	1.0	3.0	104	0		
10416	6	1	4	104.0	1.0	3.0	106	0		
10416	5	1	4	104.0	1.0	3.0	105	0		
10416	9	1	4	104.0	1.0	3.0	109	0		
10416	3	1	4	104.0	1.0	3.0	103	1	0	11
10416	2	1	4	104.0	1.0	3.0	102	0		
10417	1	1	4	104.0	1.0	3.0	101	0		
10417	3	1	4	104.0	1.0	3.0	103	1	0	2
10417	5	1	4	104.0	1.0	3.0	105	0		
10417	2	1	4	104.0	1.0	3.0	102	0		
10417	4	1	4	104.0	1.0	3.0	104	1	1	4
10417	10	1	4	104.0	1.0	3.0	110	0		
10417	6	1	4	104.0	1.0	3.0	106	0		
10417	9	1	4	104.0	1.0	3.0	109	0		
10417	7	1	4	104.0	1.0	3.0	107	0		
10418	6	1	4	104.0	1.0	3.0	106	0		
10418	5	1	4	104.0	1.0	3.0	105	0		
10418	2	1	4	104.0	1.0	3.0	102	1		
10418	3	1	4	104.0	1.0	3.0	103	1	0	11
10418	7	1	4	104.0	1.0	3.0	107	0		
10418	10	1	4	104.0	1.0	3.0	110	0		
10418	1	1	4	104.0	1.0	3.0	101	0		
10418	4	1	4	104.0	1.0	3.0	104	1	1	8
10418	9	1	4	104.0	1.0	3.0	109	0		
10419	4	1	4	104.0	1.0	3.0	104	1	1	8
10419	2	1	4	104.0	1.0	3.0	102	0		
10419	9	1	4	104.0	1.0	3.0	109	0		
10419	10	1	4	104.0	1.0	3.0	110	0		
10419	7	1	4	104.0	1.0	3.0	107	0		
10419	5	1	4	104.0	1.0	3.0	105	0		
10419	6	1	4	104.0	1.0	3.0	106	0		
10419	1	1	4	104.0	1.0	3.0	101	0		
10419	3	1	4	104.0	1.0	3.0	103	1	0	11
10420	4	1	4	104.0	1.0	3.0	104	1	0	2
10420	9	1	4	104.0	1.0	3.0	109	0		
10420	1	1	4	104.0	1.0	3.0	101	0		
10420	2	1	4	104.0	1.0	3.0	102	1		
10420	10	1	4	104.0	1.0	3.0	110	0		
10420	7	1	4	104.0	1.0	3.0	107	0		
10420	6	1	4	104.0	1.0	3.0	106	0		
10420	3	1	4	104.0	1.0	3.0	103	1	0	11
10420	5	1	4	104.0	1.0	3.0	105	0		
10501	3	1	5	105.0	1.0	3.0	103	1	0	11
10501	4	1	5	105.0	1.0	3.0	104	1	1	3
10501	1	1	5	105.0	1.0	3.0	101	0		
10501	2	1	5	105.0	1.0	3.0	102	1		
10501	10	1	5	105.0	1.0	3.0	110	0		
10501	6	1	5	105.0	1.0	3.0	106	0		
10501	9	1	5	105.0	1.0	3.0	109	0		
10501	7	1	5	105.0	1.0	3.0	107	0		
10501	5	1	5	105.0	1.0	3.0	105	0		
10502	7	1	5	105.0	1.0	3.0	107	0		
10502	2	1	5	105.0	1.0	3.0	102	0		
10502	6	1	5	105.0	1.0	3.0	106	0		
10502	4	1	5	105.0	1.0	3.0	104	1	0	8
10502	9	1	5	105.0	1.0	3.0	109	0		
10502	10	1	5	105.0	1.0	3.0	110	0		
10502	5	1	5	105.0	1.0	3.0	105	0		
10502	3	1	5	105.0	1.0	3.0	103	1	0	11
10502	1	1	5	105.0	1.0	3.0	101	0		
10503	4	1	5	105.0	1.0	3.0	104	1	1	4
10503	1	1	5	105.0	1.0	3.0	101	0		
10503	10	1	5	105.0	1.0	3.0	110	0		
10503	3	1	5	105.0	1.0	3.0	103	0		
10503	6	1	5	105.0	1.0	3.0	106	0		
10503	9	1	5	105.0	1.0	3.0	109	0		
10503	7	1	5	105.0	1.0	3.0	107	0		
10503	2	1	5	105.0	1.0	3.0	102	0		
10503	5	1	5	105.0	1.0	3.0	105	0		
10504	10	1	5	105.0	1.0	3.0	110	0		
10504	1	1	5	105.0	1.0	3.0	101	0		
10504	9	1	5	105.0	1.0	3.0	109	0		
10504	7	1	5	105.0	1.0	3.0	107	0		
10504	4	1	5	105.0	1.0	3.0	104	1	1	4
10504	5	1	5	105.0	1.0	3.0	105	0		
10504	6	1	5	105.0	1.0	3.0	106	0		
10504	3	1	5	105.0	1.0	3.0	103	1	1	4
10504	2	1	5	105.0	1.0	3.0	102	0		
10505	2	1	5	105.0	1.0	3.0	102	0		
10505	9	1	5	105.0	1.0	3.0	109	0		
10505	4	1	5	105.0	1.0	3.0	104	0		
10505	3	1	5	105.0	1.0	3.0	103	0		
10505	1	1	5	105.0	1.0	3.0	101	0		
10505	7	1	5	105.0	1.0	3.0	107	0		
10505	10	1	5	105.0	1.0	3.0	110	0		
10505	5	1	5	105.0	1.0	3.0	105	0		
10505	6	1	5	105.0	1.0	3.0	106	0		
10507	4	1	5	105.0	1.0	3.0	104	1	1	8
10507	7	1	5	105.0	1.0	3.0	107	0		
10507	1	1	5	105.0	1.0	3.0	101	0		
10507	2	1	5	105.0	1.0	3.0	102	0		
10507	6	1	5	105.0	1.0	3.0	106	0		
10507	10	1	5	105.0	1.0	3.0	110	0		
10507	5	1	5	105.0	1.0	3.0	105	0		
10507	3	1	5	105.0	1.0	3.0	103	1	1	1
10507	9	1	5	105.0	1.0	3.0	109	0		
10508	5	1	5	105.0	1.0	3.0	105	0		
10508	1	1	5	105.0	1.0	3.0	101	0		
10508	3	1	5	105.0	1.0	3.0	103	1	1	1
10508	10	1	5	105.0	1.0	3.0	110	0		
10508	6	1	5	105.0	1.0	3.0	106	0		
10508	7	1	5	105.0	1.0	3.0	107	0		
10508	4	1	5	105.0	1.0	3.0	104	0		
10508	9	1	5	105.0	1.0	3.0	109	0		
10508	2	1	5	105.0	1.0	3.0	102	0		
10509	4	1	5	105.0	1.0	3.0	104	1	1	6
10509	2	1	5	105.0	1.0	3.0	102	1		
10509	6	1	5	105.0	1.0	3.0	106	0		
10509	3	1	5	105.0	1.0	3.0	103	1	1	6
10509	10	1	5	105.0	1.0	3.0	110	0		
10509	1	1	5	105.0	1.0	3.0	101	0		
10509	9	1	5	105.0	1.0	3.0	109	0		
10509	5	1	5	105.0	1.0	3.0	105	0		
10509	7	1	5	105.0	1.0	3.0	107	0		
10510	9	1	5	105.0	1.0	3.0	109	0		
10510	6	1	5	105.0	1.0	3.0	106	0		
10510	7	1	5	105.0	1.0	3.0	107	0		
10510	4	1	5	105.0	1.0	3.0	104	0		
10510	10	1	5	105.0	1.0	3.0	110	0		
10510	3	1	5	105.0	1.0	3.0	103	1	0	2
10510	2	1	5	105.0	1.0	3.0	102	0		
10510	5	1	5	105.0	1.0	3.0	105	0		
10510	1	1	5	105.0	1.0	3.0	101	0		
10511	3	1	5	105.0	1.0	3.0	103	1	0	2
10511	9	1	5	105.0	1.0	3.0	109	0		
10511	5	1	5	105.0	1.0	3.0	105	0		
10511	2	1	5	105.0	1.0	3.0	102	0		
10511	10	1	5	105.0	1.0	3.0	110	0		
10511	6	1	5	105.0	1.0	3.0	106	0		
10511	7	1	5	105.0	1.0	3.0	107	0		
10511	4	1	5	105.0	1.0	3.0	104	0		
10511	1	1	5	105.0	1.0	3.0	101	0		
10512	3	1	5	105.0	1.0	3.0	103	0		
10512	10	1	5	105.0	1.0	3.0	110	0		
10512	4	1	5	105.0	1.0	3.0	104	1	1	6
10512	9	1	5	105.0	1.0	3.0	109	0		
10512	5	1	5	105.0	1.0	3.0	105	0		
10512	7	1	5	105.0	1.0	3.0	107	0		
10512	6	1	5	105.0	1.0	3.0	106	0		
10512	2	1	5	105.0	1.0	3.0	102	0		
10512	1	1	5	105.0	1.0	3.0	101	0		
10513	6	1	5	105.0	1.0	3.0	106	0		
10513	9	1	5	105.0	1.0	3.0	109	0		
10513	5	1	5	105.0	1.0	3.0	105	0		
10513	3	1	5	105.0	1.0	3.0	103	1	0	2
10513	1	1	5	105.0	1.0	3.0	101	0		
10513	10	1	5	105.0	1.0	3.0	110	0		
10513	4	1	5	105.0	1.0	3.0	104	0		
10513	2	1	5	105.0	1.0	3.0	102	0		
10513	7	1	5	105.0	1.0	3.0	107	0		
10515	10	1	5	105.0	1.0	3.0	110	0		
10515	9	1	5	105.0	1.0	3.0	109	0		
10515	3	1	5	105.0	1.0	3.0	103	1	0	1
10515	1	1	5	105.0	1.0	3.0	101	0		
10515	7	1	5	105.0	1.0	3.0	107	0		
10515	2	1	5	105.0	1.0	3.0	102	0		
10515	4	1	5	105.0	1.0	3.0	104	1	1	4
10515	6	1	5	105.0	1.0	3.0	106	0		
10515	5	1	5	105.0	1.0	3.0	105	0		
10516	5	1	5	105.0	1.0	3.0	105	0		
10516	4	1	5	105.0	1.0	3.0	104	1	0	1
10516	10	1	5	105.0	1.0	3.0	110	0		
10516	2	1	5	105.0	1.0	3.0	102	0		
10516	6	1	5	105.0	1.0	3.0	106	0		
10516	3	1	5	105.0	1.0	3.0	103	1	0	11
10516	7	1	5	105.0	1.0	3.0	107	0		
10516	1	1	5	105.0	1.0	3.0	101	0		
10516	9	1	5	105.0	1.0	3.0	109	0		
10518	7	1	5	105.0	1.0	3.0	107	0		
10518	4	1	5	105.0	1.0	3.0	104	0		
10518	3	1	5	105.0	1.0	3.0	103	1	0	2
10518	10	1	5	105.0	1.0	3.0	110	0		
10518	1	1	5	105.0	1.0	3.0	101	0		
10518	6	1	5	105.0	1.0	3.0	106	0		
10518	5	1	5	105.0	1.0	3.0	105	0		
10518	9	1	5	105.0	1.0	3.0	109	0		
10518	2	1	5	105.0	1.0	3.0	102	0		
10519	9	1	5	105.0	1.0	3.0	109	0		
10519	10	1	5	105.0	1.0	3.0	110	0		
10519	5	1	5	105.0	1.0	3.0	105	0		
10519	2	1	5	105.0	1.0	3.0	102	0		
10519	3	1	5	105.0	1.0	3.0	103	0		
10519	7	1	5	105.0	1.0	3.0	107	0		
10519	4	1	5	105.0	1.0	3.0	104	0		
10519	1	1	5	105.0	1.0	3.0	101	0		
10519	6	1	5	105.0	1.0	3.0	106	0		
10520	5	1	5	105.0	1.0	3.0	105	0		
10520	3	1	5	105.0	1.0	3.0	103	1	1	2
10520	4	1	5	105.0	1.0	3.0	104	0		
10520	9	1	5	105.0	1.0	3.0	109	0		
10520	7	1	5	105.0	1.0	3.0	107	0		
10520	10	1	5	105.0	1.0	3.0	110	0		
10520	2	1	5	105.0	1.0	3.0	102	0		
10520	1	1	5	105.0	1.0	3.0	101	0		
10520	6	1	5	105.0	1.0	3.0	106	0		
10601	5	1	6	106.0	1.0	3.0	105	0		
10601	4	1	6	106.0	1.0	3.0	104	1	1	6
10601	10	1	6	106.0	1.0	3.0	110	0		
10601	9	1	6	106.0	1.0	3.0	109	0		
10601	7	1	6	106.0	1.0	3.0	107	0		
10601	2	1	6	106.0	1.0	3.0	102	0		
10601	3	1	6	106.0	1.0	3.0	103	1	0	2
10601	1	1	6	106.0	1.0	3.0	101	0		
10601	6	1	6	106.0	1.0	3.0	106	0		
10602	6	1	6	106.0	1.0	3.0	106	0		
10602	7	1	6	106.0	1.0	3.0	107	0		
10602	9	1	6	106.0	1.0	3.0	109	0		
10602	5	1	6	106.0	1.0	3.0	105	0		
10602	4	1	6	106.0	1.0	3.0	104	1	1	6
10602	10	1	6	106.0	1.0	3.0	110	0		
10602	1	1	6	106.0	1.0	3.0	101	0		
10602	3	1	6	106.0	1.0	3.0	103	1	0	2
10602	2	1	6	106.0	1.0	3.0	102	0		
10603	6	1	6	106.0	1.0	3.0	106	0		
10603	9	1	6	106.0	1.0	3.0	109	0		
10603	4	1	6	106.0	1.0	3.0	104	1	1	8
10603	3	1	6	106.0	1.0	3.0	103	1	0	2
10603	2	1	6	106.0	1.0	3.0	102	0		
10603	10	1	6	106.0	1.0	3.0	110	0		
10603	1	1	6	106.0	1.0	3.0	101	0		
10603	7	1	6	106.0	1.0	3.0	107	0		
10603	5	1	6	106.0	1.0	3.0	105	0		
10604	6	1	6	106.0	1.0	3.0	106	0		
10604	7	1	6	106.0	1.0	3.0	107	0		
10604	3	1	6	106.0	1.0	3.0	103	1	0	11
10604	5	1	6	106.0	1.0	3.0	105	0		
10604	2	1	6	106.0	1.0	3.0	102	0		
10604	1	1	6	106.0	1.0	3.0	101	0		
10604	10	1	6	106.0	1.0	3.0	110	0		
10604	9	1	6	106.0	1.0	3.0	109	0		
10604	4	1	6	106.0	1.0	3.0	104	1	1	6
10605	2	1	6	106.0	1.0	3.0	102	0		
10605	9	1	6	106.0	1.0	3.0	109	0		
10605	7	1	6	106.0	1.0	3.0	107	0		
10605	3	1	6	106.0	1.0	3.0	103	1	0	11
10605	5	1	6	106.0	1.0	3.0	105	0		
10605	10	1	6	106.0	1.0	3.0	110	0		
10605	6	1	6	106.0	1.0	3.0	106	0		
10605	4	1	6	106.0	1.0	3.0	104	0		
10605	1	1	6	106.0	1.0	3.0	101	0		
10606	2	1	6	106.0	1.0	3.0	102	0		
10606	7	1	6	106.0	1.0	3.0	107	0		
10606	3	1	6	106.0	1.0	3.0	103	1	0	11
10606	6	1	6	106.0	1.0	3.0	106	0		
10606	9	1	6	106.0	1.0	3.0	109	0		
10606	5	1	6	106.0	1.0	3.0	105	0		
10606	4	1	6	106.0	1.0	3.0	104	0		
10606	10	1	6	106.0	1.0	3.0	110	0		
10606	1	1	6	106.0	1.0	3.0	101	0		
10607	9	1	6	106.0	1.0	3.0	109	0		
10607	5	1	6	106.0	1.0	3.0	105	0		
10607	4	1	6	106.0	1.0	3.0	104	1	1	6
10607	6	1	6	106.0	1.0	3.0	106	0		
10607	10	1	6	106.0	1.0	3.0	110	0		
10607	7	1	6	106.0	1.0	3.0	107	0		
10607	1	1	6	106.0	1.0	3.0	101	0		
10607	3	1	6	106.0	1.0	3.0	103	1	0	11
10607	2	1	6	106.0	1.0	3.0	102	0		
10608	1	1	6	106.0	1.0	3.0	101	0		
10608	7	1	6	106.0	1.0	3.0	107	0		
10608	5	1	6	106.0	1.0	3.0	105	0		
10608	6	1	6	106.0	1.0	3.0	106	0		
10608	9	1	6	106.0	1.0	3.0	109	0		
10608	2	1	6	106.0	1.0	3.0	102	0		
10608	4	1	6	106.0	1.0	3.0	104	0		
10608	10	1	6	106.0	1.0	3.0	110	0		
10608	3	1	6	106.0	1.0	3.0	103	1	0	11
10609	6	1	6	106.0	1.0	3.0	106	0		
10609	10	1	6	106.0	1.0	3.0	110	0		
10609	2	1	6	106.0	1.0	3.0	102	0		
10609	1	1	6	106.0	1.0	3.0	101	0		
10609	3	1	6	106.0	1.0	3.0	103	1	0	11
10609	4	1	6	106.0	1.0	3.0	104	1	1	6
10609	9	1	6	106.0	1.0	3.0	109	0		
10609	7	1	6	106.0	1.0	3.0	107	0		
10609	5	1	6	106.0	1.0	3.0	105	0		
10610	2	1	6	106.0	1.0	3.0	102	0		
10610	9	1	6	106.0	1.0	3.0	109	0		
10610	5	1	6	106.0	1.0	3.0	105	0		
10610	1	1	6	106.0	1.0	3.0	101	0		
10610	7	1	6	106.0	1.0	3.0	107	0		
10610	3	1	6	106.0	1.0	3.0	103	1	0	11
10610	6	1	6	106.0	1.0	3.0	106	0		
10610	4	1	6	106.0	1.0	3.0	104	1	1	6
10610	10	1	6	106.0	1.0	3.0	110	0		
10611	6	1	6	106.0	1.0	3.0	106	0		
10611	4	1	6	106.0	1.0	3.0	104	1	0	11
10611	10	1	6	106.0	1.0	3.0	110	0		
10611	1	1	6	106.0	1.0	3.0	101	0		
10611	7	1	6	106.0	1.0	3.0	107	0		
10611	2	1	6	106.0	1.0	3.0	102	0		
10611	5	1	6	106.0	1.0	3.0	105	0		
10611	3	1	6	106.0	1.0	3.0	103	1	0	11
10611	9	1	6	106.0	1.0	3.0	109	0		
10612	1	1	6	106.0	1.0	3.0	101	0		
10612	2	1	6	106.0	1.0	3.0	102	0		
10612	7	1	6	106.0	1.0	3.0	107	0		
10612	10	1	6	106.0	1.0	3.0	110	0		
10612	5	1	6	106.0	1.0	3.0	105	0		
10612	9	1	6	106.0	1.0	3.0	109	0		
10612	3	1	6	106.0	1.0	3.0	103	1	0	11
10612	4	1	6	106.0	1.0	3.0	104	1	1	6
10612	6	1	6	106.0	1.0	3.0	106	0		
10613	6	1	6	106.0	1.0	3.0	106	0		
10613	2	1	6	106.0	1.0	3.0	102	0		
10613	4	1	6	106.0	1.0	3.0	104	1	1	8
10613	5	1	6	106.0	1.0	3.0	105	0		
10613	7	1	6	106.0	1.0	3.0	107	0		
10613	10	1	6	106.0	1.0	3.0	110	0		
10613	9	1	6	106.0	1.0	3.0	109	0		
10613	3	1	6	106.0	1.0	3.0	103	1	0	2
10613	1	1	6	106.0	1.0	3.0	101	0		
10614	10	1	6	106.0	1.0	3.0	110	0		
10614	2	1	6	106.0	1.0	3.0	102	0		
10614	3	1	6	106.0	1.0	3.0	103	1	0	11
10614	1	1	6	106.0	1.0	3.0	101	0		
10614	9	1	6	106.0	1.0	3.0	109	0		
10614	5	1	6	106.0	1.0	3.0	105	0		
10614	6	1	6	106.0	1.0	3.0	106	0		
10614	4	1	6	106.0	1.0	3.0	104	1	1	6
10614	7	1	6	106.0	1.0	3.0	107	0		
10615	6	1	6	106.0	1.0	3.0	106	0		
10615	1	1	6	106.0	1.0	3.0	101	0		
10615	2	1	6	106.0	1.0	3.0	102	0		
10615	3	1	6	106.0	1.0	3.0	103	1	0	11
10615	4	1	6	106.0	1.0	3.0	104	0		
10615	9	1	6	106.0	1.0	3.0	109	0		
10615	7	1	6	106.0	1.0	3.0	107	0		
10615	10	1	6	106.0	1.0	3.0	110	0		
10615	5	1	6	106.0	1.0	3.0	105	0		
10617	6	1	6	106.0	1.0	3.0	106	0		
10617	10	1	6	106.0	1.0	3.0	110	0		
10617	4	1	6	106.0	1.0	3.0	104	0		
10617	9	1	6	106.0	1.0	3.0	109	0		
10617	7	1	6	106.0	1.0	3.0	107	0		
10617	1	1	6	106.0	1.0	3.0	101	0		
10617	5	1	6	106.0	1.0	3.0	105	0		
10617	3	1	6	106.0	1.0	3.0	103	1	0	11
10617	2	1	6	106.0	1.0	3.0	102	0		
10618	5	1	6	106.0	1.0	3.0	105	0		
10618	10	1	6	106.0	1.0	3.0	110	0		
10618	9	1	6	106.0	1.0	3.0	109	0		
10618	1	1	6	106.0	1.0	3.0	101	0		
10618	4	1	6	106.0	1.0	3.0	104	0		
10618	6	1	6	106.0	1.0	3.0	106	0		
10618	7	1	6	106.0	1.0	3.0	107	0		
10618	2	1	6	106.0	1.0	3.0	102	0		
10618	3	1	6	106.0	1.0	3.0	103	1	0	11
10620	2	1	6	106.0	1.0	3.0	102	1		
10620	1	1	6	106.0	1.0	3.0	101	0		
10620	7	1	6	106.0	1.0	3.0	107	0		
10620	9	1	6	106.0	1.0	3.0	109	0		
10620	5	1	6	106.0	1.0	3.0	105	0		
10620	6	1	6	106.0	1.0	3.0	106	0		
10620	4	1	6	106.0	1.0	3.0	104	0		
10620	10	1	6	106.0	1.0	3.0	110	0		
10620	3	1	6	106.0	1.0	3.0	103	1	0	11
10701	4	1	7	107.0	1.0	3.0	104	1	1	6
10701	6	1	7	107.0	1.0	3.0	106	0		
10701	1	1	7	107.0	1.0	3.0	101	0		
10701	7	1	7	107.0	1.0	3.0	107	0		
10701	5	1	7	107.0	1.0	3.0	105	0		
10701	2	1	7	107.0	1.0	3.0	102	0		
10701	3	1	7	107.0	1.0	3.0	103	1	0	11
10701	10	1	7	107.0	1.0	3.0	110	0		
10701	9	1	7	107.0	1.0	3.0	109	0		
10702	7	1	7	107.0	1.0	3.0	107	0		
10702	6	1	7	107.0	1.0	3.0	106	0		
10702	1	1	7	107.0	1.0	3.0	101	0		
10702	5	1	7	107.0	1.0	3.0	105	0		
10702	2	1	7	107.0	1.0	3.0	102	0		
10702	10	1	7	107.0	1.0	3.0	110	0		
10702	9	1	7	107.0	1.0	3.0	109	0		
10702	3	1	7	107.0	1.0	3.0	103	1	0	11
10702	4	1	7	107.0	1.0	3.0	104	1	1	8
10703	7	1	7	107.0	1.0	3.0	107	0		
10703	6	1	7	107.0	1.0	3.0	106	0		
10703	5	1	7	107.0	1.0	3.0	105	0		
10703	10	1	7	107.0	1.0	3.0	110	0		
10703	2	1	7	107.0	1.0	3.0	102	0		
10703	1	1	7	107.0	1.0	3.0	101	0		
10703	4	1	7	107.0	1.0	3.0	104	1	0	9
10703	9	1	7	107.0	1.0	3.0	109	0		
10703	3	1	7	107.0	1.0	3.0	103	1	0	1
10705	6	1	7	107.0	1.0	3.0	106	0		
10705	2	1	7	107.0	1.0	3.0	102	0		
10705	3	1	7	107.0	1.0	3.0	103	1	0	11
10705	5	1	7	107.0	1.0	3.0	105	0		
10705	1	1	7	107.0	1.0	3.0	101	0		
10705	7	1	7	107.0	1.0	3.0	107	0		
10705	4	1	7	107.0	1.0	3.0	104	0		
10705	10	1	7	107.0	1.0	3.0	110	0		
10705	9	1	7	107.0	1.0	3.0	109	0		
10706	7	1	7	107.0	1.0	3.0	107	0		
10706	6	1	7	107.0	1.0	3.0	106	0		
10706	4	1	7	107.0	1.0	3.0	104	1	1	6
10706	9	1	7	107.0	1.0	3.0	109	0		
10706	1	1	7	107.0	1.0	3.0	101	0		
10706	5	1	7	107.0	1.0	3.0	105	0		
10706	2	1	7	107.0	1.0	3.0	102	1		
10706	10	1	7	107.0	1.0	3.0	110	0		
10706	3	1	7	107.0	1.0	3.0	103	0		
10707	3	1	7	107.0	1.0	3.0	103	1	0	11
10707	10	1	7	107.0	1.0	3.0	110	0		
10707	5	1	7	107.0	1.0	3.0	105	0		
10707	2	1	7	107.0	1.0	3.0	102	1		
10707	9	1	7	107.0	1.0	3.0	109	0		
10707	4	1	7	107.0	1.0	3.0	104	0		
10707	7	1	7	107.0	1.0	3.0	107	0		
10707	6	1	7	107.0	1.0	3.0	106	0		
10707	1	1	7	107.0	1.0	3.0	101	0		
10708	2	1	7	107.0	1.0	3.0	102	0		
10708	3	1	7	107.0	1.0	3.0	103	1	0	11
10708	7	1	7	107.0	1.0	3.0	107	0		
10708	5	1	7	107.0	1.0	3.0	105	0		
10708	6	1	7	107.0	1.0	3.0	106	0		
10708	4	1	7	107.0	1.0	3.0	104	0		
10708	10	1	7	107.0	1.0	3.0	110	0		
10708	9	1	7	107.0	1.0	3.0	109	0		
10708	1	1	7	107.0	1.0	3.0	101	0		
10710	5	1	7	107.0	1.0	3.0	105	0		
10710	10	1	7	107.0	1.0	3.0	110	0		
10710	6	1	7	107.0	1.0	3.0	106	0		
10710	7	1	7	107.0	1.0	3.0	107	0		
10710	1	1	7	107.0	1.0	3.0	101	0		
10710	9	1	7	107.0	1.0	3.0	109	0		
10710	2	1	7	107.0	1.0	3.0	102	0		
10710	3	1	7	107.0	1.0	3.0	103	1	1	1
10710	4	1	7	107.0	1.0	3.0	104	1	1	6
10711	10	1	7	107.0	1.0	3.0	110	0		
10711	6	1	7	107.0	1.0	3.0	106	0		
10711	5	1	7	107.0	1.0	3.0	105	0		
10711	9	1	7	107.0	1.0	3.0	109	0		
10711	2	1	7	107.0	1.0	3.0	102	0		
10711	1	1	7	107.0	1.0	3.0	101	0		
10711	3	1	7	107.0	1.0	3.0	103	1	0	2
10711	7	1	7	107.0	1.0	3.0	107	0		
10711	4	1	7	107.0	1.0	3.0	104	1	1	6
10713	2	1	7	107.0	1.0	3.0	102	0		
10713	9	1	7	107.0	1.0	3.0	109	0		
10713	6	1	7	107.0	1.0	3.0	106	0		
10713	3	1	7	107.0	1.0	3.0	103	1	0	2
10713	1	1	7	107.0	1.0	3.0	101	0		
10713	5	1	7	107.0	1.0	3.0	105	0		
10713	4	1	7	107.0	1.0	3.0	104	1	1	6
10713	7	1	7	107.0	1.0	3.0	107	0		
10713	10	1	7	107.0	1.0	3.0	110	0		
10714	4	1	7	107.0	1.0	3.0	104	0		
10714	9	1	7	107.0	1.0	3.0	109	0		
10714	5	1	7	107.0	1.0	3.0	105	0		
10714	1	1	7	107.0	1.0	3.0	101	0		
10714	3	1	7	107.0	1.0	3.0	103	1	0	11
10714	6	1	7	107.0	1.0	3.0	106	0		
10714	7	1	7	107.0	1.0	3.0	107	0		
10714	2	1	7	107.0	1.0	3.0	102	0		
10714	10	1	7	107.0	1.0	3.0	110	0		
10715	9	1	7	107.0	1.0	3.0	109	0		
10715	10	1	7	107.0	1.0	3.0	110	0		
10715	2	1	7	107.0	1.0	3.0	102	0		
10715	3	1	7	107.0	1.0	3.0	103	1	1	1
10715	6	1	7	107.0	1.0	3.0	106	0		
10715	7	1	7	107.0	1.0	3.0	107	0		
10715	4	1	7	107.0	1.0	3.0	104	1	1	6
10715	1	1	7	107.0	1.0	3.0	101	0		
10715	5	1	7	107.0	1.0	3.0	105	0		
10716	10	1	7	107.0	1.0	3.0	110	0		
10716	6	1	7	107.0	1.0	3.0	106	0		
10716	7	1	7	107.0	1.0	3.0	107	0		
10716	9	1	7	107.0	1.0	3.0	109	0		
10716	4	1	7	107.0	1.0	3.0	104	1	1	6
10716	5	1	7	107.0	1.0	3.0	105	0		
10716	3	1	7	107.0	1.0	3.0	103	1	1	1
10716	2	1	7	107.0	1.0	3.0	102	0		
10716	1	1	7	107.0	1.0	3.0	101	0		
10717	3	1	7	107.0	1.0	3.0	103	1	0	2
10717	6	1	7	107.0	1.0	3.0	106	0		
10717	2	1	7	107.0	1.0	3.0	102	0		
10717	7	1	7	107.0	1.0	3.0	107	0		
10717	10	1	7	107.0	1.0	3.0	110	0		
10717	9	1	7	107.0	1.0	3.0	109	0		
10717	1	1	7	107.0	1.0	3.0	101	0		
10717	4	1	7	107.0	1.0	3.0	104	1	1	3
10717	5	1	7	107.0	1.0	3.0	105	0		
10718	1	1	7	107.0	1.0	3.0	101	0		
10718	10	1	7	107.0	1.0	3.0	110	0		
10718	3	1	7	107.0	1.0	3.0	103	1	0	11
10718	4	1	7	107.0	1.0	3.0	104	0		
10718	7	1	7	107.0	1.0	3.0	107	0		
10718	6	1	7	107.0	1.0	3.0	106	0		
10718	9	1	7	107.0	1.0	3.0	109	0		
