hhid	line	district	village	villno	strno	group	o02	o03	o04	o05
10402	6	1	4	104.0	1.0	3.0	106	0		0
10402	7	1	4	104.0	1.0	3.0	107	0		0
10402	8	1	4	104.0	1.0	3.0	108	0		0
10402	9	1	4	104.0	1.0	3.0	109	0		0
10402	10	1	4	104.0	1.0	3.0	110	0		0
10402	11	1	4	104.0	1.0	3.0	111	0		0
10403	1	1	4	104.0	1.0	3.0	101	0		0
10403	2	1	4	104.0	1.0	3.0	102	1	3	0
10403	3	1	4	104.0	1.0	3.0	103	0		0
10403	4	1	4	104.0	1.0	3.0	104	0		0
10403	5	1	4	104.0	1.0	3.0	105	1	15	0
10403	6	1	4	104.0	1.0	3.0	106	0		0
10403	7	1	4	104.0	1.0	3.0	107	1	2	0
10403	8	1	4	104.0	1.0	3.0	108	0		0
10403	9	1	4	104.0	1.0	3.0	109	0		0
10403	10	1	4	104.0	1.0	3.0	110	0		0
10403	11	1	4	104.0	1.0	3.0	111	0		0
10405	1	1	4	104.0	1.0	3.0	101	0		0
10405	2	1	4	104.0	1.0	3.0	102	0		0
10405	3	1	4	104.0	1.0	3.0	103	0		0
10405	4	1	4	104.0	1.0	3.0	104	0		0
10405	5	1	4	104.0	1.0	3.0	105	1	14	0
10405	6	1	4	104.0	1.0	3.0	106	0		0
10405	7	1	4	104.0	1.0	3.0	107	0		0
10405	8	1	4	104.0	1.0	3.0	108	0		0
10405	9	1	4	104.0	1.0	3.0	109	0		0
10405	10	1	4	104.0	1.0	3.0	110	0		0
10405	11	1	4	104.0	1.0	3.0	111	0		0
10407	1	1	4	104.0	1.0	3.0	101	0		0
10407	2	1	4	104.0	1.0	3.0	102	0		0
10407	3	1	4	104.0	1.0	3.0	103	0		0
10407	4	1	4	104.0	1.0	3.0	104	0		0
10407	5	1	4	104.0	1.0	3.0	105	1	3	1
10407	6	1	4	104.0	1.0	3.0	106	0		0
10407	7	1	4	104.0	1.0	3.0	107	0		0
10407	8	1	4	104.0	1.0	3.0	108	0		0
10407	9	1	4	104.0	1.0	3.0	109	0		0
10407	10	1	4	104.0	1.0	3.0	110	0		0
10407	11	1	4	104.0	1.0	3.0	111	0		0
10408	1	1	4	104.0	1.0	3.0	101	0		0
10408	2	1	4	104.0	1.0	3.0	102	1	3	1
10408	3	1	4	104.0	1.0	3.0	103	0		0
10408	4	1	4	104.0	1.0	3.0	104	1	3	0
10408	5	1	4	104.0	1.0	3.0	105	1	3	0
10408	6	1	4	104.0	1.0	3.0	106	1	5	0
10408	7	1	4	104.0	1.0	3.0	107	1	2	0
10408	8	1	4	104.0	1.0	3.0	108	0		0
10408	9	1	4	104.0	1.0	3.0	109	0		0
10408	10	1	4	104.0	1.0	3.0	110	0		0
10408	11	1	4	104.0	1.0	3.0	111	0		0
10411	1	1	4	104.0	1.0	3.0	101	0		0
10411	2	1	4	104.0	1.0	3.0	102	0		0
10411	3	1	4	104.0	1.0	3.0	103	0		0
10411	4	1	4	104.0	1.0	3.0	104	0		0
10411	5	1	4	104.0	1.0	3.0	105	1	4	0
10411	6	1	4	104.0	1.0	3.0	106	0		0
10411	7	1	4	104.0	1.0	3.0	107	0		0
10411	8	1	4	104.0	1.0	3.0	108	0		0
10411	9	1	4	104.0	1.0	3.0	109	0		0
10411	10	1	4	104.0	1.0	3.0	110	0		0
10411	11	1	4	104.0	1.0	3.0	111	0		0
10412	1	1	4	104.0	1.0	3.0	101	0		0
10412	2	1	4	104.0	1.0	3.0	102	0		0
10412	3	1	4	104.0	1.0	3.0	103	0		0
10412	4	1	4	104.0	1.0	3.0	104	0		0
10412	5	1	4	104.0	1.0	3.0	105	1	3	0
10412	6	1	4	104.0	1.0	3.0	106	0		0
10412	7	1	4	104.0	1.0	3.0	107	0		0
10412	8	1	4	104.0	1.0	3.0	108	0		0
10412	9	1	4	104.0	1.0	3.0	109	0		0
10412	10	1	4	104.0	1.0	3.0	110	0		0
10412	11	1	4	104.0	1.0	3.0	111	0		0
10413	1	1	4	104.0	1.0	3.0	101	0		0
10413	2	1	4	104.0	1.0	3.0	102	0		0
10413	3	1	4	104.0	1.0	3.0	103	0		0
10413	4	1	4	104.0	1.0	3.0	104	0		0
10413	5	1	4	104.0	1.0	3.0	105	1	3	0
10413	6	1	4	104.0	1.0	3.0	106	0		0
10413	7	1	4	104.0	1.0	3.0	107	0		0
10413	8	1	4	104.0	1.0	3.0	108	0		0
10413	9	1	4	104.0	1.0	3.0	109	0		0
10413	10	1	4	104.0	1.0	3.0	110	0		0
10413	11	1	4	104.0	1.0	3.0	111	0		0
10414	1	1	4	104.0	1.0	3.0	101	0		0
10414	2	1	4	104.0	1.0	3.0	102	0		0
10414	3	1	4	104.0	1.0	3.0	103	0		0
10414	4	1	4	104.0	1.0	3.0	104	0		0
10414	5	1	4	104.0	1.0	3.0	105	0		0
10414	6	1	4	104.0	1.0	3.0	106	0		0
10414	7	1	4	104.0	1.0	3.0	107	0		0
10414	8	1	4	104.0	1.0	3.0	108	0		1
10414	9	1	4	104.0	1.0	3.0	109	0		0
10414	10	1	4	104.0	1.0	3.0	110	0		0
10414	11	1	4	104.0	1.0	3.0	111	0		0
10416	1	1	4	104.0	1.0	3.0	101	0		0
10416	2	1	4	104.0	1.0	3.0	102	0		0
10416	3	1	4	104.0	1.0	3.0	103	0		0
10416	4	1	4	104.0	1.0	3.0	104	0		0
10416	5	1	4	104.0	1.0	3.0	105	1	2	0
10416	6	1	4	104.0	1.0	3.0	106	0		0
10416	7	1	4	104.0	1.0	3.0	107	0		0
10416	8	1	4	104.0	1.0	3.0	108	0		0
10416	9	1	4	104.0	1.0	3.0	109	0		0
10416	10	1	4	104.0	1.0	3.0	110	0		0
10416	11	1	4	104.0	1.0	3.0	111	0		0
10417	1	1	4	104.0	1.0	3.0	101	0		0
10417	2	1	4	104.0	1.0	3.0	102	0		0
10417	3	1	4	104.0	1.0	3.0	103	0		0
10417	4	1	4	104.0	1.0	3.0	104	0		0
10417	5	1	4	104.0	1.0	3.0	105	1	3	0
10417	6	1	4	104.0	1.0	3.0	106	0		0
10417	7	1	4	104.0	1.0	3.0	107	0		0
10417	8	1	4	104.0	1.0	3.0	108	0		0
10417	9	1	4	104.0	1.0	3.0	109	0		0
10417	10	1	4	104.0	1.0	3.0	110	0		0
10417	11	1	4	104.0	1.0	3.0	111	0		0
10501	1	1	5	105.0	1.0	3.0	101	0		0
10501	2	1	5	105.0	1.0	3.0	102	0		0
10501	3	1	5	105.0	1.0	3.0	103	0		0
10501	4	1	5	105.0	1.0	3.0	104	0		0
10501	5	1	5	105.0	1.0	3.0	105	1	3	0
10501	6	1	5	105.0	1.0	3.0	106	0		0
10501	7	1	5	105.0	1.0	3.0	107	0		0
10501	8	1	5	105.0	1.0	3.0	108	0		0
10501	9	1	5	105.0	1.0	3.0	109	0		0
10501	10	1	5	105.0	1.0	3.0	110	0		0
10501	11	1	5	105.0	1.0	3.0	111	0		0
10502	1	1	5	105.0	1.0	3.0	101	0		0
10502	2	1	5	105.0	1.0	3.0	102	0		0
10502	3	1	5	105.0	1.0	3.0	103	0		0
10502	4	1	5	105.0	1.0	3.0	104	0		0
10502	5	1	5	105.0	1.0	3.0	105	1	7	1
10502	6	1	5	105.0	1.0	3.0	106	0		0
10502	7	1	5	105.0	1.0	3.0	107	0		0
10502	8	1	5	105.0	1.0	3.0	108	0		0
10502	9	1	5	105.0	1.0	3.0	109	0		0
10502	10	1	5	105.0	1.0	3.0	110	0		0
10502	11	1	5	105.0	1.0	3.0	111	0		0
10503	1	1	5	105.0	1.0	3.0	101	0		0
10503	2	1	5	105.0	1.0	3.0	102	1	2	0
10503	3	1	5	105.0	1.0	3.0	103	0		0
10503	4	1	5	105.0	1.0	3.0	104	1	3	0
10503	5	1	5	105.0	1.0	3.0	105	1	4	0
10503	6	1	5	105.0	1.0	3.0	106	0		0
10503	7	1	5	105.0	1.0	3.0	107	0		0
10503	8	1	5	105.0	1.0	3.0	108	0		0
10503	9	1	5	105.0	1.0	3.0	109	0		0
10503	10	1	5	105.0	1.0	3.0	110	0		0
10503	11	1	5	105.0	1.0	3.0	111	0		0
10505	1	1	5	105.0	1.0	3.0	101	0		0
10505	2	1	5	105.0	1.0	3.0	102	0		0
10505	3	1	5	105.0	1.0	3.0	103	0		0
10505	4	1	5	105.0	1.0	3.0	104	0		0
10505	5	1	5	105.0	1.0	3.0	105	1	12	0
10505	6	1	5	105.0	1.0	3.0	106	0		0
10505	7	1	5	105.0	1.0	3.0	107	0		0
10505	8	1	5	105.0	1.0	3.0	108	0		0
10505	9	1	5	105.0	1.0	3.0	109	0		0
10505	10	1	5	105.0	1.0	3.0	110	0		0
10505	11	1	5	105.0	1.0	3.0	111	0		0
10507	1	1	5	105.0	1.0	3.0	101	0		0
10507	2	1	5	105.0	1.0	3.0	102	0		0
10507	3	1	5	105.0	1.0	3.0	103	0		0
10507	4	1	5	105.0	1.0	3.0	104	1	1	0
10507	5	1	5	105.0	1.0	3.0	105	1	4	0
10507	6	1	5	105.0	1.0	3.0	106	0		0
10507	7	1	5	105.0	1.0	3.0	107	0		0
10507	8	1	5	105.0	1.0	3.0	108	0		0
10507	9	1	5	105.0	1.0	3.0	109	0		0
10507	10	1	5	105.0	1.0	3.0	110	0		0
10507	11	1	5	105.0	1.0	3.0	111	0		0
10508	1	1	5	105.0	1.0	3.0	101	0		0
10508	2	1	5	105.0	1.0	3.0	102	0		0
10508	3	1	5	105.0	1.0	3.0	103	0		0
10508	4	1	5	105.0	1.0	3.0	104	0		0
10508	5	1	5	105.0	1.0	3.0	105	1	2	1
10508	6	1	5	105.0	1.0	3.0	106	0		0
10508	7	1	5	105.0	1.0	3.0	107	0		0
10508	8	1	5	105.0	1.0	3.0	108	0		0
10508	9	1	5	105.0	1.0	3.0	109	0		0
10508	10	1	5	105.0	1.0	3.0	110	0		0
10508	11	1	5	105.0	1.0	3.0	111	0		0
10509	1	1	5	105.0	1.0	3.0	101	0		0
10509	2	1	5	105.0	1.0	3.0	102	0		1
10509	3	1	5	105.0	1.0	3.0	103	0		0
10509	4	1	5	105.0	1.0	3.0	104	0		0
10509	5	1	5	105.0	1.0	3.0	105	1	2	1
10509	6	1	5	105.0	1.0	3.0	106	0		0
10509	7	1	5	105.0	1.0	3.0	107	0		0
10509	8	1	5	105.0	1.0	3.0	108	0		0
10509	9	1	5	105.0	1.0	3.0	109	0		0
10509	10	1	5	105.0	1.0	3.0	110	0		0
10509	11	1	5	105.0	1.0	3.0	111	0		0
10511	1	1	5	105.0	1.0	3.0	101	0		0
10511	2	1	5	105.0	1.0	3.0	102	0		0
10511	3	1	5	105.0	1.0	3.0	103	0		0
10511	4	1	5	105.0	1.0	3.0	104	0		0
10511	5	1	5	105.0	1.0	3.0	105	1	5	0
10511	6	1	5	105.0	1.0	3.0	106	0		0
10511	7	1	5	105.0	1.0	3.0	107	0		0
10511	8	1	5	105.0	1.0	3.0	108	1	2	0
10511	9	1	5	105.0	1.0	3.0	109	0		0
10511	10	1	5	105.0	1.0	3.0	110	0		0
10511	11	1	5	105.0	1.0	3.0	111	0		0
10512	1	1	5	105.0	1.0	3.0	101	0		0
10512	2	1	5	105.0	1.0	3.0	102	0		0
10512	3	1	5	105.0	1.0	3.0	103	0		0
10512	4	1	5	105.0	1.0	3.0	104	0		0
10512	5	1	5	105.0	1.0	3.0	105	1	5	0
10512	6	1	5	105.0	1.0	3.0	106	0		0
10512	7	1	5	105.0	1.0	3.0	107	1	4	0
10512	8	1	5	105.0	1.0	3.0	108	0		0
10512	9	1	5	105.0	1.0	3.0	109	0		0
10512	10	1	5	105.0	1.0	3.0	110	0		0
10512	11	1	5	105.0	1.0	3.0	111	0		0
10513	1	1	5	105.0	1.0	3.0	101	0		0
10513	2	1	5	105.0	1.0	3.0	102	0		0
10513	3	1	5	105.0	1.0	3.0	103	0		0
10513	4	1	5	105.0	1.0	3.0	104	0		0
10513	5	1	5	105.0	1.0	3.0	105	1	7	0
10513	6	1	5	105.0	1.0	3.0	106	0		0
10513	7	1	5	105.0	1.0	3.0	107	0		0
10513	8	1	5	105.0	1.0	3.0	108	0		0
10513	9	1	5	105.0	1.0	3.0	109	0		0
10513	10	1	5	105.0	1.0	3.0	110	0		0
10513	11	1	5	105.0	1.0	3.0	111	0		0
10516	1	1	5	105.0	1.0	3.0	101	0		0
10516	2	1	5	105.0	1.0	3.0	102	0		0
10516	3	1	5	105.0	1.0	3.0	103	0		0
10516	4	1	5	105.0	1.0	3.0	104	0		0
10516	5	1	5	105.0	1.0	3.0	105	1	3	0
10516	6	1	5	105.0	1.0	3.0	106	0		0
10516	7	1	5	105.0	1.0	3.0	107	0		0
10516	8	1	5	105.0	1.0	3.0	108	0		0
10516	9	1	5	105.0	1.0	3.0	109	0		0
10516	10	1	5	105.0	1.0	3.0	110	0		0
10516	11	1	5	105.0	1.0	3.0	111	0		0
10518	1	1	5	105.0	1.0	3.0	101	0		0
10518	2	1	5	105.0	1.0	3.0	102	0		0
10518	3	1	5	105.0	1.0	3.0	103	0		0
10518	4	1	5	105.0	1.0	3.0	104	0		0
10518	5	1	5	105.0	1.0	3.0	105	1	2	0
10518	6	1	5	105.0	1.0	3.0	106	0		0
10518	7	1	5	105.0	1.0	3.0	107	0		0
10518	8	1	5	105.0	1.0	3.0	108	0		0
10518	9	1	5	105.0	1.0	3.0	109	0		0
10518	10	1	5	105.0	1.0	3.0	110	0		0
10518	11	1	5	105.0	1.0	3.0	111	0		0
10519	1	1	5	105.0	1.0	3.0	101	0		0
10519	2	1	5	105.0	1.0	3.0	102	0		0
10519	3	1	5	105.0	1.0	3.0	103	0		0
10519	4	1	5	105.0	1.0	3.0	104	0		0
10519	5	1	5	105.0	1.0	3.0	105	1	5	0
10519	6	1	5	105.0	1.0	3.0	106	0		0
10519	7	1	5	105.0	1.0	3.0	107	0		0
10519	8	1	5	105.0	1.0	3.0	108	0		0
10519	9	1	5	105.0	1.0	3.0	109	0		0
10519	10	1	5	105.0	1.0	3.0	110	0		0
10519	11	1	5	105.0	1.0	3.0	111	0		0
10520	1	1	5	105.0	1.0	3.0	101	0		0
10520	2	1	5	105.0	1.0	3.0	102	1	1	0
10520	3	1	5	105.0	1.0	3.0	103	0		0
10520	4	1	5	105.0	1.0	3.0	104	0		0
10520	5	1	5	105.0	1.0	3.0	105	1	4	0
10520	6	1	5	105.0	1.0	3.0	106	0		0
10520	7	1	5	105.0	1.0	3.0	107	0		0
10520	8	1	5	105.0	1.0	3.0	108	1	4	0
10520	9	1	5	105.0	1.0	3.0	109	0		0
10520	10	1	5	105.0	1.0	3.0	110	1	2	0
10520	11	1	5	105.0	1.0	3.0	111	0		0
10601	1	1	6	106.0	1.0	3.0	101	0		0
10601	2	1	6	106.0	1.0	3.0	102	0		0
10601	3	1	6	106.0	1.0	3.0	103	0		0
10601	4	1	6	106.0	1.0	3.0	104	0		0
10601	5	1	6	106.0	1.0	3.0	105	1	10	0
10601	6	1	6	106.0	1.0	3.0	106	0		0
10601	7	1	6	106.0	1.0	3.0	107	0		0
10601	8	1	6	106.0	1.0	3.0	108	0		0
10601	9	1	6	106.0	1.0	3.0	109	0		0
10601	10	1	6	106.0	1.0	3.0	110	0		0
10601	11	1	6	106.0	1.0	3.0	111	0		0
10602	1	1	6	106.0	1.0	3.0	101	0		0
10602	2	1	6	106.0	1.0	3.0	102	0		0
10602	3	1	6	106.0	1.0	3.0	103	0		0
10602	4	1	6	106.0	1.0	3.0	104	0		0
10602	5	1	6	106.0	1.0	3.0	105	1	2	0
10602	6	1	6	106.0	1.0	3.0	106	0		0
10602	7	1	6	106.0	1.0	3.0	107	0		0
10602	8	1	6	106.0	1.0	3.0	108	0		0
10602	9	1	6	106.0	1.0	3.0	109	0		0
10602	10	1	6	106.0	1.0	3.0	110	0		0
10602	11	1	6	106.0	1.0	3.0	111	0		0
10603	1	1	6	106.0	1.0	3.0	101	0		0
10603	2	1	6	106.0	1.0	3.0	102	1	3	0
10603	3	1	6	106.0	1.0	3.0	103	0		0
10603	4	1	6	106.0	1.0	3.0	104	0		0
10603	5	1	6	106.0	1.0	3.0	105	1	5	0
10603	6	1	6	106.0	1.0	3.0	106	0		0
10603	7	1	6	106.0	1.0	3.0	107	0		0
10603	8	1	6	106.0	1.0	3.0	108	0		0
10603	9	1	6	106.0	1.0	3.0	109	0		0
10603	10	1	6	106.0	1.0	3.0	110	0		0
10603	11	1	6	106.0	1.0	3.0	111	0		0
10604	1	1	6	106.0	1.0	3.0	101	0		0
10604	2	1	6	106.0	1.0	3.0	102	0		0
10604	3	1	6	106.0	1.0	3.0	103	0		0
10604	4	1	6	106.0	1.0	3.0	104	1	1	0
10604	5	1	6	106.0	1.0	3.0	105	1	1	0
10604	6	1	6	106.0	1.0	3.0	106	0		0
10604	7	1	6	106.0	1.0	3.0	107	0		0
10604	8	1	6	106.0	1.0	3.0	108	0		0
10604	9	1	6	106.0	1.0	3.0	109	0		0
10604	10	1	6	106.0	1.0	3.0	110	0		0
10604	11	1	6	106.0	1.0	3.0	111	0		0
10605	1	1	6	106.0	1.0	3.0	101	0		0
10605	2	1	6	106.0	1.0	3.0	102	0		0
10605	3	1	6	106.0	1.0	3.0	103	0		0
10605	4	1	6	106.0	1.0	3.0	104	0		0
10605	5	1	6	106.0	1.0	3.0	105	1	7	0
10605	6	1	6	106.0	1.0	3.0	106	0		0
10605	7	1	6	106.0	1.0	3.0	107	0		0
10605	8	1	6	106.0	1.0	3.0	108	0		0
10605	9	1	6	106.0	1.0	3.0	109	0		0
10605	10	1	6	106.0	1.0	3.0	110	0		0
10605	11	1	6	106.0	1.0	3.0	111	0		0
10606	1	1	6	106.0	1.0	3.0	101	0		0
10606	2	1	6	106.0	1.0	3.0	102	1	9	1
10606	3	1	6	106.0	1.0	3.0	103	0		0
10606	4	1	6	106.0	1.0	3.0	104	0		0
10606	5	1	6	106.0	1.0	3.0	105	1	10	0
10606	6	1	6	106.0	1.0	3.0	106	0		0
10606	7	1	6	106.0	1.0	3.0	107	0		0
10606	8	1	6	106.0	1.0	3.0	108	0		0
10606	9	1	6	106.0	1.0	3.0	109	0		0
10606	10	1	6	106.0	1.0	3.0	110	1	12	1
10606	11	1	6	106.0	1.0	3.0	111	0		0
10607	1	1	6	106.0	1.0	3.0	101	0		0
10607	2	1	6	106.0	1.0	3.0	102	0		0
10607	3	1	6	106.0	1.0	3.0	103	0		0
10607	4	1	6	106.0	1.0	3.0	104	0		0
10607	5	1	6	106.0	1.0	3.0	105	1	4	1
10607	6	1	6	106.0	1.0	3.0	106	0		0
10607	7	1	6	106.0	1.0	3.0	107	0		0
10607	8	1	6	106.0	1.0	3.0	108	0		0
10607	9	1	6	106.0	1.0	3.0	109	0		0
10607	10	1	6	106.0	1.0	3.0	110	0		0
10607	11	1	6	106.0	1.0	3.0	111	0		0
10608	1	1	6	106.0	1.0	3.0	101	0		0
10608	2	1	6	106.0	1.0	3.0	102	0		0
10608	3	1	6	106.0	1.0	3.0	103	0		0
10608	4	1	6	106.0	1.0	3.0	104	0		0
10608	5	1	6	106.0	1.0	3.0	105	1	5	1
10608	6	1	6	106.0	1.0	3.0	106	0		0
10608	7	1	6	106.0	1.0	3.0	107	0		0
10608	8	1	6	106.0	1.0	3.0	108	0		0
10608	9	1	6	106.0	1.0	3.0	109	0		0
10608	10	1	6	106.0	1.0	3.0	110	0		1
10608	11	1	6	106.0	1.0	3.0	111	0		0
10609	1	1	6	106.0	1.0	3.0	101	0		0
10609	2	1	6	106.0	1.0	3.0	102	0		0
10609	3	1	6	106.0	1.0	3.0	103	0		0
10609	4	1	6	106.0	1.0	3.0	104	0		0
10609	5	1	6	106.0	1.0	3.0	105	1	5	0
10609	6	1	6	106.0	1.0	3.0	106	0		0
10609	7	1	6	106.0	1.0	3.0	107	0		0
10609	8	1	6	106.0	1.0	3.0	108	0		0
10609	9	1	6	106.0	1.0	3.0	109	0		0
10609	10	1	6	106.0	1.0	3.0	110	0		0
10609	11	1	6	106.0	1.0	3.0	111	0		0
10610	1	1	6	106.0	1.0	3.0	101	0		0
10610	2	1	6	106.0	1.0	3.0	102	0		0
10610	3	1	6	106.0	1.0	3.0	103	0		0
10610	4	1	6	106.0	1.0	3.0	104	0		0
10610	5	1	6	106.0	1.0	3.0	105	1	4	0
10610	6	1	6	106.0	1.0	3.0	106	0		0
10610	7	1	6	106.0	1.0	3.0	107	0		0
10610	8	1	6	106.0	1.0	3.0	108	0		0
10610	9	1	6	106.0	1.0	3.0	109	0		0
10610	10	1	6	106.0	1.0	3.0	110	0		0
10610	11	1	6	106.0	1.0	3.0	111	0		0
10611	1	1	6	106.0	1.0	3.0	101	0		0
10611	2	1	6	106.0	1.0	3.0	102	0		0
10611	3	1	6	106.0	1.0	3.0	103	0		0
10611	4	1	6	106.0	1.0	3.0	104	1	3	0
10611	5	1	6	106.0	1.0	3.0	105	1	10	1
10611	6	1	6	106.0	1.0	3.0	106	0		0
10611	7	1	6	106.0	1.0	3.0	107	0		0
10611	8	1	6	106.0	1.0	3.0	108	0		0
10611	9	1	6	106.0	1.0	3.0	109	0		0
10611	10	1	6	106.0	1.0	3.0	110	0		0
10611	11	1	6	106.0	1.0	3.0	111	0		0
10612	1	1	6	106.0	1.0	3.0	101	0		0
10612	2	1	6	106.0	1.0	3.0	102	0		0
10612	3	1	6	106.0	1.0	3.0	103	0		0
10612	4	1	6	106.0	1.0	3.0	104	0		0
10612	5	1	6	106.0	1.0	3.0	105	1	4	0
10612	6	1	6	106.0	1.0	3.0	106	0		0
10612	7	1	6	106.0	1.0	3.0	107	0		0
10612	8	1	6	106.0	1.0	3.0	108	0		0
10612	9	1	6	106.0	1.0	3.0	109	0		0
10612	10	1	6	106.0	1.0	3.0	110	0		0
10612	11	1	6	106.0	1.0	3.0	111	0		0
10613	1	1	6	106.0	1.0	3.0	101	0		0
10613	2	1	6	106.0	1.0	3.0	102	0		0
10613	3	1	6	106.0	1.0	3.0	103	0		0
10613	4	1	6	106.0	1.0	3.0	104	0		0
10613	5	1	6	106.0	1.0	3.0	105	1	5	0
10613	6	1	6	106.0	1.0	3.0	106	0		0
10613	7	1	6	106.0	1.0	3.0	107	0		0
10613	8	1	6	106.0	1.0	3.0	108	0		0
10613	9	1	6	106.0	1.0	3.0	109	0		0
10613	10	1	6	106.0	1.0	3.0	110	0		0
10613	11	1	6	106.0	1.0	3.0	111	0		0
10614	1	1	6	106.0	1.0	3.0	101	0		0
10614	2	1	6	106.0	1.0	3.0	102	0		0
10614	3	1	6	106.0	1.0	3.0	103	0		0
10614	4	1	6	106.0	1.0	3.0	104	0		0
10614	5	1	6	106.0	1.0	3.0	105	1	15	0
10614	6	1	6	106.0	1.0	3.0	106	0		0
10614	7	1	6	106.0	1.0	3.0	107	0		0
10614	8	1	6	106.0	1.0	3.0	108	0		0
10614	9	1	6	106.0	1.0	3.0	109	0		0
10614	10	1	6	106.0	1.0	3.0	110	0		0
10614	11	1	6	106.0	1.0	3.0	111	0		0
10615	1	1	6	106.0	1.0	3.0	101	0		0
10615	2	1	6	106.0	1.0	3.0	102	0		0
10615	3	1	6	106.0	1.0	3.0	103	0		0
10615	4	1	6	106.0	1.0	3.0	104	0		0
10615	5	1	6	106.0	1.0	3.0	105	1	20	0
10615	6	1	6	106.0	1.0	3.0	106	0		0
10615	7	1	6	106.0	1.0	3.0	107	0		0
10615	8	1	6	106.0	1.0	3.0	108	0		0
10615	9	1	6	106.0	1.0	3.0	109	0		0
10615	10	1	6	106.0	1.0	3.0	110	0		0
10615	11	1	6	106.0	1.0	3.0	111	0		0
10617	1	1	6	106.0	1.0	3.0	101	0		0
10617	2	1	6	106.0	1.0	3.0	102	0		0
10617	3	1	6	106.0	1.0	3.0	103	0		0
10617	4	1	6	106.0	1.0	3.0	104	0		0
10617	5	1	6	106.0	1.0	3.0	105	1	3	0
10617	6	1	6	106.0	1.0	3.0	106	0		0
10617	7	1	6	106.0	1.0	3.0	107	0		0
10617	8	1	6	106.0	1.0	3.0	108	0		0
10617	9	1	6	106.0	1.0	3.0	109	0		0
10617	10	1	6	106.0	1.0	3.0	110	0		0
10617	11	1	6	106.0	1.0	3.0	111	0		0
10618	1	1	6	106.0	1.0	3.0	101	0		0
10618	2	1	6	106.0	1.0	3.0	102	0		0
10618	3	1	6	106.0	1.0	3.0	103	0		0
10618	4	1	6	106.0	1.0	3.0	104	0		0
10618	5	1	6	106.0	1.0	3.0	105	1	10	0
10618	6	1	6	106.0	1.0	3.0	106	0		0
10618	7	1	6	106.0	1.0	3.0	107	0		0
10618	8	1	6	106.0	1.0	3.0	108	0		0
10618	9	1	6	106.0	1.0	3.0	109	0		0
10618	10	1	6	106.0	1.0	3.0	110	0		0
10618	11	1	6	106.0	1.0	3.0	111	0		0
10620	1	1	6	106.0	1.0	3.0	101	0		0
10620	2	1	6	106.0	1.0	3.0	102	0		0
10620	3	1	6	106.0	1.0	3.0	103	0		0
10620	4	1	6	106.0	1.0	3.0	104	0		0
10620	5	1	6	106.0	1.0	3.0	105	1	8	0
10620	6	1	6	106.0	1.0	3.0	106	0		0
10620	7	1	6	106.0	1.0	3.0	107	0		0
10620	8	1	6	106.0	1.0	3.0	108	0		0
10620	9	1	6	106.0	1.0	3.0	109	0		0
10620	10	1	6	106.0	1.0	3.0	110	0		0
10620	11	1	6	106.0	1.0	3.0	111	0		0
10701	1	1	7	107.0	1.0	3.0	101	0		0
10701	2	1	7	107.0	1.0	3.0	102	1	1	0
10701	3	1	7	107.0	1.0	3.0	103	0		0
10701	4	1	7	107.0	1.0	3.0	104	0		0
10701	5	1	7	107.0	1.0	3.0	105	1	7	0
10701	6	1	7	107.0	1.0	3.0	106	0		0
10701	7	1	7	107.0	1.0	3.0	107	0		0
10701	8	1	7	107.0	1.0	3.0	108	0		0
10701	9	1	7	107.0	1.0	3.0	109	0		0
10701	10	1	7	107.0	1.0	3.0	110	0		0
10701	11	1	7	107.0	1.0	3.0	111	0		0
10702	1	1	7	107.0	1.0	3.0	101	0		0
10702	2	1	7	107.0	1.0	3.0	102	0		0
10702	3	1	7	107.0	1.0	3.0	103	0		0
10702	4	1	7	107.0	1.0	3.0	104	0		0
10702	5	1	7	107.0	1.0	3.0	105	1	1	0
10702	6	1	7	107.0	1.0	3.0	106	0		0
10702	7	1	7	107.0	1.0	3.0	107	0		0
10702	8	1	7	107.0	1.0	3.0	108	0		0
10702	9	1	7	107.0	1.0	3.0	109	0		0
10702	10	1	7	107.0	1.0	3.0	110	0		0
10702	11	1	7	107.0	1.0	3.0	111	0		0
10705	1	1	7	107.0	1.0	3.0	101	0		0
10705	2	1	7	107.0	1.0	3.0	102	0		0
10705	3	1	7	107.0	1.0	3.0	103	0		0
10705	4	1	7	107.0	1.0	3.0	104	0		0
10705	5	1	7	107.0	1.0	3.0	105	1	10	1
10705	6	1	7	107.0	1.0	3.0	106	0		0
10705	7	1	7	107.0	1.0	3.0	107	0		0
10705	8	1	7	107.0	1.0	3.0	108	0		0
10705	9	1	7	107.0	1.0	3.0	109	0		0
10705	10	1	7	107.0	1.0	3.0	110	1	3	1
10705	11	1	7	107.0	1.0	3.0	111	0		0
10706	1	1	7	107.0	1.0	3.0	101	0		0
10706	2	1	7	107.0	1.0	3.0	102	0		0
10706	3	1	7	107.0	1.0	3.0	103	0		0
10706	4	1	7	107.0	1.0	3.0	104	1	1	0
10706	5	1	7	107.0	1.0	3.0	105	0		0
10706	6	1	7	107.0	1.0	3.0	106	0		0
10706	7	1	7	107.0	1.0	3.0	107	0		0
10706	8	1	7	107.0	1.0	3.0	108	0		0
10706	9	1	7	107.0	1.0	3.0	109	0		0
10706	10	1	7	107.0	1.0	3.0	110	0		0
10706	11	1	7	107.0	1.0	3.0	111	0		0
